Slice;MSE;MAE;PSNR;SSIM;Weight
0;246,335236;10,051697;24,215538;0,683464;3153
1;98,952698;5,043798;28,176527;0,876375;19978
2;91,109521;4,867126;28,535166;0,832308;33829
3;78,976715;4,641948;29,155813;0,834684;34185
4;71,945508;4,441995;29,560767;0,838160;34152
5;74,185193;4,599573;29,427631;0,836660;34186
6;65,741327;4,296707;29,952419;0,839363;34128
7;62,013611;4,319615;30,205933;0,849124;34163
8;62,546733;4,181776;30,168757;0,850347;34141
9;61,362622;4,220735;30,251765;0,850348;34154
10;62,334406;4,316445;30,183525;0,848144;34186
11;66,508163;4,321844;29,902054;0,843508;34178
12;71,675853;4,675620;29,577075;0,843389;34216
13;85,190892;4,805722;28,826872;0,836934;34255
14;112,559431;5,417590;27,616985;0,834172;34292
15;89,832707;5,143215;28,596459;0,828355;34347
16;101,423674;5,887038;28,069410;0,818146;34392
17;110,276554;6,150695;27,705972;0,807388;34467
18;103,447218;6,126585;27,983615;0,805452;34538
19;99,026874;6,187135;28,173273;0,809318;34606
20;101,430208;6,007357;28,069130;0,808526;34660
21;93,535713;5,760403;28,421029;0,816942;34679
22;83,606812;5,116279;28,908387;0,830132;34701
23;79,227008;4,920933;29,142071;0,839057;34730
24;72,893420;4,668000;29,503920;0,837097;34744
25;69,647001;4,554753;29,701779;0,839085;34765
26;73,324957;4,650115;29,478285;0,836059;34740
27;70,734096;4,515184;29,634516;0,842427;34708
28;72,565231;4,618131;29,523518;0,837664;34669
29;73,599960;4,659055;29,462028;0,833809;34639
30;70,455921;4,598972;29,651629;0,835153;34631
31;69,770428;4,606626;29,694090;0,838183;34621
32;68,754884;4,393365;29,757768;0,842349;34604
33;70,398503;4,713431;29,655169;0,838357;34592
34;68,817330;4,552749;29,753825;0,839695;34598
35;70,160071;4,589084;29,669903;0,838097;34591
36;65,730957;4,463707;29,953104;0,833218;34593
37;66,894314;4,458800;29,876912;0,839606;34612
38;69,555514;4,618909;29,707488;0,835563;34640
39;70,916443;4,661271;29,623334;0,835636;34659
40;67,944057;4,603149;29,809289;0,836603;34678
41;71,097347;4,652992;29,612270;0,827354;34711
42;64,914161;4,440316;30,007409;0,832233;34716
43;64,481727;4,382369;30,036437;0,832774;34723
44;65,799701;4,464395;29,948564;0,829110;34798
45;62,960913;4,307582;30,140093;0,834463;34794
46;64,146402;4,324278;30,059081;0,836918;34822
47;65,814287;4,278899;29,947602;0,838816;34898
48;64,163735;4,280080;30,057907;0,840459;34965
49;62,789841;4,201946;30,151910;0,838534;34945
50;68,306856;4,415114;29,786161;0,837560;34935
