Slice;MSE;MAE;PSNR;SSIM;Weight
0;340,607458;8,927438;22,808262;0,752071;3969
1;247,096342;6,908754;24,202140;0,808690;20801
2;192,856473;6,479690;25,278461;0,811676;26859
3;214,747690;6,937275;24,811519;0,802911;26943
4;221,644610;7,157655;24,674232;0,801426;27021
5;235,483946;7,132267;24,411191;0,801742;27127
6;206,117647;6,644744;24,989652;0,814305;27217
7;200,358815;6,575128;25,112719;0,814971;27340
8;186,271956;6,184898;25,429329;0,819578;27453
9;160,114013;5,895201;26,086510;0,822437;27567
10;134,725361;5,502693;26,836310;0,832359;27669
11;123,259897;5,275215;27,222586;0,836044;27811
12;106,596984;5,018086;27,853354;0,842533;27922
13;112,366665;5,111174;27,624429;0,840077;28091
14;114,822627;5,122382;27,530529;0,841475;28223
15;101,523657;4,940312;28,065131;0,848632;28364
16;100,392772;4,992408;28,113779;0,843861;28584
17;97,963477;4,969495;28,220162;0,847795;28749
18;101,670190;5,008698;28,058867;0,845231;28856
19;108,019466;5,162531;27,795783;0,841310;28973
20;111,445678;5,337516;27,660171;0,835956;29086
21;130,940264;5,761023;26,960071;0,824775;29212
22;130,554234;5,867637;26,972894;0,831432;29336
23;142,325532;6,125064;26,597975;0,822673;29481
24;121,218035;5,707956;27,295131;0,828956;29564
25;120,392242;5,800101;27,324819;0,825322;29645
26;150,495847;6,405192;26,355558;0,816759;29739
27;136,501057;6,124585;26,779443;0,832444;29803
28;151,695170;6,469286;26,321086;0,817513;29856
29;146,202897;6,327458;26,481244;0,826407;29897
30;141,127520;6,170972;26,634687;0,828057;29964
31;139,113314;6,173471;26,697117;0,823317;30005
32;129,243132;5,985232;27,016729;0,829927;30066
33;139,385539;6,220535;26,688626;0,830501;30163
34;135,070916;6,110659;26,825185;0,832505;30219
35;132,455400;5,966913;26,910107;0,839793;30314
36;149,335384;6,334068;26,389176;0,827624;30392
37;147,054071;6,328070;26,456033;0,824939;30460
38;158,464138;6,585360;26,131494;0,819316;30506
39;164,063869;6,733305;25,980674;0,818765;30578
40;165,560421;6,840583;25,941238;0,818003;30668
41;156,992935;6,795312;26,172003;0,817883;30715
42;147,658067;6,665443;26,438232;0,818131;30775
43;156,235428;6,822149;26,193008;0,811988;30846
44;153,149555;6,785083;26,279646;0,817388;30905
45;170,311398;7,162919;25,818366;0,806934;30954
46;169,758990;7,246138;25,832476;0,804901;31007
47;165,510074;7,126038;25,942559;0,813257;31070
48;180,243626;7,453426;25,572204;0,803763;31101
49;173,268060;7,283728;25,743618;0,809723;31146
50;174,033309;7,258071;25,724480;0,812877;31193
51;176,751329;7,405035;25,657177;0,814148;31222
52;164,504972;7,008665;25,969013;0,822134;31277
53;174,861594;7,260496;25,703859;0,814811;31321
54;170,407593;7,183219;25,815914;0,814264;31345
55;155,483752;6,748184;26,213953;0,820456;31388
56;145,605424;6,529348;26,499028;0,828714;31416
57;159,254294;6,917907;26,109892;0,819660;31440
58;207,558414;7,839083;24,959400;0,790675;31482
