Slice;MSE;MAE;PSNR;SSIM;Weight
0;779,779638;21,175486;19,211085;0,550671;1493
1;505,725374;15,409328;21,091656;0,603628;2873
2;431,588375;13,798493;21,780106;0,631581;4645
3;390,279111;12,086815;22,217051;0,670563;6750
4;426,729045;12,134469;21,829282;0,709276;8924
5;481,079052;12,346538;21,308639;0,711791;11309
6;336,948907;9,686347;22,855163;0,740537;14092
7;253,143432;7,931799;24,097137;0,751671;16642
8;242,842785;7,446961;24,277552;0,769028;19203
9;227,650669;7,175855;24,558114;0,794096;22274
10;189,731608;6,696615;25,349407;0,800203;24576
11;176,947765;6,284141;25,652353;0,796705;26515
12;196,456589;6,623001;25,198138;0,783391;28207
13;182,232176;6,254746;25,524553;0,802886;28711
14;182,101017;6,333380;25,527680;0,797863;28619
15;164,132269;5,943423;25,978864;0,807691;28563
16;182,434114;6,065851;25,519743;0,808962;28534
17;175,285744;6,093868;25,693338;0,802349;28508
18;178,198105;6,105106;25,621773;0,805473;28495
19;185,927036;6,170927;25,437378;0,803583;28521
20;175,175761;6,058809;25,696063;0,808091;28533
21;171,974587;6,014212;25,776161;0,819955;28568
22;178,769746;5,940107;25,607863;0,821936;28651
23;177,903776;5,992190;25,628952;0,817997;28683
24;202,827656;6,599764;25,059532;0,803640;28768
25;223,181900;6,777585;24,644214;0,803685;28829
26;245,876310;7,062485;24,223637;0,799282;28903
27;240,644155;6,710999;24,317050;0,810648;28993
28;305,411403;7,879753;23,281951;0,778476;29115
29;278,643496;7,468068;23,680315;0,777601;29203
30;269,652877;7,703353;23,822753;0,759137;29321
31;270,603851;7,895368;23,807464;0,758625;29446
32;308,851931;8,234158;23,233300;0,747958;29574
33;272,044899;8,019656;23,784398;0,743904;29711
34;296,571539;8,175494;23,409509;0,741505;29830
35;228,248476;7,100583;24,546725;0,773042;30015
36;222,314754;6,497500;24,661121;0,814395;30195
37;186,400197;6,151497;25,426340;0,828199;30390
38;183,675968;6,047861;25,490280;0,822683;30568
39;151,700250;5,823086;26,320941;0,829623;30789
40;159,170246;5,602070;26,112185;0,838863;31008
41;159,111956;5,730270;26,113775;0,834640;31298
42;142,894622;5,631667;26,580645;0,842056;31591
43;129,842992;5,342257;26,996618;0,843745;32648
44;130,161234;5,286932;26,985987;0,849429;33318
45;118,825620;4,969468;27,381703;0,847405;34161
46;121,936245;5,217981;27,269475;0,830739;35260
47;102,625680;4,878760;28,018243;0,836088;36036
48;105,976319;5,017726;27,878715;0,825034;36443
49;98,728188;4,839356;28,186392;0,824458;36665
50;95,522717;4,907446;28,329737;0,832102;36800
51;95,766257;4,749566;28,318678;0,837684;36908
52;103,014480;4,881352;28,001821;0,837985;37017
53;107,832223;5,188685;27,803318;0,829683;37067
54;107,031654;5,080588;27,835681;0,832300;37152
55;117,243084;5,398204;27,439931;0,818300;37197
56;117,182730;5,592452;27,442167;0,803056;37279
57;121,238648;5,629994;27,294393;0,804847;37394
58;127,065169;5,731053;27,090538;0,809703;37487
59;127,453359;5,702006;27,077291;0,819244;37531
60;133,513385;6,091454;26,875556;0,792541;37691
61;135,378919;5,986006;26,815293;0,807220;37731
62;138,598108;6,092149;26,713231;0,798772;37841
63;139,896316;6,078158;26,672741;0,810462;37923
64;145,191724;6,418781;26,511385;0,790197;38039
65;156,575248;6,520413;26,183573;0,788315;38187
66;154,761021;6,411530;26,234188;0,789238;38267
67;165,254952;6,643484;25,949259;0,788257;38419
68;138,671400;6,208188;26,710935;0,789127;38518
69;149,125569;6,459264;26,395282;0,786208;38688
70;124,257600;5,745546;27,187574;0,807755;38785
71;124,715739;5,688690;27,171591;0,813074;38929
72;122,919859;5,672654;27,234583;0,810235;39081
73;117,048468;5,632739;27,447146;0,803311;39201
74;110,988245;5,483373;27,678034;0,806409;39303
75;117,063224;5,719764;27,446599;0,803963;39431
76;115,523527;5,726202;27,504099;0,799043;39551
77;108,662397;5,656976;27,770011;0,802390;39659
78;122,581185;6,224031;27,246565;0,785795;39798
79;119,850993;5,996766;27,344387;0,795680;39884
80;123,755344;6,033809;27,205164;0,793773;40048
81;119,396285;6,208852;27,360895;0,778298;40105
82;119,191210;6,183902;27,368361;0,785719;40228
83;108,461040;5,909132;27,778066;0,797273;40311
84;136,482486;6,754505;26,780034;0,766729;40453
85;139,232517;6,734295;26,693397;0,773027;40496
86;136,539718;6,290118;26,778214;0,790934;40649
87;137,035625;6,436342;26,762469;0,789421;40702
88;136,432133;6,241636;26,781637;0,794376;40830
89;135,484640;6,337537;26,811903;0,793563;40917
90;143,733650;6,426750;26,555219;0,794899;41010
91;142,211336;6,547578;26,601461;0,797063;41143
92;157,795046;6,857275;26,149870;0,787525;41219
93;161,345377;6,964667;26,053238;0,779780;41349
94;159,077919;6,850320;26,114705;0,786459;41415
95;157,451254;6,818112;26,159342;0,790563;41542
96;178,591785;7,143960;25,612189;0,791212;41581
97;193,062642;7,513101;25,273821;0,779597;41713
98;193,228279;7,553756;25,270097;0,776716;41791
99;195,778003;7,578318;25,213165;0,769694;41906
100;171,602599;6,981474;25,785565;0,782795;41940
101;151,852072;6,571313;26,316596;0,792859;42061
102;149,850749;6,476064;26,374214;0,804477;44013
103;141,546158;6,239655;26,621823;0,811451;44055
104;128,999728;5,930376;27,024916;0,816204;44180
105;134,537114;5,914719;26,842383;0,818000;44242
106;127,863219;5,747074;27,063347;0,819170;44341
107;137,052219;5,822316;26,761943;0,823560;44371
108;140,505592;5,907540;26,653868;0,825000;44441
109;126,367177;5,554023;27,114461;0,830204;44518
110;107,964114;4,998071;27,798009;0,842242;44586
111;100,107189;4,707207;28,126151;0,850948;44622
112;100,290449;4,713017;28,118208;0,847843;44717
113;88,316661;4,439401;28,670377;0,855567;44745
114;87,433588;4,463578;28,714021;0,856176;44849
