Slice;MSE;MAE;PSNR;SSIM;Weight
0;63122,848850;137,545546;24,147235;0,445994;8475
1;35977,934192;106,867854;26,588738;0,604052;18174
2;33328,615553;104,581019;26,920927;0,593061;18221
3;34811,466054;107,211353;26,731877;0,583539;18294
4;35418,637819;106,106021;26,656782;0,614559;18488
5;39255,477127;110,279918;26,210098;0,607646;18559
6;39238,873680;110,709604;26,211935;0,587979;18659
7;34396,509649;105,399929;26,783957;0,601870;18758
8;34471,604498;107,497640;26,774486;0,551017;18852
9;30259,785135;99,720063;27,340442;0,596703;19119
10;29677,036420;100,769478;27,424895;0,590758;19220
11;33137,795404;105,659218;26,945864;0,584003;19365
12;31681,281902;105,841837;27,141073;0,586234;19521
13;33222,839123;106,725777;26,934733;0,596636;19661
14;32470,688459;103,996491;27,034185;0,616052;19946
15;32531,607047;106,254118;27,026046;0,589266;20094
16;33635,521516;106,935958;26,881118;0,599788;20264
17;32815,770679;105,251015;26,988275;0,603909;20443
18;32261,781186;101,665554;27,062217;0,621372;20602
19;29112,004585;95,570332;27,508379;0,651316;20940
20;26729,958355;92,803550;27,879118;0,646010;21083
21;25729,936478;90,778813;28,044714;0,635453;21284
22;23386,761470;89,563727;28,459399;0,623684;21490
23;26383,938360;93,794407;27,935704;0,632351;21804
24;25692,568622;90,767838;28,051025;0,652771;21990
25;27198,374154;94,851796;27,803671;0,643195;22162
26;28042,253400;97,743781;27,670971;0,621620;22352
27;27931,220641;98,175023;27,688202;0,639142;22557
28;27272,500503;98,314738;27,791851;0,650281;22873
29;26560,883618;97,073101;27,906675;0,655460;23105
30;29638,480629;101,399794;27,430541;0,651015;23257
31;27352,950448;98,498294;27,779058;0,663668;23450
32;32600,224337;106,363533;27,016895;0,649490;23643
33;29793,817528;102,753239;27,407839;0,662898;23927
34;28936,429450;102,014241;27,534651;0,673161;24068
35;31778,708547;107,038446;27,127738;0,673154;24196
36;30624,291554;104,472708;27,288440;0,688101;24366
37;31554,258670;105,283523;27,158520;0,692271;24595
38;29401,287375;101,056736;27,465437;0,712586;24689
39;28944,792807;99,528928;27,533396;0,725038;24803
40;31452,898503;103,829634;27,172494;0,717596;24917
