Slice;MSE;MAE;PSNR;SSIM;Weight
0;67108,556860;161,797908;23,881322;0,460916;2981
1;64297,653742;149,361329;24,067149;0,467452;4823
2;56330,932680;134,324726;24,641631;0,483441;6937
3;62686,396247;137,667626;24,177367;0,523713;9378
4;68464,849302;145,360816;23,794424;0,518624;12170
5;76552,509110;154,037959;23,309506;0,525167;15148
6;76191,897389;152,273777;23,330012;0,552459;17464
7;67695,898209;138,810799;23,843477;0,582046;18705
8;64620,160325;134,117047;24,045420;0,605267;19710
9;70772,131877;139,880910;23,650478;0,597826;20686
10;66351,663718;138,878002;23,930582;0,610676;21363
11;66442,000457;135,886634;23,924673;0,618035;21887
12;67742,954818;138,261749;23,840459;0,606770;22044
13;73781,032727;148,674000;23,469653;0,593223;22000
14;70302,157190;145,781020;23,679414;0,598139;21897
15;85764,655828;159,437494;22,816017;0,572435;21774
16;83643,453198;153,939051;22,924781;0,585392;21719
17;89460,095361;157,966850;22,632807;0,581127;21644
18;92411,785178;159,983745;22,491827;0,571945;21562
19;75158,151900;146,132866;23,389339;0,594632;21501
20;75862,971988;142,975868;23,348802;0,591633;21455
21;70345,081384;137,295186;23,676763;0,602189;21417
22;75411,501684;140,846918;23,374724;0,592804;21384
23;72858,995317;136,262034;23,524268;0,583095;21356
24;71280,581205;134,869651;23,619388;0,584187;21335
25;67547,337649;126,947662;23,853018;0,606934;21318
26;68220,954526;130,617532;23,809923;0,586184;21309
27;64861,814187;128,518673;24,029209;0,584990;21301
28;75075,969388;138,857129;23,394091;0,561600;21299
29;78629,207767;145,270730;23,193261;0,539519;21322
30;74758,654104;141,225472;23,412485;0,548820;21333
31;74484,468252;139,026843;23,428443;0,546931;21356
32;70637,477943;130,789758;23,658749;0,584175;21354
33;77640,490804;133,687983;23,248218;0,579645;21369
34;74479,843035;130,657771;23,428713;0,576699;21406
35;75604,680231;130,249848;23,363613;0,576844;21428
36;76064,836728;132,008658;23,337261;0,575807;21455
37;64262,366024;124,374569;24,069533;0,579335;21474
38;70393,920640;127,815870;23,673749;0,583654;21497
39;72330,821500;129,097621;23,555867;0,592220;21563
40;70437,246922;125,966045;23,671077;0,594832;21602
41;70080,408095;125,108747;23,693134;0,593424;21642
42;70869,268428;126,294150;23,644521;0,589191;21693
43;64622,938828;120,848197;24,045234;0,595250;21742
44;62162,178714;118,614450;24,213838;0,609830;21789
45;59877,940681;118,964493;24,376432;0,606551;21848
46;57594,112058;118,554661;24,545320;0,614350;21935
47;57833,230098;118,093602;24,527326;0,620899;22008
48;54583,947097;115,894148;24,778451;0,620874;22078
49;45499,284818;110,123415;25,569055;0,633909;22165
50;44401,956762;111,908805;25,675079;0,627250;22249
51;46543,164152;112,198084;25,470541;0,635113;22339
52;49902,114881;117,179802;25,167911;0,628337;22458
53;49757,945683;120,134310;25,180476;0,618473;22571
54;50368,098648;119,926520;25,127545;0,622495;22707
55;46500,685114;115,994221;25,474507;0,639709;22840
56;43628,018263;113,531722;25,751446;0,645573;22997
57;43594,501274;112,355699;25,754783;0,643537;23153
58;38954,705100;107,719427;26,243501;0,651684;23313
59;34358,951479;100,717724;26,788701;0,672144;23454
60;41430,852675;112,304933;25,975862;0,639602;23533
61;41079,988824;111,324980;26,012797;0,651772;23623
62;42585,064126;113,152958;25,856527;0,638448;23719
