Slice;MSE;MAE;PSNR;SSIM;Weight
0;45490,640725;127,602807;25,569880;0,585253;2981
1;34319,525606;106,639002;26,793688;0,622226;4823
2;29034,178463;92,522939;27,520005;0,669062;6937
3;38523,782470;97,601727;26,291811;0,687947;9378
4;41801,197699;106,987469;25,937213;0,642176;12170
5;37435,289147;93,743349;26,416288;0,735324;15148
6;36509,284471;94,696325;26,525067;0,725022;17464
7;35005,067736;97,455460;26,707791;0,691050;18705
8;38225,365398;103,559773;26,325584;0,661022;19710
9;39895,971382;104,825631;26,139810;0,643191;20686
10;37775,069045;102,918761;26,377048;0,668940;21363
11;34105,759949;99,107233;26,820823;0,685495;21887
12;36427,955725;98,189042;26,534752;0,697512;22044
13;35209,928727;96,287557;26,682449;0,713921;22000
14;30532,688131;91,641834;27,301450;0,715999;21897
15;33985,128686;94,388370;26,836211;0,687054;21774
16;30294,121092;89,551879;27,335517;0,704902;21719
17;29888,851599;86,901549;27,394008;0,722316;21644
18;29574,675448;86,634363;27,439901;0,694340;21562
19;29489,334264;86,624221;27,452451;0,691388;21501
20;28356,924913;84,881263;27,622509;0,687312;21455
21;28573,545128;84,840822;27,589459;0,669168;21417
22;26453,931912;82,215260;27,924198;0,693985;21384
23;28123,702566;84,119153;27,658376;0,684313;21356
24;29112,428592;85,155461;27,508316;0,672854;21335
25;30291,850267;88,079891;27,335842;0,660058;21318
26;28101,979821;83,627475;27,661731;0,681945;21309
27;29081,130088;88,814592;27,512988;0,627851;21301
28;27790,579464;84,071347;27,710124;0,681640;21299
29;26451,807523;83,850600;27,924547;0,668309;21322
30;27673,176393;82,452503;27,728510;0,695989;21333
31;26791,468065;86,562342;27,869135;0,640714;21356
32;26002,576004;83,605472;27,998937;0,649076;21354
33;24387,553559;79,165813;28,277418;0,681759;21369
34;22382,173222;76,831198;28,650078;0,673042;21406
35;21894,322942;74,990690;28,745785;0,680978;21428
36;22504,790865;76,470951;28,626351;0,678409;21455
37;23589,088945;80,022539;28,421989;0,653073;21474
38;22830,137042;76,060084;28,564016;0,689181;21497
39;23149,774707;77,604786;28,503633;0,669122;21563
40;22620,578095;78,034245;28,604064;0,659144;21602
41;20235,172350;72,967193;29,088031;0,699961;21642
42;21567,703499;73,125017;28,811062;0,705645;21693
43;19293,748137;70,375834;29,294934;0,722568;21742
44;20995,410161;73,418875;28,927857;0,722849;21789
45;21292,229952;70,520494;28,866889;0,752025;21848
46;22310,785138;74,122253;28,663952;0,737532;21935
47;20246,595420;71,641971;29,085580;0,742213;22008
48;20451,232177;71,677088;29,041906;0,728560;22078
49;21708,938597;73,405555;28,782715;0,731306;22165
50;22666,502225;77,313138;28,595255;0,709973;22249
51;21370,837370;74,579457;28,850885;0,721834;22339
52;22105,246059;77,677871;28,704147;0,711508;22458
53;20631,191529;75,580945;29,003857;0,721396;22571
54;18399,935174;71,639814;29,500938;0,730511;22707
55;18936,343257;74,453831;29,376139;0,726563;22840
56;18176,467539;73,090642;29,554005;0,732585;22997
57;20323,382024;76,533192;29,069140;0,711743;23153
58;20175,818127;75,941653;29,100789;0,729911;23313
59;19049,918990;74,476006;29,350169;0,734953;23454
60;19927,321803;76,168928;29,154611;0,718943;23533
61;17555,930407;71,164993;29,704862;0,749756;23623
62;18670,540917;73,482498;29,437531;0,733436;23719
63;17459,713228;71,268165;29,728729;0,753553;23768
64;19938,282459;76,835305;29,152223;0,728433;23876
65;19283,877252;74,691242;29,297157;0,745986;23984
66;20375,638645;76,189097;29,057988;0,726999;24065
67;19054,657268;73,180539;29,349089;0,747362;24118
68;19210,058541;74,375646;29,313813;0,723374;24188
69;19717,232456;71,910470;29,200641;0,735382;24267
70;19391,404877;71,592834;29,273008;0,752542;24358
71;17795,914789;68,186721;29,645898;0,754640;24457
72;18269,795845;67,611039;29,531764;0,756394;24550
73;16311,437680;64,840940;30,024178;0,769053;24655
74;15135,259002;62,236553;30,349202;0,773992;24745
75;15605,900627;61,007970;30,216212;0,783792;24876
76;16193,784391;63,941288;30,055617;0,754619;24999
77;16518,030000;65,228987;29,969518;0,749459;25133
78;16821,572678;64,365275;29,890435;0,751749;25269
79;17416,448807;67,554233;29,739504;0,739158;25365
80;14719,354930;64,520556;30,470212;0,746466;25498
81;15489,027099;64,197272;30,248859;0,765176;25610
82;13858,649048;61,532720;30,731891;0,767615;25730
83;13226,269082;60,283742;30,934727;0,790121;25836
84;14216,508201;62,971909;30,621171;0,767991;25974
85;13248,147036;60,981525;30,927549;0,779591;26116
86;13797,309570;61,858553;30,751157;0,772406;26259
87;15278,819662;65,278204;30,308202;0,755515;26406
88;12757,883568;61,043728;31,091314;0,769473;26539
89;11686,915163;60,884046;31,472101;0,762688;26710
90;13234,249814;59,155022;30,932107;0,791123;26868
91;11541,100463;56,434607;31,526628;0,804439;27025
92;11676,488940;57,740624;31,475978;0,779752;27169
93;12270,526524;58,722631;31,260469;0,776602;27353
94;10806,515245;56,957181;31,812244;0,775354;27517
95;10352,744051;56,176267;31,998546;0,771440;27654
