Slice;MSE;MAE;PSNR;SSIM;Weight
0;57053,844211;146,021447;24,586251;0,664605;1425
1;41694,715998;117,423463;25,948290;0,474543;11514
2;39508,799320;97,953868;26,182162;0,680752;21173
3;38989,574896;96,257212;26,239615;0,682984;22498
4;39880,293565;97,737480;26,141517;0,685618;22564
5;40317,358249;97,308385;26,094180;0,688374;22797
6;38995,854739;96,432002;26,238916;0,697461;22883
7;38998,214553;95,869096;26,238653;0,698168;22950
8;42513,938638;97,659841;25,863787;0,694906;23076
9;38643,415684;94,997084;26,278346;0,688620;23323
10;36200,833433;91,139710;26,561915;0,705349;23402
11;33233,355702;86,596788;26,933359;0,722396;23545
12;32098,620065;84,007479;27,084237;0,731647;23633
13;32538,578679;83,710577;27,025115;0,739649;23882
14;29632,903323;81,295794;27,431358;0,734225;24018
15;28438,823559;81,059276;27,609984;0,726047;24093
16;27756,699211;81,367865;27,715422;0,726935;24193
17;27947,223104;81,890952;27,685713;0,720479;24307
18;28158,331636;83,833286;27,653032;0,709381;24551
19;27579,279815;83,590555;27,743271;0,716774;24677
20;31246,901600;90,105464;27,201031;0,710831;24807
21;32192,410750;93,521590;27,071565;0,699884;24930
22;28897,744530;87,908735;27,540461;0,717196;25185
23;31510,271858;93,914353;27,164579;0,705085;25322
24;31488,981171;93,065205;27,167515;0,715926;25439
25;32524,193935;96,723860;27,027035;0,704103;25555
26;37801,237165;104,618359;26,374041;0,697277;25788
27;35687,218389;100,714767;26,623973;0,715653;25885
28;35167,463673;100,619282;26,687690;0,711311;26014
29;31570,591165;93,713660;27,156273;0,737322;26101
30;28211,354868;89,376612;27,644861;0,752767;26283
31;29670,513038;92,154857;27,425850;0,740284;26384
32;31415,078040;93,544465;27,177719;0,754295;26448
33;32609,803990;93,277433;27,015619;0,765015;26519
34;30666,942968;90,365747;27,282396;0,772518;26599
35;30401,192190;91,555772;27,320195;0,768249;26734
36;31617,191064;93,973688;27,149868;0,762878;26813
37;31107,835233;93,601629;27,220403;0,767197;26850
38;32885,344042;95,964092;26,979077;0,761859;26895
39;32868,389234;96,709729;26,981316;0,761388;27048
40;32304,303136;96,626426;27,056497;0,765937;27077
41;36814,383136;102,569350;26,488925;0,746753;27134
42;35067,942302;102,720765;26,699998;0,747189;27176
43;36947,169513;106,277519;26,473289;0,739171;27290
44;41270,123413;112,692161;25,992743;0,725654;27339
45;40116,811450;112,088479;26,115836;0,734695;27388
46;43458,500656;116,193377;25,768353;0,721778;27436
47;40062,332051;112,699319;26,121738;0,731046;27550
48;38818,711393;110,429868;26,258689;0,742284;27605
49;39346,995444;111,243402;26,199985;0,742822;27658
50;39122,418746;110,874102;26,224844;0,741865;27697
51;44114,814059;115,979516;25,703256;0,731072;27826
52;41418,698809;111,895555;25,977136;0,744332;27876
53;38676,863335;107,742979;26,274588;0,746538;27915
54;41994,952190;110,193780;25,917129;0,739932;27944
55;33921,358928;98,488740;26,844368;0,759488;27975
56;37253,934740;102,011645;26,437379;0,748465;28103
57;32850,668753;95,906670;26,983658;0,755309;28118
58;27765,360637;87,059736;27,714067;0,775495;28128
59;28264,711351;87,077689;27,636655;0,780163;28138
60;25346,008430;81,478979;28,110004;0,798760;28233
61;25008,611378;81,065976;28,168204;0,796930;28264
62;22183,007539;75,966313;28,688896;0,809537;28253
63;19502,088784;69,749885;29,248289;0,825119;28271
64;18088,595922;66,423375;29,575052;0,826232;28393
65;17556,337512;65,181791;29,704761;0,831225;28396
66;16515,319002;63,908982;29,970231;0,829073;28423
67;15486,169305;61,540976;30,249660;0,836671;28422
68;16092,359154;61,452471;30,082903;0,835093;28556
69;18172,474082;64,538806;29,554960;0,825609;28552
70;18001,989626;64,076984;29,595895;0,827761;28532
71;17500,749965;63,748124;29,718534;0,832140;28524
72;16828,793062;61,680393;29,888571;0,834264;28598
73;14990,860941;57,905729;30,390835;0,845716;28585
74;15630,379987;59,201183;30,209405;0,838566;28622
75;13949,414051;56,150979;30,703541;0,851394;28610
76;12329,529350;53,611672;31,239635;0,858526;28671
77;11538,497007;52,041278;31,527608;0,864006;28732
78;10754,430534;49,220051;31,833226;0,876910;28820
79;10882,560620;51,170668;31,781789;0,872648;28918
80;10530,869664;48,682536;31,924458;0,885723;29071
81;11985,933645;51,018323;31,362382;0,878708;29267
82;13012,947126;54,141204;31,005344;0,863986;29939
83;11945,245015;52,607401;31,377150;0,868643;29937
84;11484,993016;49,900343;31,547793;0,877705;29925
85;11024,928459;48,612102;31,725343;0,883443;29899
86;12237,897767;50,975961;31,272032;0,878278;29873
87;13406,481400;52,954823;30,875952;0,874330;29838
88;12532,773700;52,279931;31,168629;0,877851;29810
89;15405,809949;56,761370;30,272255;0,872848;29771
90;13778,494010;53,791947;30,757083;0,882622;29716
91;12990,869650;52,663358;31,012718;0,885701;29697
92;13338,178382;52,232756;30,898135;0,887666;29633
93;13073,270563;51,756844;30,985258;0,886446;29568
94;14353,833701;56,250737;30,579421;0,874787;29501
95;13375,839027;52,500867;30,885890;0,884453;29421
96;13395,473240;53,910429;30,879520;0,881375;29372
97;13217,493887;52,234726;30,937610;0,886502;29282
98;13708,787943;54,715208;30,779110;0,886850;29195
99;14073,244163;55,501702;30,665158;0,884886;29083
100;14054,878587;54,443346;30,670829;0,885631;28992
