Slice;MSE;MAE;PSNR;SSIM;Weight
0;263509,392857;468,992711;17,941139;0,039796;224
1;123927,465995;227,062795;21,217425;0,321339;794
2;133571,762515;218,191938;20,891954;0,375645;1718
3;96626,500724;207,625950;22,298138;0,386584;2764
4;245392,505343;410,108763;18,250487;0,167435;4211
5;138036,583611;287,845395;20,749159;0,218446;6004
6;143343,394679;281,866152;20,585323;0,195009;8194
7;90231,548314;206,987164;22,595516;0,201878;10556
8;53363,177244;159,804688;24,876684;0,230876;12937
9;44169,576522;140,214925;25,697868;0,280329;15538
10;38547,362008;129,912930;26,289154;0,250771;18646
11;35390,736685;120,292609;26,660205;0,278446;21480
12;39673,944613;115,131991;26,164047;0,367647;24013
13;40717,531401;112,361627;26,051286;0,485465;26846
14;36142,345505;100,775613;26,568937;0,541347;29331
15;26633,406867;81,507339;27,894833;0,631113;31133
16;27714,188237;85,335555;27,722079;0,641897;32406
17;27337,851105;85,914490;27,781457;0,657903;32815
18;26033,225818;82,735410;27,993820;0,674930;32814
19;26108,546496;86,547860;27,981274;0,652583;32820
20;26015,424636;83,256263;27,996791;0,681476;32814
21;25794,336094;83,411677;28,033857;0,691367;32848
22;26115,811332;79,874696;27,980065;0,713837;32862
23;25133,310234;79,690914;28,146603;0,711077;32901
24;26797,826776;80,019261;27,868105;0,716347;32917
25;24885,779962;77,013153;28,189588;0,726112;32958
26;26025,725053;77,838572;27,995073;0,738156;33010
27;23483,731010;73,215091;28,441430;0,750494;33057
28;23550,987134;72,794654;28,429010;0,746617;33110
29;23577,951320;72,623337;28,424040;0,752000;33155
30;25360,586458;74,420712;28,107508;0,753400;33230
31;23489,455113;72,916692;28,440371;0,758428;33295
32;25956,769996;76,053060;28,006594;0,748472;33382
33;24836,372029;75,692098;28,198219;0,753024;33449
34;25417,625551;76,278848;28,097751;0,747780;33564
35;24357,135638;78,378095;28,282838;0,731624;33641
36;26240,312954;80,756046;27,959410;0,736429;33743
37;24250,323541;77,733621;28,301925;0,744630;33869
38;22466,094224;77,405695;28,633825;0,736456;33983
39;21069,227718;74,798950;28,912614;0,747246;34086
40;23375,856437;77,129709;28,461425;0,743473;34215
41;22009,711403;77,348711;28,722957;0,723725;34297
42;22799,674039;78,161528;28,569814;0,732585;34409
43;21742,193354;78,841943;28,776067;0,731779;34486
44;25038,423499;81,623793;28,163031;0,736872;34588
45;24168,610449;81,188335;28,316583;0,733542;34663
46;27243,786857;88,885775;27,796426;0,690681;34756
47;25229,663128;87,301758;28,129986;0,699114;34850
48;24029,873015;85,775444;28,341586;0,700458;34949
49;21896,143559;80,867442;28,745424;0,733153;34996
50;33812,834664;96,716320;26,858284;0,712894;35080
51;30371,794510;95,096352;27,324396;0,730927;35116
52;36419,879229;103,860742;26,535716;0,706668;35174
53;33398,241386;101,171055;26,911864;0,717595;35205
54;32413,593487;99,303623;27,041828;0,722496;35251
55;29741,360544;97,037302;27,415492;0,725502;35280
56;32460,777523;99,472944;27,035511;0,711184;35307
57;24771,699422;89,853055;28,209542;0,751617;35292
58;26606,057803;91,247769;27,899295;0,752243;35292
59;23886,432723;86,801583;28,367587;0,761393;35302
60;26721,601993;91,450546;27,880476;0,749108;35316
61;23920,805847;88,667129;28,361343;0,767546;35302
62;26317,330916;92,981946;27,946682;0,759433;35296
63;25332,896294;94,201356;28,112252;0,756294;35292
64;28493,263450;97,868041;27,601678;0,749361;35297
65;27291,075877;97,527813;27,788894;0,759627;35307
66;30766,785957;100,101522;27,268279;0,761134;35320
67;31742,800691;101,354927;27,132648;0,770230;35327
68;38887,374169;108,737325;26,251014;0,767246;35345
69;36999,364562;106,736854;26,467158;0,766790;35352
70;39156,081236;106,701081;26,221108;0,764330;35354
71;37763,878898;106,385809;26,378335;0,767738;35342
72;37291,778702;107,592092;26,432969;0,747585;35337
73;33901,298078;101,610261;26,846937;0,766026;35323
74;34716,325224;102,253575;26,743763;0,768269;35311
75;31716,605621;97,554142;27,136233;0,784526;35296
76;35462,121313;103,352537;26,651453;0,762911;35297
77;31463,344143;98,594441;27,171052;0,772170;35276
78;32470,513748;99,061554;27,034209;0,776119;35278
79;30774,015485;98,213061;27,267259;0,775536;35261
80;35715,756372;103,948267;26,620502;0,765980;35234
81;33059,968084;100,811653;26,956076;0,780965;35217
82;33554,954615;102,325114;26,891534;0,773763;35210
83;29817,568891;97,218142;27,404379;0,786511;35179
84;33594,141781;100,256107;26,886465;0,778741;35167
85;27954,812761;93,556799;27,684534;0,791452;35137
86;29407,041567;93,902666;27,464587;0,784818;35124
87;25375,146569;86,898806;28,105015;0,800227;35096
88;24986,914046;83,461449;28,171974;0,804326;35077
89;24306,600702;82,409441;28,291858;0,798555;35049
