Slice;MSE;MAE;PSNR;SSIM;Weight
0;203997,936306;372,547223;19,052842;-0,018842;157
1;87738,365288;162,374133;22,717205;0,182911;991
2;111248,648221;194,031682;21,686153;0,173568;2024
3;171601,523380;256,667535;19,803889;0,272123;3550
4;210721,251605;298,648278;18,912017;0,246352;5139
5;240076,186288;321,787830;18,345610;0,241585;6549
6;239931,238335;315,259710;18,348233;0,263935;7930
7;222820,924379;308,878556;18,669541;0,280058;9455
8;82344,250182;158,329045;22,992768;0,413677;11000
9;72118,704525;148,080210;23,568621;0,464784;12221
10;68407,907066;142,612838;23,798038;0,471423;13515
11;64092,343350;135,112923;24,081039;0,499056;14842
12;67155,713314;135,860105;23,878271;0,500641;16171
13;89918,537811;159,959904;22,610608;0,486528;17508
14;89625,515912;155,180645;22,624783;0,514982;18571
15;95551,038861;158,405107;22,346746;0,541262;19377
16;97999,838192;162,594810;22,236847;0,563025;20172
17;94402,772162;157,606352;22,399253;0,584736;21309
18;83458,871500;142,004700;22,934375;0,616532;22288
19;72565,031264;129,012503;23,541826;0,649050;23094
20;61220,463052;116,543190;24,280134;0,678357;23790
21;59522,191529;115,458569;24,402312;0,668642;24414
22;53753,487618;110,666070;24,845034;0,667954;24431
23;53549,585029;110,439170;24,861539;0,657594;24474
24;52751,985629;110,874602;24,926712;0,653667;24494
25;52454,485955;105,511793;24,951274;0,672098;24422
26;52465,297368;107,727146;24,950379;0,669097;24394
27;49819,087835;103,835741;25,175143;0,684640;24364
28;49628,203523;102,130611;25,191815;0,685620;24351
29;51813,856123;103,747170;25,004642;0,687301;24382
30;53259,177598;107,321604;24,885156;0,671942;24426
31;49292,301760;102,129988;25,221309;0,689144;24483
32;46822,889578;97,892799;25,444518;0,694863;24524
33;43103,423857;93,277799;25,803983;0,705764;24605
34;41939,065263;92,089777;25,922913;0,705385;24700
35;41219,666438;91,857294;25,998055;0,704981;24787
36;40263,768623;91,060662;26,099956;0,701510;24929
37;38198,672354;88,671168;26,328618;0,707671;25085
38;37175,650298;88,935581;26,446515;0,710509;25210
39;39057,295659;92,132409;26,232079;0,701216;25340
40;35109,850002;86,461030;26,694811;0,722276;25507
41;38097,533053;88,777813;26,340132;0,714453;25716
42;38015,876381;88,483611;26,349450;0,727193;25886
43;38200,640773;89,158995;26,328394;0,725085;26081
44;36401,997636;86,580268;26,537849;0,743937;26231
45;39977,652447;90,595253;26,130928;0,733753;26419
46;39602,319067;91,381685;26,171894;0,732658;26590
47;40574,828408;92,747609;26,066534;0,733978;26767
48;34875,631935;85,690243;26,723880;0,750240;26930
49;38876,157638;94,096568;26,252267;0,723042;27100
50;43827,049936;94,751145;25,731678;0,722151;27295
51;46155,953896;103,227730;25,506823;0,711320;27503
52;48343,652826;110,481079;25,305706;0,678150;27721
53;62700,194619;130,095351;24,176411;0,651777;27952
54;76515,787607;143,944162;23,311590;0,641455;28193
55;101609,550811;161,313465;22,079755;0,623598;28429
56;99423,121454;158,835396;22,174226;0,599247;28447
57;111844,097945;161,460016;21,662970;0,588520;28424
58;124526,530526;172,627219;21,196481;0,581763;28451
59;111674,250798;163,244537;21,669570;0,593823;28509
60;115352,010905;164,683199;21,528849;0,588805;28611
61;125598,644871;169,429560;21,159251;0,594537;28691
62;133255,153622;173,951828;20,902260;0,562592;28772
63;125982,665743;174,480330;21,145992;0,537353;28876
64;121290,824033;175,557941;21,310821;0,531798;28943
65;112133,126165;171,609754;21,651761;0,542148;29065
66;115741,583393;164,493601;21,514207;0,563068;29145
67;116332,917732;163,783953;21,492074;0,567163;29246
68;101895,250298;152,480886;22,067561;0,581301;29377
69;67798,987551;121,872944;23,836868;0,652810;29481
70;36509,326938;94,161020;26,525062;0,698326;29605
71;28904,519208;86,749681;27,539443;0,725999;29753
72;32215,009335;89,780021;27,068518;0,734963;29887
73;29882,739843;86,455775;27,394896;0,738592;30028
74;29020,939943;82,936832;27,521985;0,753093;30138
75;31318,684348;88,608353;27,191065;0,745043;30239
76;31169,434694;90,477022;27,211811;0,753180;30334
77;29095,263300;89,493922;27,510878;0,752682;30395
78;33340,253208;96,284645;26,919412;0,739208;30473
79;29301,571985;93,046074;27,480191;0,755566;30527
80;27164,746437;90,461807;27,809044;0,763428;30588
81;25389,656104;89,093455;28,102532;0,773460;30643
82;26866,940563;90,132682;27,856918;0,783741;30688
83;26632,880911;89,145707;27,894919;0,791484;30750
84;25759,935563;88,512488;28,039653;0,803353;30790
85;27708,683098;91,438724;27,722942;0,797461;30795
86;29756,409159;93,254054;27,413295;0,784810;30834
87;28124,311442;91,885000;27,658281;0,791822;30850
88;26773,153667;90,741206;27,872105;0,796169;30872
89;25998,280684;88,771281;27,999654;0,807980;30896
90;28301,253801;91,662960;27,631043;0,803988;30914
91;28154,168094;92,992576;27,653674;0,804158;30947
92;30901,710152;97,567126;27,249275;0,786151;30968
93;30365,743133;98,145525;27,325261;0,787996;30981
94;30685,262098;98,274213;27,279802;0,796549;30996
95;31414,967475;100,891891;27,177734;0,788746;30992
96;34236,041045;106,996144;26,804265;0,769647;30990
97;34304,944032;106,595313;26,795533;0,782112;30982
98;32352,030998;103,514482;27,050085;0,781975;30970
99;32047,787053;103,478712;27,091120;0,781574;30956
100;34646,734421;107,968551;26,752477;0,776058;30955
101;32971,219437;105,416282;26,967750;0,777759;30952
102;34331,996640;107,398716;26,792110;0,776222;30950
103;31331,331524;103,607931;27,189312;0,786419;30948
104;29424,179403;99,434873;27,462057;0,788896;30947
105;27811,575090;97,256068;27,706845;0,786232;30943
106;29362,419603;100,832304;27,471182;0,784041;30934
