Slice;MSE;MAE;PSNR;SSIM;Weight
0;46707,247232;129,256688;25,455258;0,579324;2981
1;35636,690856;108,043483;26,630127;0,608553;4823
2;33676,381145;98,022146;26,875846;0,649060;6937
3;39879,534229;101,503552;26,141599;0,672597;9378
4;41201,222679;103,972761;25,999999;0,662753;12170
5;40939,931344;97,648741;26,027629;0,724504;15148
6;37299,639029;97,629337;26,432054;0,698584;17464
7;37631,794707;100,699265;26,393551;0,685168;18705
8;34984,640487;97,320370;26,710326;0,699780;19710
9;42692,631538;107,982041;25,845571;0,638512;20686
10;38361,227917;102,702839;26,310175;0,685133;21363
11;36551,149449;101,841710;26,520090;0,685120;21887
12;38182,962076;99,685685;26,330404;0,702481;22044
13;35476,448000;97,126273;26,649699;0,699686;22000
14;31223,909759;92,598033;27,204228;0,700510;21897
15;30042,218426;90,342605;27,371781;0,697879;21774
16;30048,705742;91,715836;27,370843;0,672995;21719
17;28512,644613;87,120611;27,598726;0,691926;21644
18;30443,587793;88,182926;27,314142;0,673292;21562
19;27674,896609;85,255564;27,728240;0,688619;21501
20;29073,990399;87,690410;27,514054;0,652207;21455
21;27203,917636;82,986214;27,802786;0,682306;21417
22;27070,225215;83,377970;27,824182;0,691413;21384
23;30957,440719;88,063431;27,241450;0,680159;21356
24;28819,426482;86,084240;27,552248;0,662691;21335
25;30031,103856;90,885953;27,373387;0,616846;21318
26;28334,168661;85,925865;27,625996;0,658274;21309
27;29316,867377;86,508626;27,477925;0,644842;21301
28;29271,828349;90,344793;27,484602;0,616461;21299
29;27642,756214;87,284800;27,733287;0,632955;21322
30;26784,145502;84,801710;27,870322;0,654718;21333
31;26146,733096;87,665012;27,974926;0,613137;21356
32;25051,573288;83,121195;28,160751;0,654679;21354
33;25089,257897;79,948816;28,154222;0,677101;21369
34;23755,178922;80,761422;28,391518;0,650393;21406
35;22211,106216;76,407166;28,683399;0,676120;21428
36;22162,467677;77,040888;28,692919;0,662684;21455
37;22717,068827;77,163337;28,585578;0,675438;21474
38;20717,303438;73,022811;28,985768;0,702007;21497
39;21994,523211;75,733954;28,725955;0,681458;21563
40;20851,623368;73,719112;28,957702;0,693405;21602
41;21319,707975;77,461094;28,861288;0,654901;21642
42;21705,226940;76,516065;28,783457;0,675699;21693
43;20442,351210;73,059039;29,043792;0,705556;21742
44;19548,874753;71,943113;29,237883;0,718971;21789
45;22700,902234;73,623203;28,588669;0,729199;21848
46;22976,414315;75,768008;28,536278;0,723547;21935
47;20537,395856;72,443543;29,023647;0,724692;22008
48;20511,650693;72,229708;29,029094;0,726891;22078
49;20737,025039;75,157230;28,981636;0,707576;22165
50;21657,238707;76,303699;28,793070;0,711849;22249
51;22678,955370;76,882291;28,592870;0,722647;22339
52;21120,511533;76,048346;28,902056;0,711007;22458
53;21766,592530;76,752525;28,771196;0,714675;22571
54;19520,851191;74,953715;29,244113;0,714289;22707
55;21291,809457;77,602769;28,866975;0,705600;22840
56;20534,856547;76,526275;29,024184;0,720937;22997
57;20707,140155;76,047731;28,987899;0,727501;23153
58;19963,931540;75,030670;29,146640;0,738305;23313
59;19704,756545;75,191572;29,203390;0,727926;23454
60;20388,286066;77,102053;29,055293;0,712512;23533
61;18864,944842;75,631778;29,392545;0,716052;23623
