Slice;MSE;MAE;PSNR;SSIM;Weight
0;51228,143068;111,294853;25,054014;0,581548;15573
1;46889,839960;111,185885;25,438313;0,535195;23844
2;45014,353581;106,241576;25,615590;0,581473;23921
3;45038,369660;103,832819;25,613274;0,594791;23995
4;48921,194258;108,231288;25,254130;0,589509;24102
5;55977,988103;112,745766;24,668927;0,588440;24208
6;54918,707470;111,531178;24,751898;0,590608;24312
7;48645,601271;107,844192;25,278665;0,606951;24543
8;44328,188879;105,280677;25,682301;0,583773;24693
9;49693,837768;104,987895;25,186075;0,604854;24804
10;46364,184522;102,359555;25,487274;0,620417;24951
11;41360,220940;96,515351;25,983272;0,608853;25129
12;40775,293065;97,698330;26,045130;0,608676;25247
13;40247,494740;96,104882;26,101712;0,620252;25381
14;38362,045754;90,907200;26,310083;0,643977;25528
15;44703,196632;96,453980;25,645715;0,632191;25652
16;52899,773316;100,817660;24,914562;0,636209;25798
17;48934,389129;97,838297;25,252959;0,650398;25904
18;38408,528090;90,272964;26,304824;0,675587;26041
19;32013,612753;86,358854;27,095754;0,676923;26159
20;31879,345341;90,354375;27,114006;0,661492;26261
21;28512,139399;88,493276;27,598802;0,653092;26399
22;28571,463120;88,228490;27,589775;0,661947;26464
23;28777,806938;89,873743;27,558523;0,657593;26551
24;27209,381796;87,194728;27,801914;0,678024;26632
25;31035,210493;92,726888;27,230553;0,664252;26685
26;27859,558545;89,178318;27,699358;0,678366;26757
27;28872,196010;89,521108;27,544302;0,692180;26815
28;30030,917651;91,277447;27,373414;0,690243;26934
29;27636,581581;86,919474;27,734257;0,707924;27016
30;28996,497859;89,849633;27,525645;0,715321;27092
31;27461,161366;87,358473;27,761911;0,733322;27168
32;29959,653094;91,217496;27,383732;0,733372;27212
33;30684,255869;92,161367;27,279944;0,732812;27264
34;31754,952698;93,350192;27,130986;0,728671;27335
35;37816,390921;99,100380;26,372300;0,725188;27361
36;33921,060090;95,462804;26,844406;0,734364;27409
37;34966,407467;95,554962;26,712590;0,746482;27428
38;32669,325272;93,125086;27,007699;0,749512;27457
39;27926,017343;87,644320;27,689010;0,764212;27446
