Slice;MSE;MAE;PSNR;SSIM;Weight
0;650844,606061;736,801728;14,014327;-0,038868;1056
1;521352,462131;653,498074;14,977786;-0,056003;1558
2;441958,048318;598,246921;15,695290;-0,060861;2111
3;355012,336560;535,243066;16,646666;-0,085059;2686
4;277390,971672;459,859389;17,718177;-0,072829;3283
5;209876,284690;392,821365;18,929467;-0,090773;3906
6;150273,283102;316,807116;20,380283;-0,082827;4539
7;114130,052541;264,710019;21,575100;-0,056853;5215
8;94900,808684;222,262657;22,376401;0,011150;5896
9;65438,834775;178,821423;23,990745;0,104270;6591
10;58774,215166;160,922940;24,457232;0,194889;7306
11;51825,351607;149,271493;25,003678;0,243488;8026
12;57569,194112;146,373474;24,547199;0,304471;8763
13;55533,930642;139,860164;24,703516;0,384043;9487
14;63726,648416;143,295219;24,105890;0,422807;10228
15;66859,418142;144,589740;23,897475;0,458180;10958
16;71679,945201;147,486471;23,595124;0,478447;11679
17;72623,773050;150,055388;23,538312;0,490315;12408
18;80296,705972;157,377298;23,102123;0,488052;13111
19;75218,694700;152,957750;23,385843;0,498847;13793
20;79052,176303;155,109044;23,169962;0,489653;14407
21;77375,236012;153,967489;23,263081;0,492272;14995
22;81488,354639;156,478512;23,038145;0,484159;15520
23;75895,169104;151,459161;23,346959;0,483865;16002
24;78706,340322;153,614868;23,189003;0,476177;16408
25;78593,447533;155,569267;23,195237;0,473030;16801
26;87840,658405;164,927709;22,712145;0,467104;17108
27;88386,007713;169,361063;22,685265;0,459519;17373
28;91143,157584;172,123260;22,551859;0,457723;17597
29;89957,330929;172,068727;22,608735;0,457371;17744
30;96411,045080;178,373341;22,307833;0,451592;17857
31;92403,532699;175,922692;22,492215;0,459858;17967
32;95816,236713;176,557713;22,334709;0,452511;18081
33;95418,297030;177,312913;22,352784;0,453520;18180
34;101432,277431;182,481744;22,087338;0,446883;18282
35;96835,808944;179,743608;22,288741;0,456582;18382
36;101567,227497;183,231286;22,081564;0,454232;18475
37;98632,920125;182,682764;22,208881;0,453568;18554
38;105697,680600;190,398901;21,908446;0,441533;18660
39;109931,315408;196,547135;21,737886;0,446662;18744
40;123778,268251;206,680178;21,222656;0,431491;18848
41;125407,563959;209,966225;21,165863;0,434293;18934
42;136800,040302;222,124528;20,788238;0,417629;19056
43;137777,787439;227,329136;20,757308;0,410828;19138
44;138642,661956;229,182194;20,730132;0,397706;19246
45;131885,770018;223,991554;20,947121;0,392375;19358
46;133634,131031;222,936309;20,889926;0,386930;19461
47;126557,088527;219,070847;21,126235;0,382411;19542
48;130692,493402;219,316656;20,986594;0,388187;19627
49;130075,377940;221,494183;21,007150;0,378450;19683
50;143197,274734;231,079772;20,589753;0,371760;19750
51;152654,046103;243,449735;20,312017;0,358114;19825
52;175369,042113;261,685560;19,709571;0,342939;19875
53;180142,969296;269,647803;19,592928;0,333836;19932
54;196916,430954;284,253494;19,206281;0,318330;19965
55;198852,252608;288,697743;19,163795;0,307947;20031
56;211913,933453;299,064256;18,887505;0,295273;20076
57;208761,841750;297,978479;18,952589;0,299906;20120
58;218218,656086;301,583474;18,760182;0,291539;20162
59;205116,135419;293,336320;19,029102;0,308765;20204
60;215318,642896;301,967085;18,818284;0,305589;20249
61;214746,357766;306,849978;18,829842;0,307085;20287
62;235051,107568;321,294853;18,437477;0,299642;20322
63;245871,473927;331,681526;18,242019;0,294574;20347
64;283086,286387;356,880174;17,629912;0,275025;20392
65;285101,241379;365,699207;17,599109;0,266661;20416
66;318839,035994;386,147203;17,113386;0,258171;20448
67;310161,732305;382,316167;17,233218;0,264694;20486
68;332455,100721;391,504335;16,931770;0,267914;20532
69;309661,379498;379,358320;17,240230;0,275870;20564
70;320890,037981;382,563748;17,085538;0,271898;20589
71;309449,209370;379,499054;17,243206;0,266442;20619
72;331464,791600;392,480912;16,944726;0,260165;20667
73;323708,463679;393,053685;17,047560;0,253531;20704
74;352123,808844;403,429281;16,682147;0,259239;20737
75;347484,544370;401,663210;16,739745;0,270084;20780
76;381309,097617;413,646426;16,336329;0,289243;20816
77;360007,603414;401,435133;16,585984;0,303324;20858
78;371411,588083;399,841508;16,450546;0,316948;20878
79;339924,388541;382,849204;16,835277;0,334193;20909
80;344519,073057;379,904200;16,776968;0,339611;20929
81;314111,853519;364,957491;17,178257;0,340873;20972
82;319418,046512;362,307591;17,105506;0,350000;20984
83;293873,083119;346,405932;17,467502;0,357909;21006
84;300414,276443;344,542466;17,371894;0,369654;21017
85;285828,201206;335,141761;17,588050;0,379903;21053
86;294702,792825;336,497058;17,455258;0,387103;21074
87;273771,246031;322,868714;17,775222;0,395065;21099
88;275281,548631;318,676628;17,751329;0,402857;21149
89;256622,011334;304,738619;18,056161;0,414863;21176
90;259301,968146;302,019178;18,011042;0,423017;21222
91;241491,775687;288,302926;18,320077;0,436400;21256
92;241059,945865;283,026645;18,327850;0,445523;21280
93;236637,156457;276,106229;18,408271;0,457061;21303
94;240720,702037;275,534886;18,333966;0,461964;21355
95;230598,721570;267,867539;18,520532;0,465734;21395
96;231490,912485;264,927538;18,503761;0,466966;21425
97;223790,938307;256,892003;18,650676;0,470848;21445
98;225834,547553;257,057742;18,611196;0,474240;21492
99;218421,068821;251,712246;18,756155;0,480855;21534
100;221379,775173;253,298735;18,697721;0,485468;21581
101;221912,903369;254,324371;18,687275;0,492357;21608
102;228976,823187;257,663708;18,551186;0,495606;21633
103;228389,299889;258,088205;18,562343;0,503922;21688
104;232893,188691;259,930565;18,477532;0,508154;21718
105;234287,217359;260,061879;18,451615;0,515497;21752
106;242918,931472;263,631453;18,294487;0,521670;21772
107;244208,598679;263,788380;18,271491;0,525116;21808
108;248988,082382;264,911220;18,187315;0,524233;21801
109;248737,534015;264,724139;18,191687;0,527367;21799
110;253177,258831;265,851225;18,114853;0,524420;21798
111;254366,188015;266,314871;18,094506;0,524566;21828
112;258714,265727;268,245719;18,020897;0,523103;21842
113;264346,193141;272,531389;17,927370;0,526028;21839
114;271383,412417;275,158809;17,813267;0,518921;21825
115;273858,670698;276,091498;17,773836;0,517177;21831
116;276622,619364;276,709247;17,730224;0,512075;21845
117;277663,493458;275,906236;17,713913;0,524106;21858
118;279187,519868;275,568384;17,690140;0,527456;21869
119;281522,300768;276,568446;17,653972;0,529978;21864
120;284748,263789;278,649959;17,604490;0,524533;21866
121;287126,800932;280,291082;17,568363;0,528097;21877
122;291514,200979;282,859626;17,502503;0,528547;21863
123;296201,679392;286,283851;17,433225;0,527937;21846
124;299928,536067;288,862619;17,378922;0,523109;21848
125;304133,160108;292,156627;17,318463;0,520668;21829
126;308720,676841;295,646134;17,253444;0,518641;21819
127;312068,289190;298,939936;17,206605;0,517431;21785
128;317406,473252;302,207696;17,132943;0,511789;21777
129;321432,602261;306,121312;17,078201;0,510291;21758
130;326571,506345;310,436063;17,009318;0,504254;21748
131;333217,078652;316,969976;16,921828;0,497903;21716
132;342358,552156;323,368181;16,804289;0,486100;21704
133;351193,391865;330,580128;16,693637;0,480460;21709
134;362242,018536;338,634528;16,559112;0,472665;21687
135;369196,543315;345,356879;16,476525;0,466582;21667
136;380289,756666;353,139019;16,347954;0,453255;21641
137;390086,045776;360,509271;16,237496;0,449291;21627
138;400968,330309;367,658582;16,118000;0,444208;21604
139;408956,150331;374,178947;16,032333;0,443803;21579
140;420049,212481;381,700873;15,916099;0,441424;21536
141;428217,081484;388,610685;15,832460;0,441422;21489
142;441802,774521;396,900238;15,696816;0,437490;21461
143;451190,142810;404,618503;15,605504;0,433817;21413
144;463176,251205;411,470307;15,491638;0,431022;21369
145;471923,443437;417,242170;15,410385;0,432166;21295
146;486035,647856;423,553377;15,282419;0,430235;21264
147;511369,274313;433,669967;15,061754;0,431318;21213
148;538232,939728;445,084182;14,839398;0,424584;21121
149;565126,779725;457,502019;14,627641;0,421425;21051
150;600792,857388;471,400734;14,361853;0,418940;20994
151;625586,500694;485,368560;14,186227;0,409703;20903
152;666918,248319;504,534994;13,908375;0,391015;20675
153;693055,880585;521,086026;13,741418;0,377988;20366
154;736565,561190;542,532591;13,476986;0,358126;20036
155;772186,500051;563,789916;13,271878;0,338041;19654
156;809987,566831;583,604159;13,064317;0,313454;19235
157;833498,122518;605,265687;12,940054;0,287373;18789
158;870648,098593;630,706347;12,750674;0,259985;18338
159;885043,045101;649,713093;12,679457;0,238937;17849
160;920596,363133;675,179088;12,508408;0,213692;17349
161;947152,056160;700,326670;12,384904;0,189857;16809
162;1042887,806713;753,607548;11,966725;0,150382;17011
163;1073862,351384;779,553418;11,839614;0,119298;16324
164;1118643,644535;801,970250;11,662183;0,090404;15664
165;1143473,897149;823,184319;11,566838;0,061481;15012
166;1198827,718877;852,866424;11,361533;0,010216;14314
Total;312432,185924;323,877434;18,323600;0,376004;3111379
