Slice;MSE;MAE;PSNR;SSIM;Weight
0;76,617960;6,298326;29,287498;0,767098;657
1;74,801707;5,660538;29,391689;0,805081;1523
2;218,934567;8,403563;24,727660;0,730079;2919
3;200,354839;7,667088;25,112805;0,743783;4743
4;200,340218;7,656945;25,113122;0,760966;6343
5;198,285204;7,550203;25,157901;0,774215;8117
6;166,955197;6,767565;25,904804;0,787191;9977
7;157,501975;6,536684;26,157944;0,790125;11899
8;128,702114;5,935634;27,034947;0,807706;13532
9;110,095553;5,440825;27,713106;0,817653;15133
10;90,455133;5,106604;28,566471;0,835526;16716
11;98,489298;5,250233;28,196913;0,837512;18267
12;82,386188;4,995143;28,972260;0,849066;19765
13;98,772807;5,442683;28,184430;0,846891;21189
14;88,836079;5,230721;28,644910;0,860984;22395
15;92,131765;5,650408;28,486710;0,852210;23762
16;92,405497;5,608108;28,473826;0,859101;25285
17;98,054493;5,762140;28,216129;0,856821;26297
18;108,669309;6,067116;27,769735;0,833910;26998
19;119,345737;6,352763;27,362734;0,826685;27330
20;120,429210;6,374918;27,323485;0,830977;27518
21;124,539397;6,644309;27,177736;0,811438;27642
22;117,250414;6,525211;27,439660;0,820406;27766
23;112,238660;6,254978;27,629379;0,841546;27822
24;131,995948;6,984653;26,925198;0,819416;27889
25;104,927113;6,301813;27,921926;0,841001;27961
26;98,765214;5,981975;28,184764;0,852314;28017
27;111,168652;6,332788;27,670980;0,838486;28117
28;101,312030;6,044393;28,074193;0,851867;28180
29;100,609502;5,996250;28,104414;0,861684;28269
30;105,032904;6,174925;27,917550;0,854325;28355
31;103,436433;6,206469;27,984068;0,860195;28474
32;101,213631;5,982813;28,078414;0,862974;28568
33;119,039115;6,687113;27,373907;0,850261;28710
34;118,952394;6,827711;27,377072;0,851877;28841
35;104,542199;6,208634;27,937887;0,856321;28816
36;128,395802;6,810720;27,045295;0,837601;28825
37;114,189164;6,461837;27,554555;0,837200;28811
38;105,515062;6,133359;27,897659;0,855020;28847
