Slice;MSE;MAE;PSNR;SSIM;Weight
0;332,772512;8,401264;22,909329;0,795970;2532
1;293,288981;8,230565;23,457846;0,767417;13558
2;213,136397;7,260179;24,844227;0,757767;20213
3;208,845357;7,091720;24,932555;0,756209;20279
4;213,305842;7,100971;24,840776;0,755225;20491
5;205,131997;6,980824;25,010470;0,758682;20599
6;201,878229;6,976100;25,079909;0,759536;20711
7;193,872372;6,853269;25,255644;0,761080;20834
8;176,211008;6,670285;25,670473;0,769690;21094
9;181,683797;6,696985;25,537642;0,763738;21230
10;194,864823;7,055683;25,233469;0,757458;21335
11;191,132500;6,972685;25,317458;0,760395;21600
12;213,903115;7,207526;24,828633;0,761205;21737
13;207,349351;7,116938;24,963777;0,760774;21892
14;209,559421;7,171829;24,917732;0,763340;21987
15;202,652617;6,990968;25,063281;0,767174;22255
16;171,747761;6,343849;25,781893;0,787393;22443
17;160,672419;6,043542;26,071390;0,792443;22599
18;135,076550;5,649777;26,825004;0,798914;22874
19;128,210170;5,523863;27,051579;0,806325;23048
20;125,801490;5,558163;27,133946;0,808283;23228
21;160,564136;6,315169;26,074318;0,793603;23489
22;179,211623;6,846365;25,597142;0,788014;23660
23;213,101760;7,642938;24,844933;0,764332;23811
24;223,609253;7,972191;24,635906;0,762072;23949
25;190,756548;7,409025;25,326009;0,779135;24243
26;200,295336;7,605316;25,114095;0,766967;24379
27;175,271733;6,971158;25,693685;0,795035;24513
28;175,592281;6,943504;25,685749;0,795614;24745
29;171,112162;6,815156;25,797995;0,797321;24848
30;145,182590;6,220069;26,511658;0,814891;24974
31;135,654012;5,990748;26,806477;0,819358;25076
32;124,528665;5,797367;27,178110;0,824343;25292
33;127,606514;5,785711;27,072075;0,825529;25391
34;121,221795;5,710576;27,294997;0,833463;25492
35;129,442827;5,909862;27,010024;0,829449;25694
36;141,323824;6,223607;26,628650;0,822122;25764
37;124,218113;5,913188;27,188954;0,827023;25849
38;136,803229;6,220719;26,769840;0,814076;26015
39;139,432127;6,351216;26,687175;0,810205;26078
40;149,277903;6,632853;26,390848;0,798913;26153
41;147,069982;6,691888;26,455563;0,793168;26221
42;144,031480;6,569096;26,546229;0,796868;26398
43;149,188111;6,669134;26,393461;0,796094;26479
44;137,978176;6,429422;26,732700;0,811817;26531
45;141,575075;6,459933;26,620936;0,811685;26680
46;148,575871;6,646883;26,411321;0,813915;26756
47;148,544438;6,596311;26,412240;0,817769;26835
48;161,223935;6,605001;26,056508;0,817371;26914
49;146,350659;6,353686;26,476857;0,828707;27089
50;147,105405;6,245171;26,454517;0,822875;27181
51;124,922129;5,786772;27,164410;0,834242;27276
52;115,917466;5,610222;27,489315;0,837990;27431
53;129,161516;5,747885;27,019472;0,828395;27539
54;118,894577;5,435532;27,379183;0,838313;27603
55;108,911303;5,163139;27,760074;0,842122;27780
56;89,960233;4,661745;28,590298;0,862234;27837
57;83,422059;4,476435;28,917995;0,866816;27880
58;83,540982;4,432091;28,911808;0,868014;27927
59;76,969927;4,128024;29,267593;0,879493;28065
60;81,705346;4,147790;29,008299;0,876185;28094
61;77,515767;4,063315;29,236903;0,881250;28129
62;72,982254;3,880628;29,498631;0,884511;28231
63;62,459210;3,661532;30,174839;0,890039;28242
64;61,268784;3,697578;30,258411;0,892619;28242
65;59,455490;3,574984;30,388884;0,893138;28286
66;58,219636;3,508293;30,480109;0,892842;28397
67;57,572595;3,508918;30,528646;0,891067;28425
68;54,799325;3,538916;30,743051;0,892920;28459
69;48,928346;3,298551;31,235198;0,895975;28568
70;49,517000;3,404505;31,183260;0,895175;28588
71;46,852027;3,256150;31,423520;0,900032;28620
72;47,519720;3,250104;31,362065;0,902689;28752
73;49,528589;3,231974;31,182244;0,905019;28805
74;46,054468;3,094999;31,498086;0,908848;28916
75;46,347753;3,135780;31,470517;0,909283;28966
76;43,397461;3,026805;31,756160;0,912980;29062
77;43,588362;3,012934;31,737098;0,913708;29147
78;44,840107;3,062412;31,614137;0,911282;29257
79;43,498604;3,016886;31,746050;0,914027;29374
80;45,920062;3,097198;31,510779;0,914592;29548
81;44,613358;3,048637;31,636155;0,917172;29751
82;54,258505;3,506108;30,786125;0,900497;30452
83;54,862829;3,453216;30,738022;0,900318;30502
84;53,958860;3,520865;30,810176;0,903312;30530
85;56,701700;3,503521;30,594843;0,899970;30533
86;55,495710;3,363922;30,688210;0,906238;30534
87;64,059784;3,477651;30,064949;0,904404;30560
88;61,507034;3,531113;30,241556;0,905691;30566
89;54,984971;3,454191;30,728364;0,906043;30540
90;61,178824;3,595982;30,264792;0,903052;30516
91;59,832666;3,588193;30,361420;0,908284;30490
92;66,576072;3,656379;29,897622;0,905752;30458
93;60,031108;3,494574;30,347040;0,912661;30410
94;58,660257;3,489825;30,447364;0,914489;30370
95;56,662983;3,409403;30,597809;0,914642;30310
96;59,137274;3,501091;30,412191;0,917939;30246
97;58,983010;3,475277;30,423534;0,916320;30195
98;58,522401;3,475742;30,457582;0,916641;30155
99;57,039263;3,407959;30,569065;0,917484;30079
100;55,689377;3,371814;30,673080;0,916308;29972
101;57,768445;3,436887;30,513897;0,915237;29859
102;56,902038;3,412328;30,579525;0,913752;29736
103;62,730033;3,589500;30,156048;0,911616;29637
104;55,426777;3,346934;30,693607;0,916158;29533
105;65,860230;3,652666;29,944571;0,910596;29427
106;59,999659;3,466448;30,349316;0,912207;29328
107;62,667626;3,527766;30,160371;0,910189;29172
108;65,028989;3,586125;29,999734;0,908585;29045
109;63,524913;3,579170;30,101363;0,910170;28900
110;67,953790;3,748922;29,808667;0,907415;28760
111;66,482135;3,734973;29,903754;0,906762;28631
112;70,806277;3,824463;29,630086;0,902294;28484
113;63,215298;3,663387;30,122582;0,904575;28356
114;63,001383;3,680820;30,137303;0,903871;28191
115;69,393218;3,870199;29,717633;0,898053;28043
116;65,747330;3,751989;29,952022;0,900487;27906
117;67,550233;3,799033;29,834535;0,897615;27701
118;73,652854;4,095383;29,458908;0,894126;27510
119;75,609924;4,160348;29,345016;0,890843;27328
120;78,693828;4,171521;29,171397;0,885907;27122
121;77,638205;4,142211;29,230049;0,888087;26960
122;80,484201;4,298807;29,073697;0,881323;26743
123;90,725899;4,599096;28,553491;0,875115;26545
124;84,594285;4,373145;28,857393;0,877598;26282
125;86,210023;4,449885;28,775226;0,873004;26040
126;81,025120;4,284385;29,044607;0,876281;25796
127;80,331363;4,352110;29,081952;0,877070;25546
128;79,333004;4,279369;29,136265;0,875208;25282
129;74,622348;4,202378;29,402115;0,878640;24978
130;77,883520;4,292414;29,216348;0,876969;24691
131;81,669265;4,394315;29,010217;0,876925;24379
132;77,001497;4,341346;29,265812;0,874906;24046
133;75,722468;4,335565;29,338556;0,875829;23745
134;77,275283;4,434350;29,250398;0,878350;23336
135;84,594830;4,544347;28,857365;0,867408;22978
136;82,749193;4,549149;28,953166;0,870623;22615
137;81,506295;4,538129;29,018892;0,873013;22240
138;93,209155;4,827924;28,436218;0,860663;21845
139;89,492165;4,904160;28,612953;0,862108;21442
140;103,803800;5,194918;27,968671;0,848350;21055
141;109,557830;5,459979;27,734369;0,845051;20664
142;102,191264;5,312861;28,036666;0,846573;20239
143;113,237013;5,640668;27,590920;0,834330;19809
144;115,055676;5,621423;27,521723;0,832784;19362
145;128,785880;6,045464;27,032121;0,818439;18938
146;125,022066;6,098563;27,160937;0,824804;18445
147;134,891174;6,321242;26,830968;0,818429;17946
148;138,841449;6,615177;26,705612;0,815311;17395
