Slice;MSE;MAE;PSNR;SSIM;Weight
0;2094,459821;41,433036;14,920083;0,317661;224
1;409,358942;12,835013;22,009761;0,636620;794
2;443,505239;12,474971;21,661816;0,623963;1718
3;313,006512;9,485528;23,175270;0,712347;2764
4;233,317739;8,254334;24,451326;0,737519;4211
5;160,907395;7,026982;26,065044;0,755490;6004
6;178,758604;7,185502;25,608134;0,763969;8194
7;162,735885;7,088670;26,015970;0,799538;10556
8;149,622710;7,139600;26,380828;0,808949;12937
9;113,333248;5,867937;27,587230;0,839042;15538
10;108,034967;5,688405;27,795160;0,851292;18646
11;111,382309;5,804283;27,662641;0,851169;21480
12;151,122350;6,374339;26,337517;0,820450;24013
13;153,052559;6,280451;26,282398;0,811704;26846
14;135,148478;5,492891;26,822692;0,822285;29331
15;113,946745;4,925899;27,563784;0,835106;31133
16;111,361199;4,847158;27,663465;0,833986;32406
17;103,610209;4,752004;27,976778;0,833564;32815
18;106,716706;4,817395;27,848479;0,825093;32814
19;100,246648;4,708257;28,120105;0,834358;32820
20;105,583745;4,854483;27,894833;0,829257;32814
21;99,419721;4,733226;28,156078;0,836757;32848
22;106,334824;4,808746;27,864048;0,834744;32862
23;100,430838;4,637701;28,112133;0,843486;32901
24;103,004344;4,630009;28,002248;0,839999;32917
25;99,561442;4,572850;28,149892;0,845066;32958
26;95,512875;4,480703;28,330184;0,848912;33010
27;94,494298;4,454185;28,376748;0,850868;33057
28;99,386349;4,476231;28,157536;0,848353;33110
29;103,439934;4,553431;27,983921;0,846248;33155
30;102,344779;4,496509;28,030147;0,850963;33230
31;100,559904;4,474005;28,106555;0,849546;33295
32;106,225661;4,559373;27,868509;0,849588;33382
33;102,139406;4,638973;28,038870;0,847591;33449
34;107,859880;4,683679;27,802204;0,846127;33564
35;107,759252;4,812312;27,806258;0,841520;33641
36;108,515337;4,883946;27,775892;0,835057;33743
37;96,712687;4,676489;28,275969;0,844484;33869
38;103,909690;4,895065;27,964243;0,837231;33983
39;92,757261;4,664144;28,457324;0,841699;34086
40;96,807804;4,769516;28,271700;0,842551;34215
41;92,444879;4,712482;28,471975;0,844746;34297
42;98,117934;4,899648;28,213320;0,841471;34409
43;91,198515;4,655744;28,530926;0,849957;34486
44;94,833757;4,718226;28,361174;0,846990;34588
45;90,023051;4,650867;28,587266;0,849220;34663
46;99,792352;4,925797;28,139831;0,841667;34756
47;94,126428;5,033228;28,393688;0,845220;34850
48;94,481702;5,082692;28,377327;0,845898;34949
49;86,432164;4,954052;28,764050;0,846586;34996
50;109,500599;5,445239;27,736639;0,837221;35080
51;110,755838;5,501879;27,687137;0,839121;35116
52;124,475181;5,767442;27,179976;0,839968;35174
53;109,631586;5,653856;27,731447;0,841848;35205
54;103,100394;5,485745;27,998200;0,847670;35251
55;86,602098;5,131179;28,755520;0,852356;35280
56;87,392217;5,103492;28,716076;0,856265;35307
57;77,027117;4,851099;29,264367;0,858936;35292
58;80,077383;4,829961;29,095705;0,856374;35292
59;76,147555;4,794771;29,314244;0,856086;35302
60;85,874136;5,021718;28,792180;0,850652;35316
61;82,204691;4,939040;28,981838;0,853098;35302
62;89,929595;5,144804;28,591777;0,853234;35296
63;79,069478;5,014791;29,150715;0,857829;35292
64;91,897470;5,198600;28,497768;0,853340;35297
65;81,267058;5,015493;29,031658;0,861623;35307
66;95,759909;5,321744;28,318966;0,855405;35320
67;102,835621;5,458261;28,009368;0,859687;35327
68;121,525675;5,745226;27,284123;0,850123;35345
69;128,703468;5,822217;27,034901;0,855228;35352
70;134,929937;5,862109;26,829720;0,848008;35354
71;122,838860;5,611143;27,237446;0,855474;35342
72;122,281829;5,584260;27,257184;0,850872;35337
73;108,489511;5,422501;27,776926;0,856848;35323
74;115,790235;5,514174;27,494084;0,851627;35311
75;108,608539;5,345960;27,772164;0,859404;35296
76;120,934867;5,736805;27,305288;0,850792;35297
77;108,046972;5,461192;27,794678;0,854151;35276
78;114,621039;5,576875;27,538160;0,849761;35278
79;109,113610;5,522333;27,752014;0,852953;35261
80;119,829710;5,681898;27,345159;0,849170;35234
81;106,810177;5,359798;27,844677;0,860334;35217
82;113,270804;5,599517;27,589624;0,852788;35210
83;98,336422;5,330140;28,203660;0,861926;35179
84;115,701567;5,675690;27,497411;0,855182;35167
85;95,305205;5,175257;28,339637;0,865454;35137
86;92,288293;5,019189;28,479337;0,869067;35124
87;87,525217;4,910161;28,709472;0,870001;35096
88;85,589788;4,691878;28,806584;0,872407;35077
89;83,011184;4,670062;28,939438;0,872760;35049
90;85,997347;4,579893;28,785953;0,878480;35053
91;71,360254;4,207556;29,596240;0,888991;35017
92;66,016682;4,040563;29,934267;0,897433;35007
93;60,885076;3,845044;30,285695;0,901127;34997
94;62,394340;3,834386;30,179352;0,901049;34985
95;59,388868;3,686822;30,393753;0,904947;34945
96;63,405151;3,874395;30,109558;0,898675;34903
97;57,028873;3,691637;30,569856;0,904684;34842
98;57,027772;3,650191;30,569940;0,902287;34819
99;53,020235;3,491077;30,886387;0,906448;34742
100;58,157575;3,666580;30,484741;0,903493;34701
101;55,327707;3,573596;30,701377;0,907938;34601
102;55,720806;3,624247;30,670630;0,902111;34528
103;52,506640;3,477147;30,928661;0,906509;34415
104;55,918296;3,515596;30,655264;0,904234;34368
105;57,400240;3,591319;30,541667;0,908916;34237
106;63,257641;3,714549;30,119674;0,901462;34160
107;58,465353;3,595512;30,461818;0,906872;34043
108;59,666019;3,611621;30,373533;0,904804;33972
109;58,168649;3,554441;30,483914;0,906663;33881
110;49,944229;3,305010;31,145950;0,913449;33835
111;47,611208;3,220549;31,353712;0,916826;33743
112;49,018320;3,262567;31,227219;0,917938;33679
113;45,515534;3,104035;31,549207;0,920470;33604
114;47,613036;3,135333;31,353545;0,920872;33569
115;47,696910;3,210927;31,345901;0,922130;33495
116;48,021436;3,169093;31,316452;0,920746;33449
117;45,695712;3,116582;31,532049;0,923495;33350
118;43,975929;3,164734;31,698653;0,911931;39591
119;38,099071;2,972587;32,321660;0,917908;39507
120;40,309137;3,046321;32,076769;0,915619;39442
121;39,302705;3,062443;32,186579;0,918530;39332
122;41,561167;2,997430;31,943926;0,917717;39302
123;42,219323;3,078526;31,875691;0,918056;39248
124;44,202815;3,073343;31,676304;0,916770;39213
125;46,121506;3,177252;31,491769;0,914719;39142
126;46,550534;3,129595;31,451557;0,913429;39122
127;42,951802;3,033250;31,800990;0,919620;39068
128;45,968007;3,052297;31,506247;0,916980;39008
129;41,589170;2,930762;31,941001;0,920559;38909
130;40,052391;2,831486;32,104519;0,922601;38881
131;41,243431;2,970015;31,977256;0,921837;38820
132;41,223497;2,886304;31,979355;0,921261;38779
133;37,116540;2,798718;32,435129;0,924967;38682
134;36,218411;2,753139;32,541510;0,924297;38629
135;35,338722;2,672696;32,648295;0,929015;38536
136;35,470652;2,689817;32,632112;0,925946;38487
137;33,084119;2,585187;32,934608;0,928218;38386
138;34,992512;2,694088;32,691052;0,924842;38328
139;31,766004;2,575739;33,111178;0,931874;38210
140;36,752210;2,784689;32,477969;0,922914;38117
141;35,122263;2,630633;32,674979;0,928587;37992
142;41,539814;2,741787;31,946158;0,922565;37926
143;38,681412;2,619292;32,255780;0,927433;37798
