Slice;MSE;MAE;PSNR;SSIM;Weight
0;2514,375000;49,775000;14,126503;0,273681;40
1;822,664835;23,269231;18,978574;0,406407;364
2;957,835249;19,588123;18,317895;0,562661;1044
3;723,614348;16,095811;19,535732;0,636561;2077
4;451,391016;11,627124;21,585274;0,698133;3473
5;432,352623;10,919731;21,772423;0,698506;5357
6;370,105277;10,237799;22,447551;0,686008;7561
7;257,245818;8,525090;24,027320;0,704856;9446
8;264,197564;8,462941;23,911516;0,696165;11576
9;203,059063;7,564069;25,054580;0,704891;13782
10;220,002237;7,525259;24,706533;0,716549;16093
11;195,444290;7,090251;25,220574;0,742332;18659
12;210,323407;7,178148;24,901928;0,754178;20584
13;195,773748;7,132528;25,213259;0,760285;22033
14;182,936329;6,829265;25,507804;0,759503;23967
15;178,559908;6,838517;25,612964;0,761775;25656
16;183,855572;6,910403;25,486036;0,762494;26463
17;170,355785;6,663225;25,817235;0,766811;26828
18;170,200719;6,661958;25,821190;0,764268;27257
19;158,603238;6,482996;26,127683;0,766487;27611
20;171,682291;6,724269;25,783549;0,759059;27991
21;156,156297;6,554300;26,195209;0,764432;28849
22;174,525124;6,749739;25,712224;0,759927;29713
23;168,799888;6,665068;25,857082;0,765155;30233
24;185,083271;6,795887;25,457132;0,763374;30635
25;170,398987;6,589945;25,816134;0,768234;30991
26;190,265043;6,821299;25,337214;0,766946;31410
27;161,327486;6,396870;26,053720;0,775860;31693
28;162,888861;6,229404;26,011890;0,782002;31996
29;143,212258;5,939700;26,571002;0,784956;32272
30;150,186978;6,081593;26,364481;0,779239;32699
31;130,476384;5,791745;26,975484;0,791278;32902
32;138,955564;5,811973;26,702044;0,787364;33059
33;127,445498;5,648761;27,077559;0,796040;33100
34;123,409068;5,608470;27,217333;0,791220;33129
35;107,316494;5,344879;27,824139;0,799690;33116
36;118,513063;5,562083;27,393141;0,790990;33109
37;108,594270;5,347215;27,772735;0,800000;33017
38;124,562005;5,626483;27,176948;0,791335;32957
39;115,207306;5,443064;27,516003;0,798946;32932
40;115,175827;5,476438;27,517190;0,796437;32913
41;111,273471;5,461478;27,666887;0,800790;32903
42;118,597817;5,534673;27,390037;0,802976;32893
43;109,443877;5,324858;27,738889;0,813074;32919
44;113,574040;5,336249;27,578013;0,815999;32928
45;108,552823;5,204185;27,774392;0,823033;32931
46;116,008799;5,324919;27,485894;0,818404;32959
47;112,082267;5,247408;27,635435;0,822485;32990
48;136,997576;5,692790;26,763675;0,815994;32997
49;117,653234;5,326238;27,424765;0,824802;33028
50;107,155094;5,266558;27,830675;0,823967;33051
51;98,160499;5,116845;28,211436;0,827174;33078
52;98,702017;5,128087;28,187543;0,828517;33126
53;100,945156;5,144704;28,089949;0,831402;33185
54;113,935689;5,420956;27,564206;0,823027;33260
55;111,717266;5,377409;27,649601;0,823735;33314
56;123,869864;5,625296;27,201147;0,819309;33365
57;112,782041;5,336015;27,608404;0,832300;33442
58;127,681932;5,752329;27,069509;0,814907;33496
59;111,226029;5,415887;27,668739;0,826218;33562
60;117,697426;5,549557;27,423134;0,818665;33638
61;104,441984;5,254653;27,942052;0,829263;33689
62;111,103144;5,332622;27,673540;0,824168;33720
63;99,082303;5,146380;28,170843;0,832145;33741
64;106,812239;5,276545;27,844593;0,826773;33745
65;95,556998;5,118561;28,328179;0,830572;33738
66;99,610970;5,213884;28,147732;0,831443;33766
67;98,154383;5,303352;28,211707;0,834265;33799
68;112,221158;5,774406;27,630056;0,823704;33813
69;109,167361;5,875388;27,749875;0,825580;33849
70;133,276041;6,325292;26,883283;0,816255;33908
71;97,411347;5,609852;28,244708;0,829762;33964
72;114,342981;6,020975;27,548709;0,814945;34136
73;109,510111;6,075628;27,736261;0,822503;34220
74;122,135000;6,240909;27,262402;0,817698;34237
