Slice;MSE;MAE;PSNR;SSIM;Weight
0;163,744779;6,734749;25,989129;0,757723;8475
1;176,081160;6,490756;25,673675;0,795074;18174
2;146,981285;5,847978;26,458183;0,809695;18221
3;144,064557;5,859571;26,545232;0,811734;18294
4;128,347036;5,542406;27,046945;0,834058;18488
5;138,894822;5,695404;26,703943;0,834334;18559
6;130,562785;5,433464;26,972610;0,844415;18659
7;121,217987;5,238138;27,295133;0,848905;18758
8;112,143327;5,059304;27,633069;0,849929;18852
9;126,806318;5,256970;27,099395;0,858709;19119
10;127,359834;5,278564;27,080479;0,853941;19220
11;121,982597;5,177537;27,267825;0,855996;19365
12;142,356795;5,626402;26,597022;0,853241;19521
13;128,408830;5,456284;27,044855;0,857919;19661
14;125,025118;5,387195;27,160831;0,854357;19946
15;135,796158;5,570519;26,801929;0,850453;20094
16;127,721723;5,506958;27,068156;0,854506;20264
17;127,290906;5,537543;27,082830;0,845478;20443
18;113,473352;5,262596;27,581865;0,851102;20602
19;93,119675;4,747278;28,440389;0,863395;20940
20;95,172461;4,755822;28,345691;0,867838;21083
21;103,173793;4,878171;27,995110;0,865969;21284
22;87,726943;4,533364;28,699474;0,870826;21490
23;84,946203;4,440057;28,839364;0,874107;21804
24;80,532469;4,474261;29,071093;0,873140;21990
25;94,529465;4,768162;28,375132;0,866057;22162
26;76,676539;4,510558;29,284179;0,874745;22352
27;96,939797;5,076783;28,265783;0,855139;22557
28;86,667206;4,915359;28,752256;0,862633;22873
29;87,905691;4,937070;28,690634;0,868872;23105
30;103,088618;5,250978;27,998696;0,862697;23257
31;85,823113;4,955991;28,794761;0,865722;23450
32;98,157214;5,230089;28,211581;0,855015;23643
33;91,389518;5,098215;28,521840;0,862213;23927
34;88,756648;5,163911;28,648795;0,858586;24068
35;103,922136;5,506447;27,963723;0,851486;24196
36;94,930764;5,174464;28,356734;0,856963;24366
37;95,731246;5,192519;28,320266;0,856884;24595
38;90,869780;5,069707;28,546609;0,865071;24689
39;85,116558;4,866589;28,830663;0,869923;24803
40;98,385881;5,100333;28,201476;0,860118;24917
41;106,882830;5,278593;27,841724;0,860780;25015
42;121,265869;5,582851;27,293418;0,855858;25238
43;132,138443;5,800545;26,920512;0,850877;25339
44;105,600966;5,301839;27,894125;0,859499;25454
45;93,824264;5,149663;28,407652;0,861338;25544
46;90,362973;5,061127;28,570899;0,861348;25619
47;96,554349;5,348625;28,283085;0,852535;25787
48;98,252444;5,365547;28,207370;0,853665;25879
49;93,973725;5,231924;28,400739;0,859251;25918
50;106,936631;5,647623;27,839539;0,839106;25975
51;114,963506;5,884493;27,525204;0,840014;26059
