Slice;MSE;MAE;PSNR;SSIM;Weight
0;28792,881781;94,406378;27,556249;0,568525;22010
1;40504,906971;98,942874;26,074024;0,663961;69215
2;35236,570010;96,746878;26,679164;0,662907;77346
3;31817,349124;92,458774;27,122461;0,679460;78190
4;29424,637443;90,461825;27,461989;0,670680;78087
5;29176,291351;91,382642;27,498800;0,671264;78009
6;31108,842497;94,252539;27,220262;0,666536;77897
7;30161,236018;95,355819;27,354609;0,653333;77850
8;28789,371984;94,204610;27,556779;0,656672;77826
9;26600,166267;92,835143;27,900257;0,662112;77658
10;24248,645368;86,874774;28,302225;0,684394;77500
11;22091,274251;83,862299;28,706893;0,680077;77316
12;22223,068829;82,619625;28,681060;0,690186;77133
13;21548,573718;81,557373;28,814915;0,692116;76874
14;20196,017417;76,496493;29,096443;0,708261;76706
15;21220,208320;80,040481;28,881604;0,680822;76344
16;18657,348452;73,447649;29,440601;0,707404;75844
17;19548,178686;73,608540;29,238038;0,709994;75350
18;17255,280496;70,658506;29,779880;0,711336;74896
19;17580,165371;71,352380;29,698871;0,705983;74475
20;20026,567763;73,403147;29,133035;0,704246;74200
21;17402,143621;69,647343;29,743073;0,715308;74028
22;18709,032856;72,386678;29,428587;0,709964;73838
23;21712,043469;75,166574;28,782093;0,705920;73616
24;23121,414106;76,446140;28,508956;0,706298;73375
25;23821,934208;76,307028;28,379330;0,711098;73231
26;20894,193220;74,111823;28,948844;0,702468;73129
27;18548,816503;71,730472;29,465939;0,701774;73102
28;22802,289721;76,504183;28,569316;0,693661;73029
29;23929,424465;77,621812;28,359778;0,687754;72920
30;26652,443469;79,615107;27,891730;0,697644;72889
31;37488,629738;92,830903;26,410105;0,664154;72843
32;30894,363824;84,992065;27,250308;0,680617;72843
33;27066,779366;82,073238;27,824735;0,676980;72831
34;28255,221264;85,370357;27,638113;0,672928;73062
35;25916,927895;81,838129;28,013265;0,696525;73185
36;23545,552411;79,767051;28,430011;0,696235;73295
37;26092,143152;81,036448;27,984002;0,700595;73544
38;20097,455216;73,616954;29,117690;0,705761;73798
39;18696,849596;71,454380;29,431416;0,711908;74200
40;20578,059787;75,361691;29,015056;0,695220;74431
41;17256,885895;71,869972;29,779476;0,700494;74826
42;23094,817918;81,602060;28,513955;0,655917;75054
43;21182,430125;77,704521;28,889342;0,659320;75420
44;20268,521298;76,745312;29,080879;0,659222;75665
45;20446,189760;77,620150;29,042977;0,653266;75959
46;24153,019061;79,936230;28,319386;0,656524;76125
47;24334,509755;79,895506;28,286874;0,655221;76272
48;32602,814862;102,892367;27,016550;0,616922;50384
Total;24281,897050;81,394291;28,373876;0,682040;3597620
