Slice;MSE;MAE;PSNR;SSIM;Weight
0;50486,344672;125,460546;25,117361;0,560536;35396
1;22719,085934;70,888331;28,585192;0,726886;83040
2;19252,589889;67,877510;29,304209;0,738457;82958
3;20715,531601;71,915919;28,986140;0,721334;82528
4;19655,877760;68,685024;29,214176;0,755611;82330
5;21427,278273;73,085599;28,839430;0,727765;82092
6;21694,864794;74,168837;28,785531;0,721010;81860
7;20139,192099;69,008982;29,108680;0,751336;81609
8;19858,781070;72,037987;29,169575;0,720257;81396
9;17497,028255;67,984283;29,719458;0,737744;81155
10;16179,739867;68,103008;30,059385;0,719487;80897
11;17144,401110;69,604383;29,807877;0,724173;80736
12;16859,265685;70,339088;29,880714;0,716604;80603
13;18899,247989;72,632107;29,384655;0,714489;80552
14;16996,677837;67,389814;29,845460;0,740777;80509
15;17040,865237;67,191682;29,834184;0,742200;80237
16;19176,728145;68,119344;29,321355;0,751642;80050
17;21961,552717;72,489494;28,732470;0,736873;79860
18;24705,315151;73,615009;28,221197;0,743622;79711
19;26390,712867;76,845350;27,934589;0,741237;79625
20;27010,084586;79,596244;27,833841;0,737005;79517
21;27691,893909;81,467643;27,725574;0,728468;79441
22;25103,158552;78,004646;28,151817;0,725466;79425
23;24899,187635;78,594132;28,187248;0,713612;79447
24;24767,869460;79,579837;28,210214;0,715392;79424
25;20381,145260;71,072756;29,056815;0,737467;79430
26;22899,499552;74,716331;28,550841;0,733030;79265
27;25531,134275;77,343945;28,078399;0,716721;78972
28;25176,125335;75,963012;28,139211;0,713139;78701
29;21194,690452;71,326317;28,886830;0,718721;78479
30;24175,504142;75,328104;28,315345;0,699561;78216
31;24120,213212;75,395182;28,325289;0,695343;78007
32;28592,824539;80,511240;27,586530;0,689689;77755
33;25424,630700;77,102811;28,096554;0,696783;77628
34;27781,108113;80,577060;27,711605;0,684161;77530
35;29434,838230;82,261443;27,460484;0,678214;77468
36;30757,551430;82,529840;27,269583;0,675573;77397
37;28802,707269;80,363440;27,554767;0,688151;77303
38;34759,572386;87,652810;26,738356;0,672198;77266
39;35142,690126;86,707359;26,690751;0,677322;77296
40;34670,609425;86,048966;26,749486;0,675151;77217
41;39649,445611;91,004756;26,166729;0,663489;77166
42;42618,369394;94,140728;25,853132;0,664732;77110
43;40009,413082;89,934284;26,127479;0,673238;77142
44;39795,734040;92,401154;26,150735;0,646102;77034
45;38589,226351;90,495599;26,284440;0,655425;77022
46;36080,680032;89,764411;26,576353;0,644214;76867
47;27678,271896;81,339890;27,727711;0,637577;76051
Total;25873,574473;77,615612;28,126203;0,705166;3760720
