Slice;MSE;MAE;PSNR;SSIM;Weight
0;42235,444628;86,936487;25,892330;0,707100;85982
1;43381,994929;86,922704;25,776005;0,725028;86369
2;43736,404906;87,646223;25,740670;0,727025;86262
3;37534,264707;80,838495;26,404822;0,743670;86118
4;39535,874332;84,830756;26,179187;0,736493;85941
5;36479,269134;81,386472;26,528639;0,741855;85816
6;35759,081970;79,187251;26,615237;0,757923;85714
7;33432,964343;75,862814;26,907352;0,762800;85621
8;32053,780708;73,835350;27,090308;0,766583;85548
9;33779,443554;77,216514;26,862576;0,754644;85507
10;27235,291666;68,802079;27,797780;0,776465;85423
11;25905,293936;66,474385;28,015215;0,777493;85420
12;26567,987627;67,155352;27,905514;0,781020;85348
13;26545,508613;67,403743;27,909190;0,773953;85334
14;24467,955183;64,187608;28,263123;0,792660;85324
15;27853,188938;69,084686;27,700351;0,784468;85303
16;28094,107664;71,651634;27,662948;0,762218;85228
17;24875,963343;66,659341;28,191301;0,786959;85223
18;27396,514005;69,948246;27,772148;0,776820;85182
19;29722,134961;72,406786;27,418300;0,771635;85180
20;28310,745467;71,137256;27,629588;0,769784;85144
21;28287,855598;71,055079;27,633100;0,773712;85096
22;26579,310423;68,836949;27,903663;0,778874;85084
23;26254,289815;69,771663;27,957098;0,771775;85006
24;27280,569706;71,830627;27,790566;0,767386;84928
25;26735,847296;70,364322;27,878161;0,770366;84870
26;28705,493182;71,270087;27,569451;0,779572;84780
27;31712,934811;74,420683;27,136736;0,767361;84723
28;28026,799258;70,892104;27,673366;0,768031;84591
29;25927,842963;67,248891;28,011437;0,776838;84515
30;23680,811221;64,026127;28,405135;0,784050;84416
31;23944,918089;65,615105;28,356967;0,769621;84323
32;24258,836809;66,117197;28,300401;0,769062;84196
33;22272,176548;61,934205;28,671474;0,782925;84102
34;24369,387843;64,351413;28,280654;0,774193;83998
35;22940,093059;62,641215;28,543149;0,764299;83904
36;21939,837588;61,605665;28,736766;0,761166;83836
37;23823,870093;63,320536;28,378977;0,772182;83752
38;22392,373921;61,647357;28,648099;0,770903;83654
39;21995,335121;62,591751;28,725795;0,763214;83552
40;23732,033293;65,152723;28,395751;0,764400;83501
41;25103,377495;66,307158;28,151779;0,761742;83405
42;27633,852704;68,694386;27,734686;0,755470;83329
43;25681,194259;67,664036;28,052948;0,752709;83198
44;27715,413333;69,062202;27,721887;0,749224;83100
45;24784,980819;64,118361;28,207215;0,758104;83000
46;28191,680479;68,579145;27,647891;0,747831;82924
47;31894,266717;74,644179;27,111974;0,725455;82807
48;28789,874553;70,673372;27,556702;0,722047;82776
49;28316,121576;70,136023;27,628763;0,736902;82681
50;30201,328042;72,526522;27,348840;0,730742;82648
51;32933,827023;74,444460;26,972678;0,735488;82589
52;37081,061338;81,715144;26,457579;0,722727;82575
53;39280,463934;85,307159;26,207334;0,705128;82529
54;37961,666699;82,473915;26,355648;0,727375;82520
55;41741,654698;89,582655;25,943403;0,691153;82548
56;40126,537014;87,410253;26,114783;0,690239;82549
57;37819,336127;84,465961;26,371962;0,709954;82582
58;39900,245637;86,706902;26,139345;0,704361;82626
59;38811,378337;86,611249;26,259510;0,702216;82630
60;37158,910266;83,664437;26,448471;0,713019;82655
61;32355,108156;78,942180;27,049672;0,706490;82714
62;31644,769294;79,802993;27,146081;0,700424;82746
63;32004,994926;79,375858;27,096923;0,706612;82772
64;25778,183074;72,962462;28,036578;0,725070;82797
65;27890,738843;75,263536;27,694500;0,718202;82797
66;29237,375686;75,580830;27,489716;0,719317;82859
67;37603,732600;83,898265;26,396791;0,710858;82902
68;44246,328308;91,625077;25,690328;0,692574;82977
69;40397,818725;87,435133;26,085521;0,692884;83078
70;47222,686096;93,045105;25,407594;0,696725;83172
71;45133,910638;91,660404;25,604071;0,674029;83302
72;40430,779030;87,349399;26,081979;0,691649;83396
73;35266,347555;81,545881;26,675495;0,698221;83532
74;41763,388037;88,859924;25,941143;0,684248;83626
75;46412,511583;94,120901;25,482750;0,662605;83701
76;51540,237266;100,234401;25,027636;0,645208;83771
77;51659,797970;100,491765;25,017573;0,645940;83849
78;45781,631332;94,338866;25,542188;0,647211;83902
79;46545,489201;95,016583;25,470324;0,643200;83943
80;49163,608927;99,278152;25,232663;0,636756;83974
81;48425,948287;97,196214;25,298319;0,636465;84041
82;47951,102626;98,278987;25,341114;0,640237;84228
83;56333,849155;107,476880;24,641406;0,631997;84365
Total;33271,461182;77,273235;27,061227;0,732802;7057929
