Slice;MSE;MAE;PSNR;SSIM;Weight
0;4801,159598;67,001552;35,335639;0,973591;7
1;203095,320735;291,258917;19,072101;0,437059;3757
2;59086,000210;144,700357;24,434254;0,409455;9513
3;35160,086359;112,577749;26,688601;0,318877;16304
4;21608,906613;85,436950;28,802772;0,416664;24072
5;28146,011473;97,433808;27,654932;0,434106;32772
6;22799,707868;90,748276;28,569808;0,393911;42337
7;41443,760728;104,093780;25,974509;0,457149;51573
8;44350,827683;98,372319;25,680083;0,585777;60052
9;43508,130483;96,290791;25,763397;0,616010;67227
10;49278,388782;100,506335;25,222536;0,618793;72452
11;48870,583124;100,248556;25,258625;0,633310;75490
12;49124,760857;98,993947;25,236096;0,649534;75825
13;49537,933199;100,089883;25,199722;0,646729;76077
14;46391,839050;95,931183;25,484684;0,663858;76297
15;43841,397380;93,981147;25,730256;0,658500;76486
16;40174,198886;90,792248;26,109629;0,657175;76637
17;36354,519541;85,188833;26,543516;0,691565;76814
18;34265,485872;84,059613;26,800531;0,674980;76938
19;34778,703614;84,240270;26,735967;0,682569;77082
20;33754,999378;83,022429;26,865720;0,696379;77200
21;28541,199762;75,752108;27,594378;0,725298;77342
22;28660,733674;76,700364;27,576227;0,728948;77484
23;27227,055812;73,719222;27,799094;0,741390;77654
24;28441,366761;75,908596;27,609596;0,731278;77819
25;27159,792547;72,243773;27,809836;0,759440;78013
26;25959,415463;73,168289;28,006152;0,736234;78202
27;25720,388712;74,047913;28,046325;0,734940;78351
28;29777,470843;81,970104;27,410223;0,701323;78540
29;25452,328085;77,810684;28,091825;0,699031;78699
30;26041,318619;79,359255;27,992471;0,695309;78834
31;23015,063397;73,663790;28,528978;0,723548;78915
32;25714,188183;77,923793;28,047372;0,705988;78838
33;26353,388854;78,514940;27,940735;0,716819;78914
34;24265,307927;76,185977;28,299242;0,725807;78983
35;24355,812213;77,555258;28,283074;0,711535;79047
36;25277,763574;80,014639;28,121714;0,707352;79069
37;25516,035613;80,965304;28,080969;0,698712;79072
38;25229,187280;80,129791;28,130068;0,700526;79058
39;26742,616088;82,486108;27,877062;0,696106;79005
40;28166,168518;86,847343;27,651822;0,660944;78935
41;26440,605547;81,286109;27,926387;0,688564;78818
42;24791,709337;81,479533;28,206036;0,663237;78689
43;26024,399261;79,044145;27,995293;0,701681;78525
44;25519,932193;79,553019;28,080305;0,677356;78340
45;27960,988219;79,462495;27,683575;0,694519;78177
46;24328,526436;74,432066;28,287943;0,699073;77943
47;25099,256294;76,290429;28,152492;0,683356;77735
48;22559,394201;74,538359;28,615826;0,672670;77491
49;26025,303943;76,075151;27,995142;0,693389;77304
50;24465,486393;75,314687;28,263561;0,683403;77094
51;23445,338883;74,714728;28,448536;0,685507;76888
52;20637,027555;70,395603;29,002629;0,705409;76683
53;22872,669830;74,045283;28,555932;0,691806;76497
54;19461,467805;70,679680;29,257345;0,694774;76269
55;18151,556724;66,386040;29,559962;0,726748;76088
56;20831,319257;69,329531;28,961933;0,715737;75823
57;21771,425941;68,926477;28,770231;0,727069;75595
58;20942,763483;71,673272;28,938761;0,690306;75373
59;21734,891280;70,461359;28,777526;0,707963;75193
60;23781,069429;70,183874;28,386787;0,728804;74997
61;23287,970391;73,481348;28,477784;0,689935;74843
62;24397,692190;76,601521;28,275613;0,670957;74689
63;24917,182283;77,191019;28,184111;0,658524;74571
64;22718,404513;76,486958;28,585323;0,657605;74450
65;21328,601834;74,174273;28,859476;0,671015;74386
66;23656,312438;77,103989;28,409630;0,658210;74306
67;28490,336971;82,098681;27,602124;0,652512;74315
68;26318,855635;82,212152;27,946430;0,642807;74298
69;25394,087556;80,024951;28,101774;0,655630;74307
70;24181,690281;79,778334;28,314234;0,649865;74319
71;26805,272353;84,517231;27,866898;0,644859;74341
72;23866,116733;80,259536;28,371283;0,655581;74375
73;27848,108239;84,338583;27,701144;0,647617;74354
74;28150,462684;84,114017;27,654245;0,654274;74379
75;26289,437734;83,872840;27,951287;0,642173;74406
76;27925,392068;86,339778;27,689108;0,626449;74459
77;28068,634530;84,523545;27,666888;0,639212;74474
78;25201,064033;80,652058;28,134912;0,658618;74524
79;24525,698589;78,664923;28,252887;0,670252;74556
80;25589,975108;81,427783;28,068402;0,662427;74643
81;22584,096081;77,300863;28,611073;0,666304;74770
82;22627,046479;77,555181;28,602822;0,671087;74872
83;23705,390080;79,408973;28,400630;0,660444;75000
84;19335,566209;74,355971;29,285532;0,670812;75096
85;24436,640936;80,849841;28,268685;0,659327;75240
86;24400,439432;78,914621;28,275124;0,674051;75370
87;29313,769023;85,824636;27,478383;0,647691;75540
88;28128,768940;86,173998;27,657594;0,638065;75699
89;25761,353883;81,517806;28,039414;0,656213;75847
90;27109,640621;84,840674;27,817863;0,637617;76020
91;27057,466758;84,835041;27,826229;0,630683;76228
92;33627,920272;95,250798;26,882100;0,604913;76460
93;24892,539999;84,200608;28,188408;0,623537;76652
94;21804,901640;81,957485;28,763560;0,615526;76820
95;23310,977662;80,504214;28,473496;0,631100;77000
96;21842,439609;79,862651;28,756089;0,629379;77114
97;19419,728372;77,097924;29,266669;0,620543;76973
98;16841,418827;73,934104;29,885314;0,603208;70103
99;24857,507595;85,199834;28,194524;0,552473;58456
100;32188,284533;95,940192;27,072122;0,518718;46181
101;30425,198798;92,459954;27,316766;0,529926;34935
102;22105,235678;89,078593;28,704149;0,470623;24945
103;30032,970751;105,592793;27,373118;0,363996;16103
104;31873,849129;112,062774;27,114755;0,328953;8895
Total;27569,952840;81,296743;27,812331;0,647253;7294522
