Slice;MSE;MAE;PSNR;SSIM;Weight
0;440,449916;18,343916;45,710135;0,966305;7
1;213535,241948;335,489786;18,854405;0,385114;3757
2;93800,850205;191,202657;22,427033;0,328802;9513
3;30235,493621;99,072620;27,343930;0,390758;16304
4;22830,556331;84,615575;28,563935;0,483491;24072
5;23153,572074;78,036769;28,502920;0,516311;32772
6;24504,963129;79,058696;28,256560;0,547281;42337
7;45715,882652;101,405105;25,548429;0,508538;51573
8;53034,975022;107,784978;24,903477;0,542697;60052
9;50251,215494;96,360257;25,137635;0,624639;67227
10;45523,949429;89,119859;25,566701;0,681817;72452
11;44923,191310;89,087091;25,624394;0,701382;75490
12;43032,463910;87,534929;25,811139;0,699781;75825
13;42711,912615;86,336751;25,843610;0,709011;76077
14;41449,881804;84,617495;25,973868;0,721334;76297
15;41096,019455;85,762676;26,011103;0,708567;76486
16;39871,930686;82,497553;26,142428;0,726092;76637
17;36375,255761;79,904464;26,541040;0,727763;76814
18;36075,307182;79,453495;26,577000;0,727576;76938
19;37681,837005;83,574544;26,387779;0,708461;77082
20;36601,427565;82,716729;26,514120;0,709256;77200
21;37121,469628;84,186231;26,452849;0,697789;77342
22;34702,299313;81,471517;26,745518;0,710364;77484
23;32293,374404;78,368468;27,057966;0,728721;77654
24;32130,353770;78,760483;27,079946;0,720193;77819
25;30148,778691;76,539551;27,356403;0,725394;78013
26;29504,849492;76,723997;27,450166;0,727845;78202
27;27578,196373;75,256800;27,743442;0,726724;78351
28;27589,743214;75,376445;27,741623;0,728516;78540
29;25600,507452;74,375723;28,066615;0,726736;78699
30;26239,392749;75,042387;27,959563;0,734850;78834
31;25203,682545;73,262333;28,134461;0,747749;78915
32;25249,263959;72,770326;28,126613;0,750032;78838
33;24011,178954;71,824378;28,344965;0,749242;78914
34;24656,117696;73,244781;28,229853;0,755541;78983
35;24663,384973;74,291263;28,228574;0,746859;79047
36;24286,980536;75,511370;28,295365;0,736364;79069
37;24893,759611;76,921009;28,188195;0,732620;79072
38;23772,644489;75,691435;28,388325;0,730240;79058
39;23621,825252;76,168167;28,415966;0,725941;79005
40;24408,181922;77,463647;28,273746;0,721994;78935
41;22695,352635;74,462712;28,589731;0,730201;78818
42;21059,899910;69,722636;28,914537;0,750621;78689
43;20133,603719;67,919631;29,109885;0,752705;78525
44;20246,966148;67,801232;29,085501;0,746995;78340
45;19231,128542;65,567392;29,309053;0,755030;78177
46;19586,914951;65,899131;29,229440;0,743823;77943
47;18583,844703;64,828578;29,457745;0,737033;77735
48;16722,717425;62,534881;29,916032;0,735857;77491
49;17979,171686;64,679292;29,601404;0,730724;77304
50;17317,126210;64,159974;29,764342;0,729282;77094
51;17903,289148;65,615883;29,619772;0,721714;76888
52;16833,860334;64,117066;29,887263;0,722809;76683
53;17235,822372;63,886113;29,784780;0,729835;76497
54;16700,409341;62,971168;29,921830;0,731383;76269
55;16120,172432;62,334008;30,075404;0,724545;76088
56;15828,202841;61,648326;30,154785;0,726591;75823
57;17139,707123;63,494755;29,809067;0,717399;75595
58;16964,927388;63,947183;29,853580;0,712221;75373
59;17672,056920;64,270417;29,676229;0,717445;75193
60;18533,168420;66,898876;29,469604;0,693478;74997
61;19822,786366;68,650702;29,177453;0,686617;74843
62;18067,845493;67,133192;29,580037;0,683341;74689
63;19261,688753;68,536013;29,302157;0,679708;74571
64;18357,710141;67,538294;29,510915;0,683380;74450
65;16473,807867;65,465686;29,981161;0,681943;74386
66;17208,237935;66,484631;29,791736;0,685555;74306
67;18568,834179;68,539555;29,461254;0,677312;74315
68;19086,540364;70,671149;29,341828;0,669337;74298
69;18755,838777;71,366850;29,417736;0,655695;74307
70;20067,478626;73,434539;29,124172;0,665401;74319
71;18697,654107;71,415854;29,431229;0,689865;74341
72;18370,016161;71,257896;29,508005;0,683662;74375
73;20634,665949;73,794382;29,003126;0,683054;74354
74;20565,634494;74,260067;29,017679;0,680978;74379
75;23481,251297;78,504744;28,441889;0,670057;74406
76;21627,157389;76,728985;28,799106;0,674203;74459
77;24658,158283;79,647024;28,229494;0,667232;74474
78;24928,788363;80,002872;28,182089;0,664510;74524
79;23427,037073;78,542129;28,451927;0,651936;74556
80;26490,054687;81,953090;27,918272;0,647658;74643
81;25791,226214;82,657249;28,034381;0,641891;74770
82;26853,499733;84,520976;27,859092;0,630757;74872
83;27986,169173;86,055867;27,679666;0,627082;75000
84;30308,475977;87,404615;27,333460;0,642231;75096
85;29128,196491;85,334510;27,505965;0,646707;75240
86;30052,800212;86,187880;27,370251;0,648976;75370
87;32253,061795;86,935590;27,063391;0,662849;75540
88;32314,532451;86,973097;27,055122;0,660992;75699
89;30492,051419;84,777407;27,307234;0,666050;75847
90;26372,147119;80,294837;27,937646;0,655656;76020
91;28104,889542;83,798932;27,661282;0,642006;76228
92;31183,180539;87,753283;27,209896;0,637330;76460
93;31157,937275;87,803488;27,213413;0,634819;76652
94;27095,607186;83,219936;27,820111;0,641238;76820
95;28839,726545;84,627305;27,549189;0,634269;77000
96;31052,268174;86,668439;27,228167;0,625323;77114
97;25279,811258;77,377983;28,121362;0,662356;76973
98;23960,198451;77,572058;28,354196;0,636522;70103
99;20473,293007;79,904116;29,037224;0,589710;58456
100;17037,711613;78,897171;29,834988;0,549546;46181
101;13000,971175;70,737906;31,009342;0,598277;34935
102;17935,259170;85,371237;29,612024;0,538810;24945
103;23159,383469;96,518312;28,501830;0,462735;16103
104;29159,472063;112,372189;27,501304;0,383596;8895
Total;26255,431992;76,841246;28,221177;0,671901;7294522
