Slice;MSE;MAE;PSNR;SSIM;Weight
0;27642,283067;69,076062;27,733361;0,687578;16406
1;21411,640072;64,428820;28,842601;0,669534;53344
2;20152,076527;64,948017;29,105903;0,677983;90635
3;24689,854943;70,328803;28,223915;0,712674;111322
4;26784,338594;74,560382;27,870291;0,686870;112276
5;25785,937801;72,874534;28,035271;0,705401;112445
6;26094,138214;73,143380;27,983671;0,697457;112666
7;24157,184073;73,157171;28,318637;0,683757;112912
8;20905,052554;69,620364;28,946587;0,684271;113294
9;17466,183968;66,487505;29,727120;0,686444;113650
10;17372,034032;66,331651;29,750594;0,677960;114010
11;20801,336889;72,507013;28,968188;0,628530;114367
12;21633,474266;72,352681;28,797838;0,634352;114693
13;24017,627156;75,317343;28,343799;0,636154;115008
14;24370,913507;75,772430;28,280383;0,630417;115270
15;27014,536943;78,757132;27,833126;0,632141;115528
16;28024,897734;79,332936;27,673660;0,643050;115776
17;30151,886452;81,411017;27,355955;0,652471;116039
18;29337,433497;80,822663;27,474880;0,637525;116236
19;28662,817229;80,054828;27,575912;0,633759;116364
20;28367,096554;80,008468;27,620951;0,630349;116443
21;28315,578593;80,184228;27,628846;0,639233;116524
22;24327,024705;76,325656;28,288210;0,643047;116617
23;21806,404290;71,839513;28,763260;0,662328;116723
24;23397,908784;77,372534;28,457330;0,616723;116843
25;28639,310298;85,419406;27,579475;0,563255;116920
26;30136,409078;84,799793;27,358185;0,578631;117024
27;28744,444908;81,461207;27,563561;0,602953;117058
28;28726,338086;82,116405;27,566298;0,580508;117065
29;25466,517035;77,953645;28,089405;0,597002;117052
30;26021,047279;78,475498;27,995853;0,590414;117050
31;22656,447243;73,717218;28,597182;0,619029;117055
32;20766,188793;72,009628;28,975532;0,597536;117049
33;19267,487549;70,478853;29,300850;0,614112;117061
34;19141,285086;69,148822;29,329389;0,620554;117063
35;17795,867390;66,814765;29,645909;0,631625;117065
36;17676,685315;66,392321;29,675092;0,637905;117079
37;17874,663091;66,967957;29,626722;0,645900;117091
38;18268,638770;68,076827;29,532038;0,634359;117100
39;19309,494147;69,130468;29,291392;0,641496;117121
40;20366,376657;68,742144;29,059963;0,667287;117141
41;19901,939008;68,751974;29,160147;0,666468;117163
42;20135,914049;67,555785;29,109387;0,677794;117183
43;19890,863885;67,870544;29,162564;0,672718;117217
44;20324,047458;69,040694;29,068999;0,665989;117241
45;19507,916084;68,500849;29,246992;0,671524;117260
46;20081,741131;67,668308;29,121086;0,695509;117202
47;21131,143493;69,573167;28,899871;0,671574;117197
48;21204,229292;70,264544;28,884875;0,676696;117213
49;21889,242803;72,311946;28,746793;0,664373;117206
50;20332,300216;69,952644;29,067235;0,666390;117209
51;19918,968314;70,820384;29,156432;0,650846;117214
52;19994,482156;70,773677;29,139999;0,659566;117211
53;20424,649357;73,774725;29,047554;0,628417;117199
54;19970,937658;72,362907;29,145116;0,648144;117209
55;19344,817678;71,548221;29,283454;0,652511;117210
56;20713,453900;74,110327;28,986575;0,630915;117224
57;21632,003275;76,843823;28,798133;0,613812;117239
58;21410,635191;75,528024;28,842805;0,621633;117256
59;19571,269530;72,307009;29,232911;0,623382;117267
60;20169,148939;73,199364;29,102225;0,637187;117263
61;20647,636302;74,680707;29,000397;0,629473;117284
62;20187,573226;73,496761;29,098260;0,641346;117308
63;19673,476067;72,883557;29,210289;0,637712;117328
64;20101,383779;74,773983;29,116841;0,630388;117354
65;21299,116242;75,640606;28,865485;0,627521;117367
66;20463,372290;73,826621;29,039328;0,626510;117379
67;19780,873927;73,148349;29,186646;0,634240;117392
68;19566,495298;72,380580;29,233970;0,634877;117392
69;19285,565188;72,623140;29,296777;0,636304;117407
70;18827,485335;72,203475;29,401177;0,627997;117420
71;18964,161016;71,883964;29,369764;0,628234;117429
72;18276,045651;70,758568;29,530278;0,622468;117412
73;19426,387555;74,203021;29,265179;0,589052;117382
74;18377,201132;71,273740;29,506307;0,599086;117356
75;19320,124084;73,786671;29,289002;0,576339;117340
76;18804,308290;72,715500;29,406527;0,595574;117318
77;19505,067612;73,661674;29,247626;0,588430;117316
78;19350,822382;74,592074;29,282106;0,563602;117308
79;19573,941142;72,291697;29,232317;0,603060;117300
80;18791,479797;71,199142;29,409491;0,590239;117308
81;19360,487708;74,507382;29,279938;0,553539;117316
82;19838,034731;76,068141;29,174114;0,526922;117301
83;18855,143724;73,149427;29,394802;0,560550;117308
84;22622,290093;78,234341;28,603735;0,555201;116928
85;22966,714397;83,388937;28,538112;0,520178;89670
86;33907,239683;99,789055;26,846177;0,525917;49674
Total;21793,930660;73,470818;28,790976;0,631411;9858065
