Slice;MSE;MAE;PSNR;SSIM;Weight
0;337275,799139;434,945212;16,869249;-0,063079;1394
1;82543,702738;137,363080;22,982261;0,530212;45428
2;63319,166994;123,361591;24,133749;0,553442;88979
3;53938,297506;111,070340;24,830128;0,569822;89551
4;53180,999046;110,825245;24,891536;0,567655;90126
5;51468,211455;104,384465;25,033710;0,601877;90648
6;49334,649255;101,603735;25,217580;0,620573;91126
7;53775,381662;108,496059;24,843265;0,594046;91471
8;55554,633860;109,960827;24,701898;0,593864;91364
9;55926,879161;109,972071;24,672894;0,610839;91767
10;55875,952263;109,816962;24,676851;0,615249;92172
11;57196,949120;108,866025;24,575371;0,621941;92532
12;57457,581831;109,959195;24,555627;0,615609;92905
13;60328,239554;111,926158;24,343894;0,613266;93240
14;60506,877989;110,669164;24,331053;0,625737;93557
15;61834,238418;112,725630;24,236810;0,610257;93877
16;58589,584995;109,834597;24,470896;0,607503;94158
17;62673,178302;114,517159;24,178283;0,597080;94441
18;59756,329934;110,078515;24,385262;0,599592;94734
19;61529,470343;111,494914;24,258269;0,596655;95069
20;63059,222084;113,497037;24,151615;0,579454;95347
21;58423,074652;109,761691;24,483256;0,587982;95670
22;60483,280393;112,350301;24,332747;0,574165;95969
23;57214,149244;111,425108;24,574066;0,555123;96272
24;55170,349779;109,076361;24,732043;0,563375;96581
25;59036,427999;115,103159;24,437900;0,537003;96860
26;57103,441236;111,367203;24,582478;0,567610;97186
27;55972,460001;111,492644;24,669357;0,544602;97478
28;53502,709226;107,580464;24,865343;0,559303;97777
29;53662,772846;108,869125;24,852369;0,542671;98048
30;50767,327244;104,812089;25,093257;0,560631;98318
31;47567,417309;100,202399;25,376005;0,577845;98632
32;47461,026344;101,544237;25,385729;0,560721;98922
33;45436,541586;101,997450;25,575048;0,539885;99227
34;44433,618668;99,451386;25,671983;0,552048;99509
35;43142,714165;97,541445;25,800026;0,562228;99820
36;44741,914721;99,771168;25,641955;0,562047;100165
37;47608,458374;104,158922;25,372259;0,542169;100477
38;45836,182980;101,249683;25,537016;0,555525;100820
39;45018,199814;100,817272;25,615219;0,565042;101194
40;44244,863619;98,388503;25,690472;0,592278;101554
41;43412,567459;96,943162;25,772946;0,589505;101921
42;40479,777808;91,522552;26,076719;0,614294;102254
43;40722,973123;91,001315;26,050706;0,622215;102653
44;39652,216052;88,525055;26,166426;0,639403;103012
45;40259,093379;90,587990;26,100461;0,618515;103364
46;39256,137055;88,749896;26,210025;0,618462;103725
47;38175,722060;86,745907;26,331228;0,641328;104080
48;39486,651019;89,167034;26,184597;0,618683;104470
49;41560,417455;92,160122;25,962301;0,620065;104864
50;40850,465653;89,799126;26,037130;0,631276;105280
51;41701,577693;90,751012;25,947576;0,642452;105724
52;44373,702964;93,077696;25,677844;0,657050;106196
53;50138,667367;102,536078;25,147372;0,599213;106658
54;46991,415413;96,287479;25,428915;0,637734;107180
55;48810,658743;97,537136;25,263954;0,630085;107699
56;48589,875813;96,909410;25,283643;0,633079;108224
57;49262,185379;99,972058;25,223963;0,586462;108761
58;46720,211930;96,436795;25,454052;0,596245;109319
59;44529,369831;92,504756;25,662635;0,631262;109853
60;43952,178525;92,282414;25,719296;0,622202;110416
61;45464,466332;95,377710;25,572380;0,607918;111011
62;43379,714644;92,882276;25,776233;0,608227;111524
63;43412,865824;93,269728;25,772916;0,600326;111935
64;44582,036214;95,383792;25,657501;0,593354;112277
65;46632,418779;99,047542;25,462221;0,594592;112575
66;48528,432601;101,629399;25,289138;0,589662;112806
67;49870,943340;105,189176;25,170624;0,558334;112990
68;54960,834469;110,073419;24,748567;0,566747;113145
69;57287,066385;112,707843;24,568534;0,567258;113203
70;58444,303909;112,126261;24,481679;0,574247;113218
71;62340,135822;117,002626;24,201423;0,550193;113119
72;63911,165735;118,888265;24,093333;0,551485;113000
73;64622,649489;120,025315;24,045253;0,552486;112858
74;63707,925073;119,044748;24,107166;0,537584;112697
75;62386,157075;116,773495;24,198218;0,557455;112545
76;62050,625939;116,478355;24,221639;0,557515;112356
77;64039,426396;118,391014;24,084627;0,562674;112175
78;65657,133570;119,305147;23,976281;0,555369;111979
79;62893,837621;115,775799;24,163019;0,564136;111788
80;62014,678520;115,953551;24,224155;0,550301;111584
81;62788,418488;120,165070;24,170305;0,511447;111401
82;58121,822244;113,189934;24,505708;0,530690;111186
83;56567,737620;110,719086;24,623412;0,533617;110984
84;54864,474647;109,363824;24,756188;0,544184;110735
85;40755,807820;95,732767;26,047205;0,567939;100156
Total;52306,418137;105,124913;24,909863;0,576757;8683265
