Slice;MSE;MAE;PSNR;SSIM;Weight
0;24024,154093;77,166790;28,342619;0,538301;4984
1;43529,418134;86,289527;25,761272;0,671844;92798
2;47558,957469;90,382730;25,376777;0,681684;94048
3;44855,673402;87,843397;25,630926;0,667304;94379
4;42666,230454;85,704601;25,848258;0,672237;95073
5;43917,110888;85,701539;25,722763;0,658725;95520
6;42178,604255;82,729722;25,898179;0,672454;95794
7;44979,508974;86,757582;25,618953;0,674093;95946
8;44576,733298;86,002480;25,658018;0,669705;95961
9;45809,477333;87,330036;25,539547;0,662398;96000
10;46765,714286;87,962026;25,449825;0,674602;96040
11;45717,923859;88,021903;25,548236;0,670475;96059
12;45748,793940;87,493903;25,545304;0,671622;96108
13;46533,909433;87,681570;25,471405;0,693058;96150
14;43661,783960;85,192003;25,748086;0,684853;96186
15;41227,448864;83,382571;25,997236;0,691986;96194
16;40891,475124;82,480828;26,032773;0,700834;96236
17;40312,477473;83,101735;26,094705;0,677798;96240
18;40444,910152;82,902777;26,080462;0,683365;96274
19;40027,781812;82,889265;26,125485;0,683608;96284
20;36962,574269;80,265057;26,471478;0,675475;96251
21;39314,739461;83,463953;26,203546;0,660247;96235
22;38819,599821;84,811513;26,258590;0,653934;96227
23;38913,622155;86,163545;26,248084;0,647124;96267
24;38702,590873;85,456432;26,271700;0,645151;96332
25;41311,940242;87,165353;25,988344;0,674028;96388
26;39488,987902;86,527990;26,184340;0,662293;96463
27;37211,687407;83,118817;26,442307;0,641007;96573
28;39927,957977;88,953685;26,136330;0,614756;96708
29;38444,571016;86,876214;26,300750;0,625135;96901
30;39699,106012;86,322867;26,161293;0,640310;97102
31;37061,018189;83,430017;26,459927;0,645991;97310
32;44521,869159;93,994056;25,663367;0,621177;97584
33;39886,516260;87,589331;26,140839;0,627399;97850
34;42045,809192;89,989462;25,911873;0,625308;98214
35;40414,097873;88,576710;26,083772;0,619092;98618
36;45498,202023;94,755981;25,569158;0,595999;99058
37;49061,167520;95,796371;25,241722;0,632155;99421
38;45211,362333;95,613037;25,596624;0,594461;99795
39;48070,886904;97,784245;25,330279;0,595720;100225
40;44709,717055;96,175668;25,645082;0,586924;100684
41;41886,215244;91,781997;25,928389;0,607578;101141
42;43086,275020;92,558941;25,805711;0,604959;101687
43;37771,197901;88,611896;26,377493;0,598120;102122
44;42267,310025;94,480668;25,889054;0,561279;102653
45;41779,960175;94,207550;25,939420;0,543603;103050
46;39907,577066;92,853179;26,138547;0,546332;103146
Total;42223,957014;88,042266;25,954869;0,641415;4486279
