Slice;MSE;MAE;PSNR;SSIM;Weight
0;42330,077010;92,625878;25,882610;0,708474;66199
1;38475,136887;91,307372;26,297299;0,688669;69437
2;39757,449665;92,470957;26,154915;0,695712;70259
3;34523,538616;87,403662;26,767947;0,698838;70787
4;32545,239640;84,805201;27,024226;0,710080;71040
5;31064,007652;81,604977;27,226526;0,734398;71092
6;31173,953949;85,603102;27,211181;0,706353;71138
7;26198,166475;80,325759;27,966392;0,714707;71338
8;27153,787534;82,101557;27,810797;0,718411;71428
9;24783,759792;79,429129;28,207429;0,710380;71538
10;24940,337484;76,909173;28,180077;0,736587;71719
11;25866,655112;79,714663;28,021698;0,709651;72006
12;24011,200422;76,807236;28,344962;0,722960;72083
13;29359,624815;83,316230;27,471595;0,706371;72199
14;31286,795382;86,130596;27,195489;0,703832;72242
15;34395,350760;89,934885;26,784103;0,696673;72380
16;33385,264296;90,931202;26,913552;0,682181;72502
17;35565,685080;95,503187;26,638789;0,666336;72628
18;30196,245832;89,066829;27,349571;0,681600;72700
19;30927,254337;88,343843;27,245687;0,683788;72805
20;30960,271730;90,389143;27,241053;0,667019;72837
21;28871,860665;87,626800;27,544353;0,681458;72918
22;26890,556448;85,783924;27,853102;0,685051;73067
23;26144,282350;84,505354;27,975333;0,688349;73214
24;27161,347917;85,860247;27,809587;0,689371;73322
25;30224,244222;93,195663;27,345546;0,662041;73376
26;30724,726218;96,262223;27,274220;0,636526;73449
27;29007,662840;92,301672;27,523973;0,654408;73603
28;29264,460119;93,909801;27,485696;0,649594;73720
29;29293,052575;93,564249;27,481454;0,627593;73838
30;29522,191443;91,934170;27,447614;0,628063;73902
31;26392,768831;86,065354;27,934251;0,655736;73920
32;25614,893501;82,081642;28,064175;0,674614;73963
33;29732,125164;90,939197;27,416841;0,638163;73919
34;28532,165059;86,926942;27,595753;0,670474;74010
35;30972,470996;88,104999;27,239342;0,667194;73920
36;29319,358548;88,817228;27,477555;0,657029;74032
37;29147,372180;85,679442;27,503107;0,688226;73932
38;28628,148309;86,226586;27,581168;0,668475;73846
39;29816,827384;88,432362;27,404486;0,647616;73649
40;29204,889034;87,541769;27,494545;0,643926;73464
41;31533,497854;87,983230;27,161378;0,649497;73377
42;33609,228306;89,861615;26,884515;0,648380;73187
43;30257,711738;86,265532;27,340740;0,638757;72899
44;34814,943400;91,235713;26,731444;0,632205;72686
45;31071,127522;86,151576;27,225531;0,638670;72254
46;30750,405339;85,817916;27,270592;0,651718;71920
47;33094,279862;91,792138;26,951571;0,613082;71278
Total;30343,302426;87,500297;27,353204;0,675609;3481022
