Slice;MSE;MAE;PSNR;SSIM;Weight
0;16960,335618;72,962503;29,854756;0,652079;5983
1;49016,228146;118,079504;25,245702;0,535525;11817
2;94846,067590;161,046572;22,378907;0,509850;14440
3;88413,840248;155,703629;22,683898;0,519631;14535
4;59218,261222;135,830864;24,424544;0,519446;15305
5;51854,560028;127,764237;25,001231;0,501054;17367
6;36731,085349;103,207026;26,498763;0,549575;17528
7;33102,650471;98,697497;26,950472;0,555944;17618
8;33764,183184;99,316181;26,864538;0,546235;17709
9;34316,210171;99,402901;26,794107;0,537527;17795
10;31212,692437;97,690413;27,205788;0,528730;17850
11;31218,721562;97,190146;27,204950;0,525209;17925
12;31860,939633;97,899416;27,116515;0,513566;17990
13;29766,521344;95,986923;27,411820;0,526115;18038
14;29106,088417;95,298602;27,509262;0,533047;18096
15;29112,907698;96,008190;27,508245;0,530234;18147
16;26531,372122;92,546708;27,911503;0,539766;18201
17;24574,186497;89,182158;28,244309;0,542878;18263
18;24434,520799;89,183064;28,269062;0,528551;18318
19;23218,645614;87,551907;28,490732;0,528194;18367
20;22226,576727;85,673402;28,680375;0,528351;18442
21;22022,280681;85,063145;28,720478;0,521405;18505
22;21038,874381;83,472460;28,918875;0,524211;18564
23;21517,229712;84,409799;28,821237;0,519278;18632
24;22549,960013;86,154924;28,617643;0,513084;18706
25;21053,865189;84,779440;28,915782;0,514964;18767
26;21925,744810;86,671096;28,739557;0,522557;18833
27;22934,990686;88,247546;28,544115;0,530526;18896
28;20931,930860;85,454554;28,941007;0,548428;18976
29;21720,493599;87,010060;28,780404;0,553735;19060
30;23288,643178;89,859357;28,477659;0,548919;19130
31;21560,139649;87,255035;28,812585;0,553317;19191
32;21913,443821;88,604446;28,741994;0,538906;19260
33;22794,468605;90,815713;28,570806;0,528120;19334
34;20585,529879;86,958540;29,013480;0,544100;19395
35;20653,262357;87,278260;28,999213;0,543727;19462
36;21552,026230;88,670530;28,814220;0,536431;19520
37;19324,766123;85,158735;29,287958;0,547785;19553
