Slice;MSE;MAE;PSNR;SSIM;Weight
0;52890,951262;126,235006;24,915287;0,597041;15573
1;43812,970978;107,243363;25,733073;0,650604;23844
2;43765,057314;108,697013;25,737825;0,656542;23921
3;48613,807877;113,625214;25,281504;0,654589;23995
4;53106,292922;116,409364;24,897640;0,655488;24102
5;55623,111699;117,667104;24,696548;0,667492;24208
6;55458,506088;117,776098;24,709419;0,670761;24312
7;50198,410300;115,176619;25,142201;0,676391;24543
8;50651,418945;117,808589;25,103185;0,658561;24693
9;56180,404451;120,716780;24,653252;0,648803;24804
10;52412,098593;116,823694;24,954785;0,652575;24951
11;47187,302638;111,615176;25,410849;0,653058;25129
12;44080,159068;108,643086;25,706669;0,662923;25247
13;47719,530673;110,166384;25,362139;0,664206;25381
14;50839,756816;112,788693;25,087066;0,653920;25528
15;60414,048963;120,246638;24,337721;0,658033;25652
16;67828,171486;125,127500;23,834999;0,664329;25798
17;59425,082149;118,506707;24,409402;0,677702;25904
18;48543,694021;111,250173;25,287772;0,682882;26041
19;41759,590198;107,692964;25,941538;0,676805;26159
20;41937,905183;111,923013;25,923033;0,663396;26261
21;34433,280048;102,642591;26,779316;0,692616;26399
22;35192,667473;106,553639;26,684579;0,686440;26464
23;32932,393055;101,281487;26,972868;0,701525;26551
24;30517,769901;99,075839;27,303572;0,705646;26632
25;33031,223834;103,644051;26,959854;0,689218;26685
26;29920,450873;99,207058;27,389419;0,701728;26757
27;32260,066977;104,257486;27,062448;0,688874;26815
28;31606,918245;102,127450;27,151279;0,700306;26934
29;29876,332840;100,180384;27,395828;0,714446;27016
30;32064,354348;102,856175;27,088875;0,722264;27092
31;29347,797409;98,173725;27,473345;0,744752;27168
32;32002,914009;102,648620;27,097205;0,747357;27212
33;32165,906103;102,461387;27,075143;0,752962;27264
34;30135,868593;99,497970;27,358263;0,755922;27335
35;35652,502759;106,171860;26,628200;0,746126;27361
36;30755,895947;99,298469;27,269816;0,767683;27409
37;31476,566428;101,421075;27,169227;0,758233;27428
38;29287,061514;98,026059;27,482343;0,765575;27457
39;25138,587189;92,432522;28,145692;0,781922;27446
40;27448,343315;96,113989;27,763939;0,773109;27450
41;23403,546272;89,614860;28,456284;0,792007;27479
42;25009,019645;93,195060;28,168134;0,782649;27539
43;25336,528107;94,732961;28,111629;0,781290;27555
44;22863,961135;91,664830;28,557586;0,786490;27583
45;27760,832531;101,883459;27,714776;0,756073;27617
46;23582,526499;94,404051;28,423197;0,776523;27624
47;25353,355981;97,875768;28,108746;0,768796;27670
48;24235,751282;96,154122;28,304536;0,779617;27694
49;22713,944885;92,233318;28,586175;0,790072;27724
50;25942,080092;96,938625;28,009052;0,773831;27768
51;21235,739349;87,174644;28,878427;0,797029;27838
52;23818,051863;90,996718;28,380038;0,787126;27881
53;21860,849040;86,826724;28,752430;0,790822;27928
54;17321,462937;76,991766;29,763255;0,813653;27993
55;20566,782485;81,590643;29,017437;0,798414;28044
56;16546,850142;72,150939;29,961947;0,824970;28080
57;16295,920905;71,006531;30,028311;0,824479;28118
58;15942,281022;68,847572;30,123596;0,837428;28133
59;13135,877281;62,628546;30,964510;0,858972;28162
60;14746,497871;65,070740;30,462212;0,854553;28184
61;12965,187287;60,800493;31,021313;0,868833;28192
62;13155,076923;61,693518;30,958167;0,865834;28184
63;12398,000993;59,743118;31,215584;0,865367;28190
64;11398,317791;58,031944;31,580693;0,864296;28182
65;11824,860459;58,427878;31,421140;0,860535;28171
66;10141,485674;54,325204;32,088084;0,876059;28165
67;10461,922314;55,258538;31,952985;0,870122;28139
68;10185,343381;54,594012;32,069344;0,871387;28132
69;9405,459323;52,582026;32,415300;0,879774;28087
70;10959,283616;55,985594;31,751279;0,869786;28052
71;9743,393416;54,042918;32,261998;0,872494;28039
72;11411,656620;56,048368;31,575614;0,868312;28004
73;10064,350114;53,667200;32,121243;0,876733;27968
74;8443,273846;50,334973;32,883992;0,884522;27950
75;8908,187746;51,328955;32,651207;0,880250;27910
76;7700,911777;47,975228;33,283679;0,890725;27884
77;8171,884831;48,902393;33,025878;0,884001;27959
78;7783,028316;47,995570;33,237615;0,886277;27935
79;7287,100318;46,268932;33,523553;0,888430;28001
80;7985,823016;47,289930;33,125904;0,886696;27980
81;7304,421954;45,741000;33,513242;0,890755;28041
82;7685,632223;46,626957;33,292304;0,885430;28104
83;7565,623425;46,300124;33,360653;0,888524;28175
84;6620,120903;44,080152;33,940441;0,895367;28254
85;7898,460130;46,437106;33,173676;0,891110;28405
86;6998,791000;44,495390;33,698870;0,897524;28579
87;7493,400543;46,982947;33,402311;0,883148;29123
88;7602,010448;47,468883;33,339816;0,884454;29096
89;7034,866460;45,732018;33,676542;0,891817;29070
90;8218,662807;47,947711;33,001089;0,885049;29019
91;7142,594990;45,915801;33,610540;0,891458;28982
92;7493,786893;46,926029;33,402087;0,889129;28915
93;8141,977827;48,614832;33,041801;0,885159;28864
94;8738,365309;48,529563;32,734799;0,887935;28803
95;8861,519794;50,098709;32,674018;0,887460;28746
96;7865,569984;47,989155;33,191798;0,895293;28678
97;7912,395862;47,694664;33,166020;0,896416;28616
