Slice;MSE;MAE;PSNR;SSIM;Weight
0;637224,621005;686,241962;14,106175;-0,026577;657
1;96978,657912;209,049532;22,282339;0,213980;1523
2;118285,495033;227,438635;21,419785;0,264768;2919
3;114706,944972;201,342399;21,553204;0,398523;4743
4;67997,149614;140,162108;23,824193;0,548964;6343
5;50946,672909;114,264976;25,077942;0,661639;8117
6;36193,260499;97,025145;26,562823;0,690991;9977
7;24710,341373;87,396152;28,220313;0,707232;11899
8;23427,573160;85,273592;28,451827;0,701177;13532
9;21125,392189;80,845974;28,901053;0,707872;15133
10;20487,402728;80,231163;29,034231;0,708713;16716
11;19948,966771;81,781067;29,149896;0,672554;18267
12;20921,881710;85,702998;28,943093;0,660895;19765
13;21760,884987;87,844141;28,772335;0,653807;21189
14;21956,478142;91,414043;28,733474;0,630315;22395
15;23052,104032;92,390455;28,521994;0,636156;23762
16;22672,181610;91,058117;28,594167;0,648391;25285
17;19235,381679;86,894456;29,308092;0,664340;26297
18;21296,470553;90,977239;28,866024;0,678860;26998
19;20787,043103;92,081092;28,971173;0,677258;27330
20;21847,150520;95,563704;28,755152;0,680474;27518
21;24210,318790;100,471104;28,309095;0,675913;27642
22;21826,489375;97,163149;28,759261;0,694503;27766
23;20796,376968;94,876734;28,969224;0,725523;27822
24;24488,172971;101,683343;28,259537;0,716049;27889
25;21464,484389;95,782867;28,831896;0,742847;27961
26;19506,908520;89,735188;29,247216;0,761316;28017
27;19870,264395;91,023962;29,167064;0,756960;28117
28;17034,378992;85,856033;29,835837;0,772401;28180
29;16478,146945;84,165499;29,980017;0,786736;28269
30;16968,460730;85,539834;29,852676;0,780646;28355
31;16084,006462;83,544005;30,085158;0,787804;28474
32;17227,596752;85,957172;29,786853;0,794604;28568
33;17426,112156;87,315944;29,737095;0,779142;28710
34;17463,132624;88,313443;29,727879;0,779095;28841
35;18945,248195;91,673532;29,374097;0,777863;28816
36;19902,603435;94,597693;29,160002;0,755527;28825
37;19015,850335;92,047569;29,357943;0,765868;28811
38;20806,187680;95,124337;28,967175;0,775203;28847
39;20923,548964;95,513359;28,942747;0,762704;28858
40;20708,076271;94,449450;28,987703;0,768046;28897
