Slice;MSE;MAE;PSNR;SSIM;Weight
0;63627,727670;131,330678;24,112636;0,550857;8475
1;37644,230219;98,083326;26,392116;0,722675;18174
2;31575,529773;91,323315;27,155594;0,735008;18221
3;29165,465398;88,775432;27,500411;0,735483;18294
4;31232,069234;91,751920;27,203093;0,732606;18488
5;29971,583814;89,362600;27,382004;0,731112;18559
6;31592,243957;91,020627;27,153295;0,727231;18659
7;24528,000000;82,496222;28,252479;0,739632;18758
8;22104,132400;79,329070;28,704366;0,749820;18852
9;22567,700821;79,938281;28,614227;0,741956;19119
10;21147,910926;80,325442;28,896426;0,737347;19220
11;25127,657526;83,980112;28,147580;0,751090;19365
12;23440,758158;82,322896;28,449384;0,756782;19521
13;30467,056610;91,668557;27,310796;0,735803;19661
14;29287,858017;88,318993;27,482225;0,756496;19946
15;38798,676620;101,237565;26,260931;0,717566;20094
16;35970,002369;94,985923;26,589696;0,740802;20264
17;36719,601624;96,603587;26,500120;0,730437;20443
18;37538,892146;97,557045;26,404286;0,720630;20602
19;34629,085769;92,372254;26,754691;0,735429;20940
20;29586,198549;84,075630;27,438209;0,759426;21083
21;31062,293554;88,830888;27,226765;0,741727;21284
22;31058,190414;87,918555;27,227339;0,738828;21490
23;26792,242157;83,988173;27,869010;0,742402;21804
24;26830,173715;84,862165;27,862865;0,741959;21990
25;30231,223897;89,005313;27,344543;0,731427;22162
26;26254,353615;83,327633;27,957087;0,753540;22352
27;31850,283637;94,898014;27,117967;0,731744;22557
28;30516,709833;92,516734;27,303724;0,746424;22873
29;27191,612551;85,648215;27,804751;0,779314;23105
30;28083,338694;87,180892;27,664613;0,770512;23257
31;25154,278891;86,577249;28,142982;0,764664;23450
32;25360,490631;88,065062;28,107524;0,759560;23643
33;24291,679191;86,993501;28,294525;0,761711;23927
34;26961,707163;92,056351;27,841627;0,747867;24068
35;26375,115226;91,481588;27,937157;0,761551;24196
36;24568,747927;87,739237;28,245270;0,781318;24366
37;23379,203903;85,665186;28,460804;0,790391;24595
38;22256,373932;83,171230;28,674556;0,802707;24689
39;18721,536588;76,844545;29,425686;0,819554;24803
40;22158,912871;82,353890;28,693616;0,808250;24917
41;22982,009834;83,058325;28,535221;0,813724;25015
42;26968,810841;89,415326;27,840482;0,800636;25238
43;29392,258258;92,489354;27,466771;0,793572;25339
44;24567,913884;87,478883;28,245417;0,802023;25454
45;25689,418102;91,070114;28,051558;0,790337;25544
46;21214,397439;83,458361;28,882793;0,805971;25619
47;20881,986117;81,323516;28,951383;0,815916;25787
48;21652,091039;82,835542;28,794102;0,812595;25879
49;20014,908558;81,480496;29,135564;0,817747;25918
50;22082,552608;85,015303;28,708608;0,810322;25975
51;22840,865421;85,417859;28,561975;0,814249;26059
52;24453,692032;88,898459;28,265656;0,806220;26243
53;25211,358621;91,011144;28,133138;0,796132;26337
54;23940,395744;89,322546;28,357787;0,803211;26411
55;29934,026437;98,754976;27,387449;0,778272;26478
56;29514,852257;100,465220;27,448694;0,775313;26668
57;28533,715183;100,436455;27,595517;0,772910;26733
58;33971,825426;107,446610;26,837912;0,758303;26831
59;26733,979774;97,046299;27,878464;0,792084;26896
60;27240,711526;99,209209;27,796916;0,775165;26973
61;27366,258050;98,802474;27,776946;0,777394;27142
62;28184,288108;97,414045;27,649030;0,785694;27212
63;28449,417402;98,686499;27,608367;0,783346;27295
64;26310,155868;94,411863;27,947866;0,793966;27395
65;29830,794624;98,422024;27,402452;0,781322;27457
66;27453,200970;94,322481;27,763171;0,789693;27621
67;24923,043946;89,278374;28,183090;0,794125;27693
68;27488,482806;90,314087;27,757593;0,796020;27771
69;20866,064516;80,723067;28,954695;0,813863;27838
70;21672,799483;80,949853;28,789951;0,814575;27878
71;20308,959104;77,407102;29,072224;0,826136;28047
72;18282,132233;73,703442;29,528832;0,828948;28102
73;18794,239773;72,217429;29,408853;0,835163;28135
