Slice;MSE;MAE;PSNR;SSIM;Weight
0;363245,738781;490,083850;16,547095;-0,045225;1493
1;198526,462931;338,942025;19,170916;0,022345;2873
2;132507,873412;269,431566;20,926684;-0,006903;4645
3;80860,719407;193,117778;23,071724;0,218500;6750
4;67103,569700;170,392355;23,881644;0,300552;8924
5;88077,729242;186,230370;22,700439;0,380378;11309
6;72218,064150;152,698907;23,562642;0,520698;14092
7;127378,305492;189,105741;21,098145;0,520753;16642
8;91805,115451;155,608043;22,520432;0,602684;19203
9;50010,813684;107,536994;25,158461;0,680144;22274
10;65487,416667;127,418589;23,987522;0,644311;24576
11;77001,695946;138,044579;23,284098;0,641456;26515
12;91392,526394;151,943276;22,539994;0,640324;28207
13;78219,881161;139,820887;23,215929;0,656364;28711
14;73904,361718;133,774468;23,462400;0,658550;28619
15;67033,312747;124,684163;23,886194;0,674772;28563
16;74512,566342;132,160177;23,426805;0,662754;28534
17;75309,716851;133,747317;23,380590;0,670142;28508
18;79652,915389;138,312195;23,137084;0,664953;28495
19;80350,223905;138,858771;23,099229;0,661411;28521
20;71213,340343;127,767357;23,623487;0,692444;28533
21;78245,753010;136,342140;23,214493;0,660276;28568
22;71031,364211;128,059274;23,634599;0,679788;28651
23;74308,371091;129,162396;23,438723;0,677842;28683
24;80509,098999;135,481751;23,090651;0,673768;28768
25;84739,569739;137,945003;22,868238;0,669410;28829
26;95033,323876;148,565927;22,370341;0,673818;28903
27;103991,194564;154,574139;21,979135;0,656770;28993
28;100968,228885;150,661034;22,107253;0,653910;29115
29;102725,034003;152,097781;22,032338;0,641381;29203
30;105186,314791;159,547884;21,929508;0,609997;29321
31;102010,887998;162,042586;22,062635;0,604044;29446
32;112300,666261;166,042740;21,645277;0,599026;29574
33;99182,616539;152,323887;22,184745;0,620550;29711
34;102587,945022;158,858263;22,038137;0,607796;29830
35;77541,611061;138,242820;23,253752;0,638187;30015
36;67444,897765;121,821461;23,859609;0,683014;30195
37;61901,958276;115,570089;24,232056;0,700540;30390
38;64827,599058;120,829405;24,031501;0,678579;30568
39;65697,433239;121,691846;23,973616;0,685831;30789
40;53083,335397;107,686863;24,899518;0,717832;31008
41;51025,782095;104,559780;25,071203;0,722581;31298
42;48557,019404;103,536434;25,286580;0,717463;31591
43;46796,785102;100,366194;25,446940;0,726526;32648
44;45547,204514;98,733582;25,564483;0,726258;33318
45;43394,349346;95,865190;25,774768;0,735844;34161
46;40014,498922;93,153680;26,126927;0,742090;35260
47;33778,324786;86,222312;26,862720;0,759924;36036
48;32973,647175;86,006613;26,967431;0,766589;36443
49;32757,244020;86,612246;26,996027;0,768960;36665
50;35045,033043;90,487160;26,702836;0,766763;36800
51;33345,168744;89,647570;26,918771;0,762479;36908
52;36173,999190;91,904895;26,565135;0,759684;37017
53;35240,209135;90,691059;26,678715;0,762658;37067
54;37607,545220;93,541667;26,396351;0,752703;37152
55;40223,651585;96,417366;26,104286;0,740063;37197
56;35626,047480;91,463612;26,631424;0,749936;37279
57;38992,088142;94,521668;26,239336;0,737583;37394
58;36197,479446;90,184251;26,562317;0,747274;37487
59;32711,579867;86,110835;27,002085;0,754476;37531
60;32273,832586;86,575005;27,060595;0,753899;37691
61;30909,379343;82,649671;27,248198;0,764242;37731
62;32116,512777;83,682256;27,081817;0,762873;37841
63;26872,027635;78,013903;27,856096;0,776395;37923
64;23979,717658;75,042351;28,350660;0,784392;38039
65;27497,072826;78,206386;27,756236;0,779743;38187
66;23515,259414;71,982158;28,435603;0,800029;38267
67;22384,870819;72,462297;28,649554;0,800453;38419
68;19992,001246;68,161288;29,140538;0,814259;38518
69;21928,076096;71,570616;28,739095;0,807659;38688
70;22646,487044;71,105917;28,599092;0,805955;38785
71;20013,230240;68,098166;29,135928;0,821496;38929
72;20962,971470;69,480675;28,934572;0,809936;39081
73;21033,966276;70,385379;28,919888;0,805999;39201
74;20575,629545;70,747080;29,015569;0,800772;39303
75;23636,134412;75,208909;28,413336;0,793088;39431
76;21737,350560;72,814354;28,777035;0,798548;39551
77;23077,205174;73,008315;28,517269;0,803798;39659
78;23485,465601;74,086989;28,441109;0,800625;39798
79;25294,623207;76,651627;28,118818;0,795367;39884
80;22812,423492;72,150213;28,567386;0,803972;40048
81;18363,316295;66,321269;29,509590;0,820934;40105
82;19214,038381;68,020446;29,312914;0,815758;40228
83;18244,232691;66,723828;29,537844;0,815648;40311
84;19702,706845;70,112810;29,203842;0,801348;40453
85;18343,227183;68,573032;29,514343;0,804150;40496
86;17672,453246;68,259945;29,676132;0,805842;40649
87;16846,362341;65,842004;29,884039;0,812730;40702
88;17046,577908;68,016422;29,832728;0,812716;40830
89;16604,362588;66,420889;29,946878;0,820371;40917
90;16995,899927;67,835894;29,845658;0,820679;41010
91;17175,607029;69,263927;29,799980;0,823151;41143
92;18015,409204;71,658270;29,592659;0,818901;41219
93;19002,966553;73,636539;29,360886;0,815291;41349
94;19617,594012;75,724339;29,222643;0,811273;41415
95;23864,062780;82,068696;28,371657;0,795608;41542
