Slice;MSE;MAE;PSNR;SSIM;Weight
0;46330,118617;131,679274;25,490467;0,656614;3153
1;13142,853939;56,174605;30,962203;0,861354;19978
2;13061,342635;53,924288;30,989222;0,900006;33829
3;11239,291151;52,262008;31,641711;0,904513;34185
4;10009,588194;51,658256;32,144938;0,906835;34152
5;10645,987948;51,532140;31,877241;0,911031;34186
6;9966,472574;51,093032;32,163686;0,910383;34128
7;8031,464216;47,880042;33,101153;0,918107;34163
8;9686,290618;50,196175;32,287525;0,913250;34141
9;8109,546173;48,483216;33,059135;0,918249;34154
10;7897,007664;47,046543;33,174475;0,921073;34186
11;9046,576394;50,084905;32,584258;0,913164;34178
12;9128,969839;50,761533;32,544883;0,923384;34216
13;13263,044811;55,870639;30,922668;0,916788;34255
14;19368,687741;61,489713;29,278098;0,903891;34292
15;11004,002213;53,502875;31,733593;0,919802;34347
16;12090,749477;55,272938;31,324568;0,915420;34392
17;15225,986596;58,140558;30,323246;0,905496;34467
18;10706,425618;53,386929;31,852656;0,911557;34538
19;8964,438537;51,072173;32,623870;0,918603;34606
20;9597,882977;50,418912;32,327346;0,918254;34660
21;10056,169094;51,358755;32,124775;0,917219;34679
22;11250,960606;52,391386;31,637205;0,915633;34701
23;13678,870371;55,764123;30,788598;0,907025;34730
24;12979,080820;53,321372;31,016661;0,915143;34744
25;12951,367870;53,665785;31,025944;0,911376;34765
26;14872,840990;56,004958;30,425161;0,908108;34740
27;12518,764550;52,087609;31,173486;0,916805;34708
28;13101,502783;54,729456;30,975889;0,910292;34669
29;12691,962701;53,753370;31,113813;0,910826;34639
30;11537,405908;52,385410;31,528018;0,912404;34631
31;9692,623552;48,493331;32,284687;0,921890;34621
32;11023,421107;51,885938;31,725936;0,911969;34604
33;9674,491212;50,475616;32,292819;0,914549;34592
34;9414,155269;49,629827;32,411287;0,917856;34598
35;9612,208494;50,226909;32,320869;0,918101;34591
36;9977,168560;51,079106;32,159028;0,915390;34593
37;10939,159136;52,440938;31,759261;0,913933;34612
38;10312,624480;51,886843;32,015409;0,910494;34640
39;11899,139848;54,087531;31,393945;0,909527;34659
40;11089,853855;52,831831;31,699842;0,909203;34678
41;12505,850941;55,898851;31,177968;0,903981;34711
42;11083,415140;52,284588;31,702364;0,911410;34716
43;10281,094145;51,374388;32,028707;0,914247;34723
44;10738,879246;51,486565;31,839511;0,914670;34798
45;12260,644479;54,014392;31,263967;0,904679;34794
46;11691,599104;52,248374;31,470361;0,910959;34822
47;13580,300991;55,079324;30,820007;0,904408;34898
48;11314,059660;52,168508;31,612916;0,907341;34965
49;10517,477407;50,966987;31,929985;0,911277;34945
50;12054,591899;55,057657;31,337575;0,901867;34935
51;9897,266003;49,666538;32,193948;0,915104;34932
52;10238,948460;51,159150;32,046547;0,913885;34905
53;11751,001060;53,425555;31,448352;0,904135;34893
54;10239,290663;53,217098;32,046402;0,905807;34872
55;11308,680477;55,011338;31,614981;0,901501;34805
56;12579,874179;56,134502;31,152337;0,905999;34716
57;10505,887350;53,640791;31,934773;0,909168;34656
58;12813,897350;58,174904;31,072288;0,901970;34486
59;14809,622025;59,443869;30,443661;0,905030;34288
60;14576,041972;61,833746;30,512704;0,900051;33927
61;14932,197733;62,442418;30,407863;0,899828;33439
62;14983,895334;63,792543;30,392853;0,888265;32943
63;9517,453337;55,256918;32,363893;0,910202;32199
64;10556,346268;56,519960;31,913964;0,908203;31363
65;12256,660178;59,763969;31,265379;0,893843;30925
66;8155,568307;50,176720;33,034558;0,918956;30392
67;9199,432869;52,411672;32,511490;0,915606;29651
68;12048,635577;58,417290;31,339722;0,897099;29227
69;9727,337140;54,903504;32,269161;0,908038;28724
70;10461,435236;56,066102;31,953188;0,906305;28210
71;11985,754637;58,589128;31,362446;0,900373;27657
72;10010,729744;55,267199;32,144443;0,906057;27226
73;10734,370695;57,589442;31,841334;0,900980;26917
74;13830,813912;65,685895;30,740623;0,884615;26595
75;8302,243688;53,203905;32,957146;0,912878;26337
76;9623,090162;56,309854;32,315955;0,904180;26053
77;12422,148028;62,051446;31,207133;0,897280;25806
78;10216,755213;61,489789;32,055970;0,895658;25561
79;9602,627931;62,484596;32,325199;0,889994;25334
80;15190,330568;74,519409;30,333428;0,864679;25072
81;10478,498369;63,378291;31,946110;0,890067;24837
82;10461,362666;65,865862;31,953218;0,881526;24637
83;17172,665275;81,234629;29,800723;0,844321;24429
84;12548,891956;71,952919;31,163047;0,868800;24203
85;11044,451223;70,389663;31,717659;0,867325;23997
86;16819,008369;84,342035;29,891097;0,833707;23779
87;11520,739578;71,806354;31,534297;0,870677;23581
88;11330,163197;71,980984;31,606739;0,861327;23395
89;21039,899197;94,025244;28,918664;0,817732;23174
90;13635,572938;78,344844;30,802367;0,865437;22910
91;13511,648243;80,387560;30,842017;0,850205;22652
92;20897,285951;95,105024;28,948202;0,818172;22371
93;13237,247351;76,111731;30,931124;0,860851;22082
94;12573,614623;77,343823;31,154499;0,854581;21719
95;19528,500398;95,025292;29,242412;0,815540;21375
96;15331,307246;82,793910;30,293308;0,850655;21006
97;15291,700468;81,356651;30,304543;0,844688;20512
98;28762,933638;108,729197;27,560769;0,793189;20117
99;28888,613363;107,060864;27,541834;0,802883;19486
100;26713,016469;105,215700;27,881871;0,792393;18338
101;34450,351996;118,948221;26,777164;0,751935;17932
102;24897,106901;101,851340;28,187612;0,796212;17577
103;21175,119963;94,025243;28,890842;0,787382;17272
104;22328,830642;95,782395;28,660440;0,757677;16970
105;22442,284273;95,264157;28,638430;0,787202;16653
106;21503,751571;94,614479;28,823958;0,803456;16230
107;22391,387518;92,230701;28,648290;0,823175;15687
108;15624,026045;76,789781;30,211171;0,863473;15051
109;13475,214714;71,165119;30,853743;0,872314;14354
110;10603,402113;61,004253;31,894648;0,858964;12872
111;9988,343915;58,969339;32,154166;0,873519;12096
112;11335,668453;60,772441;31,604629;0,856148;11196
113;13927,553453;65,418176;30,710352;0,828366;10570
114;13094,486229;64,681965;30,978216;0,833560;10094
Total;12550,360787;60,074514;31,128112;0,884031;3284972
