Slice;MSE;MAE;PSNR;SSIM;Weight
0;26,207819;4,294239;33,946495;0,776340;486
1;66,758796;4,956577;29,885719;0,877679;3155
2;77,049302;5,229960;29,263116;0,878458;8458
3;54,473490;4,568663;30,768952;0,917963;16013
4;51,535429;4,630562;31,009745;0,908268;25869
5;125,053854;6,012698;27,159833;0,854137;37249
6;88,012938;5,282264;28,685338;0,869005;49390
7;163,997164;6,219431;25,982440;0,826575;59946
8;173,522157;6,341662;25,737254;0,822409;68600
9;116,155421;5,253321;27,480409;0,849031;75730
10;120,246771;5,238162;27,330069;0,851702;79446
11;128,261585;5,329888;27,049838;0,836843;83686
12;104,667602;4,828672;27,932681;0,834228;88421
13;133,485296;5,378574;26,876469;0,813658;90759
14;121,879383;5,049340;27,271501;0,824324;91082
15;143,480349;5,374502;26,562879;0,819916;91113
16;130,025998;5,159678;26,990502;0,825656;91008
17;129,429107;5,283197;27,010484;0,820524;90905
18;131,145225;5,188138;26,953279;0,826460;90742
19;147,373490;5,479072;26,446610;0,819844;90621
20;151,140262;5,523987;26,337002;0,818387;90445
21;196,236900;6,250698;25,202997;0,802168;90308
22;173,741844;5,929463;25,731759;0,807620;90151
23;198,110998;6,413641;25,161718;0,794463;90020
24;191,331937;6,346657;25,312929;0,792812;89737
25;162,931032;5,918475;26,010766;0,799004;89273
26;192,317796;6,461345;25,290609;0,790631;89057
27;178,959920;6,063971;25,603246;0,802392;88822
28;193,617287;6,376614;25,261362;0,794172;88531
29;162,545143;5,943379;26,021064;0,805061;88430
30;216,178480;6,919558;24,782679;0,784609;88374
31;172,566098;6,164690;25,761249;0,804437;88354
32;165,411360;6,035592;25,945150;0,809115;88307
33;191,859700;6,353205;25,300966;0,804476;88368
34;198,871433;6,504462;25,145080;0,802244;88405
35;184,567912;6,293367;25,469242;0,802073;88350
36;216,122014;7,016486;24,783814;0,784736;88318
37;185,596805;6,547327;25,445099;0,789424;88322
38;197,525914;6,835579;25,174563;0,786202;88389
39;146,343831;5,928721;26,477059;0,807398;88497
40;166,324135;6,220657;25,921251;0,802900;88599
41;174,308214;6,473322;25,717625;0,790394;88536
42;191,709715;6,773282;25,304362;0,785434;88427
43;164,444226;6,118453;25,970617;0,803308;88356
44;159,309248;6,063642;26,108394;0,800156;88243
45;167,794160;6,236878;25,883035;0,793879;88151
46;159,652873;6,088742;26,099036;0,795653;88109
47;172,435213;6,299840;25,764544;0,787174;88097
48;140,366586;5,805810;26,658166;0,804331;88053
49;140,533208;5,806844;26,653014;0,801814;88022
50;134,994116;5,637881;26,827655;0,800686;88029
51;159,341017;6,177484;26,107528;0,791554;88025
52;155,459727;6,116224;26,214625;0,791800;88037
53;158,449659;6,264554;26,131891;0,788162;88069
54;172,248896;6,394576;25,769239;0,787985;88125
55;178,382237;6,433527;25,617288;0,787254;88126
56;161,265926;6,178536;26,055377;0,789007;88156
57;197,828595;6,729402;25,167913;0,777203;88212
58;207,489638;7,013615;24,960839;0,767170;88210
59;190,408001;6,795399;25,333952;0,774985;88235
60;166,181866;6,284091;25,924967;0,791409;88197
61;183,226215;6,712969;25,500928;0,780432;88102
62;216,280104;7,291070;24,780638;0,759172;88003
63;224,398335;7,338920;24,620607;0,763185;87941
64;176,209012;6,646259;25,670522;0,775428;87909
65;164,959812;6,430989;25,957022;0,785734;87863
66;175,059826;6,672409;25,698939;0,775503;87771
67;179,209429;6,666762;25,597195;0,775150;87667
68;202,181063;7,127164;25,073399;0,758517;87627
69;206,454098;7,253372;24,982569;0,763658;87567
70;178,070265;6,594592;25,624890;0,786100;87640
71;178,483921;6,587734;25,614813;0,784945;87754
72;161,413407;6,237264;26,051408;0,793234;87940
73;172,577890;6,452994;25,760952;0,787325;88169
74;199,960707;6,958445;25,121357;0,769224;88412
75;151,298523;6,052735;26,332457;0,793808;88670
76;158,494754;6,129582;26,130655;0,788967;88917
77;157,356600;6,177296;26,161954;0,784365;89139
78;179,322536;6,512448;25,594455;0,781014;89373
79;140,835927;5,888110;26,643669;0,797527;89570
80;203,595874;7,113188;25,043114;0,768019;89727
81;180,026574;6,592020;25,577437;0,784759;89823
82;157,072874;6,195047;26,169792;0,797047;89963
83;171,993557;6,404677;25,775682;0,791405;90178
84;164,985340;6,186323;25,956350;0,794501;90311
85;173,812307;6,433487;25,729998;0,793422;90238
86;173,460918;6,566085;25,738787;0,783344;90285
87;175,183969;6,651586;25,695860;0,785778;90401
88;189,399423;6,906062;25,357017;0,778716;90538
89;210,889009;7,360666;24,890264;0,766858;90782
90;169,294768;6,488344;25,844368;0,783389;91153
91;167,148519;6,399213;25,899778;0,780702;93732
92;208,144348;7,321449;24,947157;0,767038;94743
93;191,556280;6,988722;25,307840;0,781473;92928
94;188,991322;6,778829;25,366385;0,790884;88850
95;202,717374;7,117210;25,061894;0,781569;83039
96;156,838833;6,253722;26,176268;0,800230;75425
97;154,062127;5,909948;26,253845;0,812845;66606
98;158,061615;6,095241;26,142539;0,825636;53769
99;92,656222;4,870462;28,462058;0,865813;41841
100;119,199848;5,554917;27,368047;0,827767;32895
101;133,290402;5,930921;26,882815;0,818667;24349
Total;169,203137;6,272586;26,189402;0,801273;8280761
