Slice;MSE;MAE;PSNR;SSIM;Weight
0;372,170717;15,682276;22,423382;0,084329;1687
1;139,156201;6,651854;26,695778;0,742495;26914
2;158,604217;6,324759;26,127656;0,781980;55164
3;157,689835;5,900386;26,152767;0,802968;78252
4;168,815939;5,880370;25,856669;0,814120;78626
5;158,178590;5,741042;26,139327;0,813772;78364
6;157,818491;5,834133;26,149225;0,803801;78123
7;142,711344;5,528980;26,586219;0,810712;78003
8;140,018973;5,479076;26,668935;0,816632;77900
9;135,410752;5,435918;26,814272;0,812816;77806
10;144,721659;5,538345;26,525468;0,809329;77768
11;139,678327;5,444270;26,679513;0,814788;77759
12;138,925379;5,471539;26,702988;0,814461;77739
13;145,805154;5,693130;26,493075;0,806220;77805
14;146,994180;5,729577;26,457802;0,809583;77841
15;141,718041;5,555062;26,616552;0,810592;77912
16;128,434315;5,150089;27,043993;0,826630;78047
17;137,341783;5,308607;26,752777;0,822565;78190
18;125,093835;4,982837;27,158445;0,834836;78308
19;134,477575;5,116530;26,844305;0,826405;78306
20;123,313649;4,868019;27,220692;0,838516;78352
21;134,318228;5,038960;26,849454;0,829482;78362
22;134,982257;5,172347;26,828037;0,831662;78342
23;130,623246;4,987031;26,970599;0,840389;78266
24;128,755132;4,897026;27,033158;0,844291;78185
25;135,856955;4,929340;26,799985;0,843000;78220
26;141,359537;5,243307;26,627552;0,828731;78259
27;141,453332;5,264771;26,624672;0,835016;78362
28;129,553504;5,048440;27,006312;0,844474;78386
29;119,003003;4,818576;27,375224;0,853831;78264
30;98,407062;4,461066;28,200541;0,861504;78106
31;107,125252;4,634832;27,831885;0,858081;78027
32;80,843088;4,064229;29,054375;0,873539;77878
33;93,569620;4,412782;28,419455;0,861444;77736
34;83,101767;4,307312;28,934701;0,860162;77540
35;83,490331;4,337340;28,914442;0,859919;77364
36;87,200044;4,378519;28,725637;0,858436;77193
37;92,220167;4,599004;28,482545;0,850564;76946
38;85,282468;4,520287;28,822206;0,846044;76798
39;82,816599;4,537715;28,949630;0,848848;76641
40;80,786854;4,599734;29,057397;0,843053;76614
41;89,946596;4,809448;28,590956;0,835062;76567
42;82,385715;4,675691;28,972284;0,840174;76572
43;93,303073;4,823848;28,431844;0,837849;76678
44;109,131176;5,226712;27,751315;0,812830;76767
45;120,440169;5,508768;27,323090;0,799480;76925
46;110,680523;5,273737;27,690092;0,808256;76957
47;127,579789;5,662605;27,072985;0,801616;76314
48;117,279657;5,410034;27,438577;0,813712;73111
49;78,926296;4,414725;29,158586;0,858079;50038
50;195,309755;7,258360;25,223564;0,786036;25178
Total;122,344940;5,133955;27,240607;0,813002;3729462
