Slice;MSE;MAE;PSNR;SSIM;Weight
0;306,545321;7,712349;23,265857;0,781641;28618
1;162,757842;5,543561;26,015384;0,848692;89037
2;153,900306;5,541007;26,258409;0,823014;103908
3;171,017942;5,695832;25,800387;0,816500;104669
4;165,907891;5,664202;25,932133;0,810964;105766
5;166,930923;5,713201;25,905436;0,816946;106172
6;164,127638;5,585114;25,978986;0,828223;106410
7;193,158298;6,039607;25,271670;0,816904;106546
8;181,199784;5,808219;25,549227;0,822473;106585
9;175,938291;5,597142;25,677200;0,835080;106581
10;177,264542;5,638001;25,644585;0,835525;106550
11;171,445039;5,512057;25,789554;0,841443;106539
12;166,506169;5,443407;25,916500;0,840131;106498
13;150,185886;5,079107;26,364512;0,855881;106388
14;139,306060;4,864792;26,691104;0,859993;106244
15;133,146455;4,769495;26,887508;0,859068;106128
16;131,047971;4,807295;26,956501;0,855094;106043
17;114,709585;4,407420;27,534807;0,863456;105962
18;101,711299;4,221299;28,057112;0,874387;105902
19;108,252359;4,354671;27,786430;0,863631;105853
20;103,268425;4,370783;27,991128;0,861229;105795
21;83,210618;3,913966;28,929016;0,876160;105760
22;77,740441;3,828714;29,224334;0,876646;105741
23;76,189636;3,953078;29,311845;0,871740;105750
24;71,469386;3,831986;29,589603;0,873723;105753
25;81,949172;3,938661;28,995358;0,875367;105789
26;70,758302;3,796366;29,633030;0,877686;105822
27;82,103324;3,961005;28,987196;0,871818;105861
28;86,735523;4,073451;28,748834;0,870458;105907
29;79,205551;3,828016;29,143247;0,879480;105969
30;79,873161;3,875670;29,106795;0,876668;106048
31;79,776556;3,933386;29,112051;0,883004;106089
32;86,643313;4,130038;28,753453;0,870833;106138
33;66,529972;3,566172;29,900630;0,890592;106132
34;54,984765;3,434086;30,728380;0,902817;106138
35;53,905127;3,381546;30,814503;0,899464;106100
36;47,864910;3,415687;31,330631;0,898967;106063
37;39,980737;3,092015;32,112296;0,913024;106004
38;36,607188;3,005353;32,495140;0,917789;105931
39;31,268264;2,946034;33,179766;0,919918;105862
40;37,885524;3,305309;32,346071;0,906599;105778
41;34,584421;3,147969;32,741999;0,913793;105691
42;30,153617;3,028144;33,337409;0,919709;105600
43;33,298114;3,131718;32,906607;0,913138;105483
44;35,958657;3,271201;32,572769;0,909075;105339
45;38,653546;3,483822;32,258910;0,910121;105206
46;35,684990;3,289605;32,605948;0,914412;105057
47;31,056907;3,189564;33,209222;0,916442;104872
48;34,273817;3,325033;32,781179;0,906209;104694
49;27,994803;3,035231;33,660029;0,921956;104482
50;23,549251;2,910644;34,411033;0,929798;104302
51;25,566526;2,947335;34,054086;0,925301;104110
52;26,815041;3,052829;33,847019;0,923217;103958
53;25,024285;2,953193;34,147187;0,927220;103809
54;22,766960;2,826782;34,557753;0,932634;103673
55;24,349088;2,889461;34,265977;0,929195;103547
56;34,218844;3,156324;32,788150;0,913628;103439
57;32,764090;2,854185;32,976823;0,923164;103357
58;40,219732;3,119910;32,086412;0,920852;103344
59;45,798002;3,067029;31,522338;0,918981;103298
60;55,332382;3,482098;30,701010;0,908330;103342
61;51,471292;3,282802;31,015153;0,915808;103369
62;58,854503;3,441652;30,433007;0,912138;103466
63;53,715491;3,354056;30,829808;0,914399;103670
64;69,924330;3,678306;29,684520;0,901505;103925
65;70,549191;3,593126;29,645883;0,905196;104246
66;72,211148;3,629152;29,544761;0,905235;104609
67;81,243337;4,080401;29,032926;0,898624;104986
68;87,175761;4,177354;28,726846;0,891850;105416
69;97,881896;4,317473;28,223780;0,891911;105864
70;90,572187;4,201843;28,560855;0,896216;106355
71;119,413874;4,764133;27,360256;0,882439;106861
72;128,725131;4,977327;27,034170;0,867847;107353
73;118,781793;4,651690;27,383305;0,879877;107838
74;118,606837;4,800390;27,389706;0,874985;108301
75;123,887121;5,018635;27,200542;0,861375;108718
76;133,403901;5,261855;26,879118;0,849369;109148
77;135,479228;5,284166;26,812076;0,846680;109545
78;123,853305;4,899742;27,201728;0,859591;109956
79;116,866998;4,880535;27,453885;0,855798;110359
80;116,474566;4,948762;27,468493;0,848812;110739
81;102,194811;4,586629;28,036515;0,862195;111118
82;111,674009;4,706276;27,651283;0,859790;111506
83;100,181901;4,485290;28,122911;0,867772;111896
84;107,629196;4,740433;27,811503;0,853909;112291
85;29,662531;3,034074;33,408722;0,907090;66092
Total;88,697417;4,126387;29,396049;0,880821;8985059
