Slice;MSE;MAE;PSNR;SSIM;Weight
0;123,629587;4,803381;27,209579;0,856519;66199
1;114,942034;4,766940;27,526015;0,852934;69437
2;110,860203;4,621543;27,683047;0,854779;70259
3;106,294941;4,500939;27,865678;0,860346;70787
4;95,800901;4,442765;28,317108;0,854158;71040
5;92,587239;4,412902;28,465292;0,857585;71092
6;106,747702;4,678344;27,847218;0,851042;71138
7;101,432799;4,629636;28,069020;0,850627;71338
8;88,321345;4,351109;28,670147;0,859114;71428
9;86,087003;4,412648;28,781428;0,854010;71538
10;97,058966;4,721761;28,260447;0,845842;71719
11;86,215093;4,379996;28,774971;0,859308;72006
12;90,227252;4,524548;28,577426;0,851643;72083
13;92,728971;4,531102;28,458649;0,853486;72199
14;106,214833;4,707483;27,868952;0,856203;72242
15;107,917242;4,748853;27,799895;0,854488;72380
16;97,164561;4,836956;28,255725;0,848760;72502
17;101,983932;4,850870;28,045486;0,846831;72628
18;89,777208;4,550660;28,599143;0,857425;72700
19;86,660216;4,516682;28,752606;0,856891;72805
20;100,626701;4,798921;28,103671;0,846481;72837
21;95,024576;4,611920;28,352444;0,852647;72918
22;83,943353;4,375861;28,890940;0,864085;73067
23;72,152990;4,125891;29,548260;0,867992;73214
24;78,623469;4,344644;29,175282;0,867182;73322
25;74,533662;4,411170;29,407279;0,867194;73376
26;73,799820;4,385723;29,450251;0,873998;73449
27;74,317691;4,391818;29,419882;0,872557;73603
28;73,323616;4,150692;29,478365;0,878080;73720
29;71,838024;4,116065;29,567260;0,874735;73838
30;71,583854;4,023680;29,582653;0,879934;73902
31;71,919670;4,074432;29,562327;0,878469;73920
32;67,779106;3,965172;29,819845;0,882668;73963
33;73,426589;4,058794;29,472270;0,878353;73919
34;66,202432;3,943629;29,922064;0,887979;74010
35;81,372578;4,106669;29,026023;0,882832;73920
36;92,718000;4,334382;28,459163;0,877477;74032
37;77,093288;4,105949;29,260638;0,883461;73932
38;81,105246;4,135715;29,040314;0,884451;73846
39;96,111841;4,407351;28,303035;0,882101;73649
40;96,544947;4,382636;28,283508;0,883842;73464
41;85,787222;4,197160;28,796578;0,887064;73377
42;61,059806;3,813929;30,273249;0,891868;73187
43;55,029657;3,605852;30,724836;0,897863;72899
44;50,192788;3,491910;31,124390;0,904656;72686
45;55,153902;3,713787;30,715041;0,899693;72254
46;56,803309;3,722080;30,587067;0,897862;71920
47;82,012991;4,263026;28,991977;0,883715;71278
Total;85,273060;4,331331;28,899301;0,868984;3481022
