Slice;MSE;MAE;PSNR;SSIM;Weight
0;4651,879464;67,415179;11,454519;0,001031;224
1;3677,833753;54,173804;12,474883;0,033250;794
2;932,991269;21,898137;18,432028;0,422016;1718
3;718,255789;18,959841;19,568012;0,520829;2764
4;447,702446;13,973640;21,620909;0,602322;4211
5;268,951865;9,928215;23,834058;0,685453;6004
6;195,253600;8,400049;25,224813;0,696978;8194
7;147,295851;7,036093;26,448898;0,756577;10556
8;140,257633;6,667620;26,661539;0,775753;12937
9;104,728730;5,972262;27,930145;0,804195;15538
10;105,831331;5,960367;27,884661;0,806206;18646
11;94,850885;5,692225;28,360390;0,824296;21480
12;109,724691;5,886520;27,727760;0,811327;24013
13;99,885011;5,662631;28,135800;0,805915;26846
14;101,051550;5,625754;28,085374;0,794540;29331
15;92,269104;5,240420;28,480241;0,797282;31133
16;93,831019;5,229772;28,407339;0,787767;32406
17;89,941033;5,207954;28,591225;0,786688;32815
18;93,085573;5,308588;28,441980;0,782597;32814
19;89,485558;5,203656;28,613274;0,789128;32820
20;94,576796;5,305083;28,372958;0,785910;32814
21;88,365867;5,162932;28,667958;0,795628;32848
22;93,483902;5,263587;28,423435;0,793138;32862
23;87,319322;5,084192;28,719700;0,800963;32901
24;91,499954;5,171188;28,516595;0,798615;32917
25;85,638510;5,010316;28,804113;0,804245;32958
26;86,596759;4,992578;28,755787;0,807320;33010
27;83,198082;4,879662;28,929670;0,812232;33057
28;87,471761;4,963093;28,712125;0,809177;33110
29;84,902157;4,883456;28,841616;0,814288;33155
30;89,741198;5,006741;28,600885;0,811512;33230
31;88,436702;4,960985;28,664478;0,814818;33295
32;95,705590;5,092745;28,321431;0,812591;33382
33;92,024425;5,068044;28,491772;0,814014;33449
34;97,613693;5,178584;28,235696;0,808947;33564
35;92,787462;5,171041;28,455911;0,810991;33641
36;96,034585;5,291023;28,306527;0,805808;33743
37;87,769730;5,163453;28,697356;0,811469;33869
38;90,839449;5,328988;28,548059;0,806853;33983
39;83,448777;5,234965;28,916604;0,813363;34086
40;85,816805;5,332515;28,795080;0,811305;34215
41;81,997347;5,261189;28,992806;0,813723;34297
42;88,235985;5,387544;28,674346;0,806352;34409
43;84,552543;5,260077;28,859537;0,815984;34486
44;92,163843;5,438794;28,485198;0,811877;34588
45;96,258835;5,544702;28,296398;0,816462;34663
46;106,063039;5,980234;27,875163;0,805760;34756
47;97,935495;5,917704;28,221402;0,809564;34850
48;99,757933;5,956451;28,141329;0,810053;34949
49;98,301777;6,003858;28,205190;0,809637;34996
50;114,126311;6,525912;27,556946;0,804145;35080
51;116,261419;6,570281;27,476447;0,803389;35116
52;133,956843;6,939956;26,861155;0,802869;35174
53;117,433887;6,634910;27,432869;0,807507;35205
54;115,407478;6,621231;27,508464;0,812384;35251
55;96,551814;6,165816;28,283199;0,816382;35280
56;99,497550;6,226131;28,152680;0,818304;35307
57;88,120141;5,926442;28,680052;0,822734;35292
58;92,155588;6,047348;28,485587;0,823027;35292
59;85,458813;5,908985;28,813235;0,826305;35302
60;97,658059;6,283498;28,233723;0,820861;35316
61;92,051980;6,155770;28,490472;0,824966;35302
62;101,520116;6,410755;28,065283;0,823105;35296
63;93,073614;6,234841;28,442538;0,825626;35292
64;104,191744;6,499759;27,952471;0,822350;35297
65;94,199394;6,262158;28,390323;0,827264;35307
66;107,256455;6,607248;27,826569;0,818645;35320
67;101,968976;6,486766;28,046123;0,821630;35327
68;122,569076;6,892007;27,246994;0,812952;35345
69;123,212011;6,835115;27,224273;0,817246;35352
70;142,087034;7,154297;26,605259;0,806342;35354
71;127,671354;6,879039;27,069869;0,815599;35342
72;127,343719;6,920367;27,081028;0,812323;35337
73;118,201059;6,737820;27,404590;0,815193;35323
74;125,049248;6,917618;27,159993;0,809172;35311
75;121,911265;6,887069;27,270365;0,813406;35296
76;134,615378;7,216789;26,839857;0,803635;35297
77;126,376913;7,079941;27,114126;0,806163;35276
78;140,216481;7,354017;26,662813;0,802233;35278
79;127,844190;7,078302;27,063994;0,810406;35261
80;142,941023;7,369189;26,579235;0,805113;35234
81;131,270154;7,185365;26,949144;0,810404;35217
82;143,114740;7,437660;26,573960;0,804924;35210
83;126,989880;7,108417;27,093112;0,816944;35179
84;143,118321;7,367248;26,573851;0,811649;35167
85;119,383499;6,918690;27,361361;0,822735;35137
86;119,736277;6,847312;27,348546;0,823563;35124
87;100,523535;6,365113;28,108126;0,831909;35096
88;97,411723;6,115717;28,244691;0,831852;35077
89;84,658649;5,759908;28,854090;0,837950;35049
90;87,124583;5,755970;28,729396;0,839887;35053
91;69,949110;5,312848;29,682982;0,852240;35017
92;67,608164;5,161396;29,830812;0,856503;35007
93;59,325599;4,862817;30,398382;0,863746;34997
94;61,814092;4,869516;30,219929;0,862156;34985
95;57,750150;4,735813;30,515272;0,867568;34945
96;62,466063;4,873134;30,174362;0,863170;34903
97;57,219448;4,674186;30,555367;0,869117;34842
98;60,247422;4,713203;30,331419;0,865484;34819
99;54,791492;4,540729;30,743672;0,871739;34742
100;57,322786;4,535892;30,547531;0,869846;34701
101;54,028959;4,432300;30,804538;0,873650;34601
102;56,255995;4,498870;30,629115;0,868913;34528
103;53,792590;4,404765;30,823579;0,874534;34415
104;57,565119;4,484404;30,529210;0,871048;34368
105;56,569150;4,468265;30,605007;0,873878;34237
106;61,504450;4,628806;30,241738;0,867829;34160
107;58,150780;4,519784;30,485248;0,873949;34043
108;61,939156;4,666696;30,211151;0,870985;33972
109;56,841858;4,550840;30,584121;0,875304;33881
110;55,018442;4,435082;30,725721;0,877004;33835
111;51,254156;4,324245;31,033513;0,880810;33743
112;52,307105;4,329137;30,945197;0,881544;33679
113;49,961761;4,264998;31,144426;0,883504;33604
114;50,699574;4,269654;31,080761;0,884183;33569
115;48,806538;4,223227;31,246024;0,886529;33495
116;51,428892;4,299889;31,018732;0,886111;33449
117;50,283358;4,258351;31,116561;0,887430;33350
118;47,554570;4,312369;31,358881;0,866377;39591
119;44,825930;4,244311;31,615511;0,869772;39507
120;46,953375;4,277344;31,414136;0,870287;39442
121;44,727372;4,237186;31,625070;0,872110;39332
122;48,745458;4,360592;31,251462;0,871633;39302
123;45,909371;4,315252;31,511790;0,871692;39248
124;49,394181;4,410476;31,194046;0,868499;39213
125;48,167391;4,406571;31,303272;0,869595;39142
126;51,255125;4,475410;31,033431;0,869448;39122
127;47,205667;4,347420;31,390862;0,872222;39068
128;50,639612;4,454522;31,085900;0,871590;39008
129;45,613072;4,310288;31,539910;0,874193;38909
130;46,083383;4,304828;31,495360;0,874733;38881
131;43,394075;4,212983;31,756499;0,876450;38820
132;44,667500;4,251038;31,630887;0,873696;38779
133;41,577633;4,165762;31,942206;0,879598;38682
134;41,982008;4,155971;31,900172;0,877750;38629
135;40,406918;4,114880;32,066246;0,881452;38536
136;40,888092;4,107049;32,014835;0,879448;38487
137;39,214896;4,050513;32,196293;0,882316;38386
138;40,277134;4,080516;32,080218;0,879220;38328
139;38,532060;4,000262;32,272581;0,882360;38210
140;40,506100;4,068237;32,055599;0,878233;38117
141;40,803985;4,058144;32,023778;0,879553;37992
142;46,715393;4,144545;31,436204;0,874359;37926
143;46,020080;4,124425;31,501330;0,876414;37798
144;49,061423;4,219792;31,223402;0,871139;37722
145;43,701147;4,181579;31,725875;0,873869;37587
146;48,419819;4,334240;31,280572;0,869833;37509
147;46,879955;4,258760;31,420932;0,872483;37386
148;47,821967;4,291808;31,334529;0,868405;37319
149;45,022024;4,203673;31,596553;0,873102;37187
150;48,927459;4,352036;31,235277;0,868707;37124
151;47,264812;4,285031;31,385424;0,871523;36996
152;52,777973;4,397395;30,906277;0,865608;36928
153;48,016861;4,310897;31,316866;0,869851;36771
154;48,917637;4,354440;31,236149;0,865818;36655
155;45,967713;4,240482;31,506275;0,870121;36485
156;49,944337;4,396293;31,145941;0,863665;36362
157;46,954959;4,321783;31,413989;0,867349;36189
158;51,710131;4,470725;30,995047;0,861136;36106
159;49,822940;4,444568;31,156510;0,865311;35954
160;54,971588;4,604322;30,729421;0,858621;35865
161;51,075207;4,490903;31,048702;0,862549;35728
162;56,142050;4,628854;30,637921;0,853961;35579
163;51,329861;4,520309;31,027103;0,858921;35427
164;58,382978;4,714176;30,467941;0,850711;35284
165;55,416324;4,690965;30,694426;0,853206;35064
166;63,435019;4,942762;30,107513;0,844420;34872
167;58,652650;4,868390;30,447927;0,848912;34625
168;64,190102;4,979245;30,056123;0,837178;34450
169;54,771485;4,711227;30,745258;0,844830;34186
170;61,248669;4,839729;30,259837;0,839218;34005
171;54,836994;4,739137;30,740067;0,842325;33784
172;61,889223;4,858776;30,214653;0,836148;33599
173;54,374025;4,737073;30,776889;0,841425;33340
174;62,496457;4,884020;30,172250;0,831329;33161
175;57,226630;4,846865;30,554822;0,832973;32873
176;68,091302;5,059367;29,799887;0,826811;32661
177;62,513599;5,036461;30,171059;0,828027;32391
178;75,296083;5,283701;29,363080;0,821016;32143
179;68,475027;5,252777;29,775482;0,821442;31874
180;79,048565;5,389212;29,151864;0,818610;31628
181;73,908577;5,435950;29,443855;0,815693;31327
182;86,598945;5,571226;28,755678;0,812764;31098
183;80,828082;5,632443;29,055181;0,807493;30817
184;94,521417;5,787136;28,375501;0,806733;30536
185;90,680537;5,898584;28,555663;0,801848;30232
186;108,008519;6,032171;27,796224;0,798607;29934
187;98,585009;6,038168;28,192695;0,797084;29632
188;111,469104;6,189902;27,659258;0,790473;29373
189;100,946348;6,254849;28,089898;0,782622;29076
190;117,602655;6,520364;27,426632;0,772787;28776
191;115,459836;6,847775;27,506494;0,758553;28471
192;143,695773;7,378615;26,556364;0,739363;28150
193;142,831643;7,758041;26,582559;0,719352;27703
194;169,018457;8,256605;25,851462;0,704038;27252
195;181,936444;8,917392;25,531607;0,668596;26874
196;217,972099;9,670495;24,746795;0,653406;26558
197;249,592342;10,573675;24,158491;0,626184;26142
198;288,368695;11,267732;23,531322;0,611706;25772
199;375,069006;13,307607;22,389692;0,573049;25331
200;471,791485;15,290503;21,393303;0,555916;24967
201;647,629202;18,534479;20,017539;0,521629;24450
202;788,783120;20,660863;19,161228;0,507354;24064
