Slice;MSE;MAE;PSNR;SSIM;Weight
0;3503,100000;59,150000;12,686278;0,001759;40
1;3335,684066;56,068681;12,898955;0,004796;364
2;2112,662835;38,340996;14,882502;0,180992;1044
3;977,162253;22,285026;18,231137;0,532629;2077
4;630,395335;16,007774;20,134674;0,640281;3473
5;564,312302;12,727459;20,615608;0,694704;5357
6;481,764581;11,564343;21,302455;0,697410;7561
7;304,993542;9,688440;23,287897;0,705961;9446
8;275,343383;9,101158;23,732057;0,694496;11576
9;236,224278;8,678058;24,397558;0,714668;13782
10;233,806624;8,469397;24,442235;0,723752;16093
11;193,135913;7,609893;25,272173;0,754118;18659
12;209,273173;7,616255;24,923668;0,758773;20584
13;182,065856;7,177824;25,528519;0,774520;22033
14;170,443360;6,851754;25,815003;0,769556;23967
15;163,274634;6,824914;26,001616;0,762180;25656
16;169,725995;6,840986;25,833320;0,758615;26463
17;157,512450;6,562547;26,157655;0,765034;26828
18;162,031515;6,557545;26,034809;0,763109;27257
19;150,337945;6,283836;26,360118;0,770643;27611
20;152,737380;6,313744;26,291350;0,765920;27991
21;143,646712;6,250546;26,557847;0,768511;28849
22;161,043247;6,553899;26,061378;0,757504;29713
23;146,786459;6,384447;26,463944;0,763536;30233
24;163,073119;6,645569;26,006980;0,750864;30635
25;158,357814;6,648027;26,134409;0,754781;30991
26;177,497167;6,834193;25,638889;0,750112;31410
27;149,545231;6,325277;26,383078;0,764999;31693
28;155,310414;6,259282;26,218798;0,767814;31996
29;134,470315;5,928421;26,844539;0,780717;32272
30;140,789168;5,921374;26,645111;0,779484;32699
31;122,911647;5,615069;27,234873;0,791633;32902
32;132,556611;5,684050;26,906790;0,788595;33059
33;115,680755;5,405166;27,498192;0,797710;33100
34;115,328051;5,451568;27,511454;0,790909;33129
35;107,311451;5,331139;27,824343;0,794705;33116
36;115,877375;5,475792;27,490817;0,787762;33109
37;108,030923;5,320320;27,795323;0,794411;33017
38;113,128228;5,397730;27,595094;0,788703;32957
39;107,138072;5,272410;27,831365;0,796541;32932
40;112,280740;5,332483;27,627751;0,794358;32913
41;105,766739;5,268000;27,887312;0,799758;32903
42;110,669717;5,421427;27,690516;0,795571;32893
43;103,700902;5,309821;27,972978;0,804519;32919
44;108,006317;5,341837;27,796312;0,806195;32928
45;106,057514;5,318393;27,875389;0,809273;32931
46;115,888741;5,454504;27,490391;0,805044;32959
47;120,227099;5,521855;27,330780;0,805780;32990
48;126,597600;5,617935;27,106549;0,805121;32997
49;111,578751;5,385582;27,654989;0,811813;33028
50;101,169465;5,287828;28,080309;0,810271;33051
51;94,421428;5,092871;28,380098;0,818849;33078
52;99,942975;5,179768;28,133281;0,816111;33126
53;94,391743;5,053850;28,381464;0,826053;33185
54;102,038184;5,269152;28,043176;0,821291;33260
55;97,071922;5,192772;28,259867;0,823353;33314
56;101,869594;5,364813;28,050358;0,820490;33365
57;100,762185;5,409814;28,097828;0,823627;33442
58;101,979221;5,485371;28,045687;0,820374;33496
59;94,531583;5,304362;28,375034;0,825077;33562
60;94,973274;5,195404;28,354789;0,823463;33638
61;92,020927;5,089406;28,491938;0,826895;33689
62;95,941785;5,077788;28,310726;0,824070;33720
63;92,276489;5,064313;28,479893;0,823469;33741
64;98,438732;5,272277;28,199144;0,816972;33745
65;97,406515;5,444158;28,244924;0,810709;33738
66;101,596991;5,569626;28,061995;0,806934;33766
67;96,715938;5,633480;28,275823;0,801975;33799
68;101,621270;5,741874;28,060957;0,800981;33813
69;106,306242;6,031493;27,865216;0,795913;33849
70;122,575292;6,211779;27,246774;0,799185;33908
71;93,900601;5,976622;28,404120;0,798482;33964
72;102,930748;6,262362;28,005352;0,795145;34136
73;100,579164;6,282262;28,105723;0,796289;34220
74;95,877589;6,257178;28,313633;0,804205;34237
75;79,775477;5,707871;29,112110;0,818546;34139
76;84,351418;5,857878;28,869880;0,821553;33436
77;77,046486;5,614840;29,263275;0,824144;33451
78;82,117067;5,868658;28,986469;0,825063;33485
79;77,306395;5,673915;29,248649;0,825442;33571
80;83,122306;5,872729;28,933628;0,823915;33637
81;80,184821;5,723109;29,089882;0,825019;33692
82;88,035601;6,013624;28,684220;0,825747;33763
83;79,378417;5,684732;29,133779;0,832560;33841
84;88,794173;5,959130;28,646959;0,831213;33912
85;79,918913;5,613708;29,104308;0,836695;33951
86;86,792781;5,776748;28,745968;0,836485;33993
87;78,860693;5,503231;29,162198;0,844841;34040
88;86,272167;5,731886;28,772097;0,841253;34049
89;77,891288;5,447921;29,215915;0,847593;34035
90;83,889120;5,587747;28,893747;0,844697;34064
91;76,606203;5,284059;29,288164;0,852370;34081
92;82,278526;5,428990;28,977939;0,850381;34101
93;72,035343;5,047076;29,555347;0,859389;34094
94;75,544727;5,166276;29,348762;0,856876;34118
95;68,273699;4,920700;29,788269;0,861851;34136
96;72,984307;5,025706;29,498509;0,859752;34156
97;65,989525;4,821722;29,936054;0,866749;34177
98;64,981610;4,724794;30,002899;0,866206;34149
99;55,899057;4,381452;30,656759;0,872843;34138
100;59,338643;4,509047;30,397428;0,872452;34154
101;55,264344;4,361567;30,706353;0,874454;34179
102;55,292583;4,284277;30,704135;0,874594;34192
103;51,850903;4,134479;30,983240;0,877297;34206
104;52,388681;4,119479;30,938429;0,877320;34190
105;49,330361;3,945759;31,199661;0,884278;34199
106;49,133593;3,849010;31,217018;0,885265;34201
107;46,353772;3,707660;31,469953;0,887921;34217
108;48,239946;3,738209;31,296735;0,886954;34241
109;45,092938;3,604581;31,589718;0,889886;34270
110;45,167284;3,558721;31,582564;0,890105;34289
111;43,977287;3,515986;31,698519;0,891627;34342
112;46,390801;3,571844;31,466485;0,889544;34373
113;44,492202;3,502570;31,647965;0,892357;34431
114;46,673159;3,581718;31,440132;0,889535;34503
115;44,986234;3,532635;31,600007;0,892411;34579
116;47,446009;3,625162;31,368807;0,889634;34663
117;45,607316;3,579400;31,540459;0,892440;34748
118;47,338322;3,632350;31,378675;0,889631;34813
119;45,586101;3,591775;31,542479;0,892053;34895
120;47,800057;3,637554;31,336519;0,888832;34990
121;48,835612;3,678089;31,243437;0,888647;35106
122;61,139676;3,873514;30,267572;0,880872;35253
123;83,339096;4,344719;28,922316;0,874592;35922
124;81,474414;4,308580;29,020591;0,873780;36036
125;71,079400;4,258105;29,613366;0,875121;36121
126;98,656284;4,664962;28,189556;0,863776;36181
127;81,344021;4,457360;29,027547;0,865953;36210
128;89,910772;4,443487;28,592686;0,863711;36222
129;73,759967;4,200635;29,452596;0,869576;36245
130;73,464532;4,172458;29,470026;0,869567;36258
131;61,596480;3,994427;30,235245;0,875942;36246
132;64,464420;4,056558;30,037603;0,872599;36228
133;60,647116;3,998867;30,302702;0,874997;36196
134;63,459743;4,032183;30,105820;0,871962;36168
135;60,894022;3,986798;30,285057;0,874150;36130
136;63,930435;4,052174;30,073727;0,870602;36110
137;63,182400;4,022921;30,124842;0,873403;36080
138;67,999251;4,131494;29,805762;0,869019;36055
139;64,627638;4,076494;30,026621;0,872776;36016
140;66,023661;4,097312;29,933808;0,870133;36008
141;62,888422;4,049655;30,145097;0,872622;35948
142;63,340850;4,080730;30,113965;0,870507;35922
143;62,342932;4,044323;30,182931;0,873167;35873
144;65,448787;4,130404;29,971788;0,868885;35850
145;65,908779;4,166318;29,941371;0,868009;35847
146;67,355210;4,220601;29,847092;0,864022;35852
147;67,727379;4,194012;29,823161;0,867582;35874
148;71,531235;4,294830;29,585846;0,863386;35841
149;67,721432;4,237563;29,823542;0,866263;35801
150;69,424969;4,321096;29,715647;0,863065;35765
151;68,367731;4,306891;29,782292;0,864273;35700
152;73,236079;4,380976;29,483553;0,861744;40622
153;71,667743;4,339950;29,577566;0,864977;40553
154;77,036646;4,485862;29,263830;0,860253;40495
155;73,150534;4,383775;29,488629;0,864272;40456
156;78,249394;4,523727;29,195994;0,857949;40418
157;73,713104;4,441962;29,455357;0,861950;40370
158;79,839938;4,587272;29,108602;0,857086;40322
159;76,190764;4,487082;29,311780;0,860939;40254
160;84,040318;4,708345;28,885927;0,853746;40181
161;78,570759;4,619477;29,178194;0,858532;40108
162;87,658471;4,862069;28,702865;0,850827;40020
163;80,928135;4,757382;29,049808;0,854975;39964
164;89,888596;4,958277;28,593758;0,847064;39810
165;83,791844;4,874486;28,898786;0,847532;39629
166;97,431345;5,210571;28,243817;0,839183;39298
167;91,291183;5,161608;28,526515;0,842604;38742
168;108,791940;5,512407;27,764836;0,834791;38364
169;103,049632;5,406105;28,000339;0,843100;38000
170;131,136662;5,763830;26,953562;0,835934;37655
171;91,189568;5,227112;28,531352;0,842937;37290
172;99,846202;5,469268;28,137488;0,827877;36834
173;93,909504;5,374298;28,403708;0,827632;36300
174;103,611476;5,577150;27,976725;0,821771;35483
175;85,599574;5,184989;28,806088;0,843364;34748
176;102,763599;5,492236;28,012411;0,847229;32779
177;95,493522;5,433846;28,331064;0,853550;32341
178;112,291941;5,812773;27,627318;0,845957;31801
179;102,432059;5,668388;28,026445;0,853220;31380
180;117,804535;6,000323;27,419184;0,845044;30962
181;104,951612;5,810566;27,920912;0,851458;30607
182;121,241899;6,167769;27,294276;0,838687;30244
183;109,356238;6,006234;27,742368;0,846393;29834
184;124,900712;6,323898;27,165154;0,832806;29500
185;111,015887;6,141813;27,676952;0,839666;29144
186;128,987969;6,520515;27,025312;0,826855;28760
187;112,900426;6,266505;27,603848;0,834057;28401
188;132,148536;6,681821;26,920180;0,820142;28000
189;116,724050;6,439983;27,459200;0,829836;27592
190;139,244066;6,936062;26,693037;0,817517;27214
191;120,748639;6,616598;27,311981;0,827478;26810
192;141,053906;7,039304;26,636952;0,812488;26435
193;124,139605;6,762910;27,191700;0,822251;26045
194;146,907257;7,227983;26,460371;0,808868;25673
195;123,153530;6,808127;27,226335;0,818447;25298
196;144,672379;7,257554;26,526947;0,807041;24919
197;125,127925;6,960560;27,157261;0,812785;24569
198;147,180484;7,407712;26,452301;0,798429;24196
199;120,912980;6,947855;27,306074;0,807843;23799
200;143,158562;7,342078;26,572630;0,800918;23442
201;118,534405;6,881494;27,392359;0,805699;23020
202;141,615814;7,338888;26,619686;0,796703;22562
203;117,229387;6,958865;27,440439;0,802125;22098
204;143,259153;7,506195;26,569580;0,794918;21551
205;126,508917;7,390355;27,109592;0,791573;21027
206;162,448798;8,226304;26,023639;0,779767;20468
207;150,883143;8,205151;26,344396;0,773426;19956
208;197,000103;9,242558;25,186139;0,759606;19418
209;166,300661;8,694531;25,921864;0,759894;18925
210;195,092615;9,442360;25,228395;0,747314;18442
211;210,135373;9,861435;24,905812;0,717200;18172
212;315,374685;11,336488;23,142535;0,689234;17855
213;195,839033;9,360339;25,211811;0,677381;17836
214;201,139847;9,122855;25,095822;0,649299;17655
215;196,881800;9,346640;25,188748;0,643397;17335
216;216,987670;9,264272;24,766453;0,621324;16869
217;185,168474;8,944938;25,455133;0,612742;16418
218;150,713400;7,851785;26,349285;0,617672;15970
219;124,491775;7,496960;27,179397;0,616844;15623
220;159,259066;8,034829;26,109762;0,596635;15332
221;252,133957;11,499281;24,114490;0,563748;15296
222;401,109728;13,822315;22,098172;0,541264;16231
223;277,802012;11,980443;23,693450;0,545855;16107
224;427,053306;15,041389;21,825983;0,463717;15608
225;339,386406;13,180935;22,823859;0,469032;13491
226;267,646998;11,253881;23,855180;0,425346;10694
227;263,499035;10,855991;23,923013;0,473348;8805
228;224,880710;8,584822;24,611282;0,512337;8341
229;212,118965;8,101712;24,865009;0,546787;7767
230;210,902697;8,004170;24,889982;0,569316;7194
Total;103,763110;5,520020;27,719044;0,794143;6913652
