Slice;MSE;MAE;PSNR;SSIM;Weight
0;1462,088060;25,756716;16,481068;0,327956;1340
1;164,026794;7,364190;25,981656;0,819292;17392
2;82,814759;5,456498;28,949726;0,871057;23321
3;112,922409;6,593743;27,603002;0,842651;23495
4;115,842007;6,727427;27,492143;0,836825;23634
5;130,660871;7,059015;26,969348;0,826674;23926
6;144,468026;7,473839;26,533086;0,815910;24082
7;123,866914;6,930858;27,201250;0,836250;24240
8;157,435765;7,890433;26,159770;0,807995;24387
9;155,065509;7,659833;26,225652;0,819674;24485
10;156,109914;7,576651;26,196499;0,827132;24592
11;185,697216;8,198007;25,442750;0,805908;24681
12;152,077837;7,239331;26,310144;0,834395;24744
13;164,164106;7,580448;25,978022;0,821939;24929
14;151,424944;7,164227;26,328829;0,835676;25008
15;140,174197;6,762991;26,664123;0,846061;25075
16;149,356137;7,002666;26,388573;0,839057;25128
17;136,057547;6,524666;26,793577;0,854013;25197
18;143,492267;6,744195;26,562519;0,847485;25281
19;140,967603;6,633060;26,639610;0,849610;25342
20;139,842951;6,528735;26,674398;0,854548;25387
21;146,908074;6,751682;26,460347;0,846883;25564
22;140,851212;6,438756;26,643198;0,855713;25627
23;159,451412;7,049231;26,104520;0,842083;25675
24;155,133022;7,007001;26,223761;0,844830;25710
25;161,464137;7,173896;26,050043;0,839436;25751
26;179,242497;7,713765;25,596394;0,822874;25790
27;166,608606;7,390464;25,913829;0,836047;25818
28;183,584534;7,831318;25,492443;0,823649;25966
29;187,295531;7,875827;25,405529;0,822905;26004
30;194,355889;8,081698;25,244827;0,818746;26084
31;203,732821;8,375918;25,040194;0,808834;26136
32;190,184586;8,028310;25,339050;0,818942;26210
33;204,224045;8,458708;25,029735;0,807416;26276
34;200,884572;8,423086;25,101338;0,814138;26380
35;205,945224;8,588024;24,993286;0,807879;26453
36;214,121501;8,840750;24,824201;0,801843;26650
37;214,531559;8,787174;24,815892;0,806202;26712
38;229,997871;9,104982;24,513565;0,793244;26776
39;219,205837;8,790733;24,722282;0,800857;26827
40;226,459625;8,879880;24,580896;0,800041;26898
41;224,029801;8,760330;24,627746;0,799277;26912
42;202,041209;8,134829;25,076404;0,815505;26960
43;203,058175;8,073795;25,054599;0,809764;26953
44;178,543355;7,302192;25,613367;0,829895;27102
45;162,561725;6,785280;26,020621;0,841950;27161
46;143,962102;6,306351;26,548322;0,844249;27178
47;111,009709;5,476555;27,677194;0,863370;27191
48;103,955678;5,339949;27,962321;0,864506;27210
49;101,777464;5,137199;28,054287;0,872480;27245
50;102,479070;5,016568;28,024452;0,876014;27282
51;99,420914;4,922964;28,156026;0,880672;27312
52;88,586911;4,607536;28,657108;0,890923;27442
53;84,997742;4,531344;28,836730;0,893089;27453
54;78,257608;4,320945;29,195538;0,897533;27472
55;74,960767;4,192488;29,382463;0,899702;27477
56;70,681491;4,077709;29,637747;0,899808;27500
57;60,556222;3,830753;30,309216;0,903789;27516
58;58,728514;3,764766;30,442313;0,904649;27530
59;58,171069;3,790409;30,483733;0,902696;27673
60;57,827945;3,757866;30,509426;0,904040;27683
61;56,493181;3,717103;30,610843;0,904008;27791
62;56,884788;3,738283;30,580842;0,904031;27801
