Slice;MSE;MAE;PSNR;SSIM;Weight
0;367,243371;11,601326;22,481264;0,542523;1056
1;267,487163;9,471759;23,857774;0,603924;1558
2;263,620559;9,800568;23,921011;0,565474;2111
3;264,446016;9,760238;23,907433;0,617826;2686
4;256,171794;9,017362;24,045491;0,646703;3283
5;177,394521;7,432924;25,641402;0,704783;3906
6;166,272968;7,273629;25,922587;0,709694;4539
7;158,873058;6,780249;26,120301;0,735403;5215
8;222,522218;8,021540;24,657070;0,710992;5896
9;245,557579;8,298286;24,229270;0,719320;6591
10;232,320011;7,899535;24,469937;0,723085;7306
11;180,054946;6,942063;25,576753;0,753324;8026
12;216,298642;7,642931;24,780266;0,748164;8763
13;258,939602;8,303362;23,998819;0,733425;9487
14;295,508311;8,807880;23,425107;0,711846;10228
15;311,898339;9,012046;23,190673;0,721947;10958
16;323,107543;9,050689;23,037333;0,711982;11679
17;343,360413;9,641844;22,773301;0,704455;12408
18;336,116086;9,525132;22,865911;0,707234;13111
19;315,161241;9,222142;23,145476;0,715202;13793
20;314,346429;9,200180;23,156718;0,706062;14407
21;313,277092;9,266155;23,171517;0,709257;14995
22;323,368750;9,170941;23,033823;0,704194;15520
23;302,365267;9,060305;23,325485;0,703251;16002
24;303,816919;9,136153;23,304684;0,691877;16408
25;301,630796;9,062139;23,336047;0,703737;16801
26;334,242693;9,665653;22,890184;0,688982;17108
27;325,024751;9,747597;23,011639;0,691735;17373
28;337,254134;9,889356;22,851231;0,690977;17597
29;337,961959;10,000733;22,842125;0,691508;17744
30;348,865879;10,153329;22,704219;0,686710;17857
31;336,740803;10,004007;22,857846;0,701160;17967
32;382,458935;10,647973;22,304955;0,682563;18081
33;376,647030;10,523707;22,371458;0,684795;18180
34;391,582267;10,741768;22,202573;0,678557;18282
35;347,769503;10,226036;22,717889;0,685817;18382
36;373,647091;10,649526;22,406188;0,679973;18475
37;360,281826;10,509162;22,564380;0,695052;18554
38;384,452304;10,981136;22,282379;0,682391;18660
39;408,694142;11,551270;22,016819;0,688408;18744
40;477,318336;12,466575;21,342722;0,664435;18848
41;475,355076;12,716542;21,360622;0,652685;18934
42;506,792034;13,248583;21,082506;0,622518;19056
43;458,486258;12,657540;21,517540;0,635059;19138
44;442,566559;12,473969;21,671018;0,633940;19246
45;409,445604;11,743362;22,008841;0,660481;19358
46;427,636144;11,955655;21,820060;0,645169;19461
47;400,479275;11,808413;22,105003;0,646804;19542
48;425,518215;12,179039;21,841622;0,630921;19627
49;420,698674;12,289387;21,891092;0,625264;19683
50;461,173316;12,866582;21,492162;0,608430;19750
51;484,224010;13,468802;21,280340;0,599401;19825
52;579,998340;14,643975;20,496536;0,577675;19875
53;580,574453;14,753161;20,492224;0,583692;19932
54;623,801052;15,178963;20,180343;0,570124;19965
55;602,819829;14,931157;20,328928;0,561696;20031
56;623,420104;15,027595;20,182996;0,568615;20076
57;621,275398;14,891203;20,197962;0,575296;20120
58;674,157226;15,163178;19,843192;0,562967;20162
59;625,156801;14,974955;20,170914;0,569770;20204
60;695,880093;15,517013;19,705459;0,564619;20249
61;625,179721;14,955735;20,170755;0,567004;20287
62;778,927222;16,704409;19,215835;0,556680;20322
63;729,617241;16,556446;19,499853;0,554864;20347
64;831,565859;17,328609;18,931837;0,544262;20392
65;896,007004;18,832435;18,607690;0,514687;20416
66;988,699041;19,564750;18,180162;0,505401;20448
67;970,492971;20,030899;18,260880;0,494013;20486
68;1028,667933;20,209234;18,008052;0,485833;20532
69;955,366028;19,824791;18,329106;0,495162;20564
70;1030,305697;20,317063;18,001143;0,482161;20589
71;885,564528;19,155100;18,658601;0,483586;20619
72;949,939856;19,270770;18,353843;0,478996;20667
73;933,155912;19,549362;18,431261;0,484635;20704
74;1059,029464;20,395525;17,881723;0,475205;20737
75;1019,289846;20,424880;18,047827;0,491585;20780
76;1181,045590;21,490728;17,408137;0,488839;20816
77;1102,410969;20,782242;17,707368;0,504814;20858
78;1188,110308;21,152457;17,382236;0,507262;20878
79;1145,154479;21,240662;17,542163;0,505825;20909
80;1208,235128;21,421903;17,309289;0,507208;20929
81;1090,320999;20,244993;17,755260;0,523218;20972
82;1094,121188;19,751287;17,740149;0,537698;20984
83;1021,313101;19,095639;18,039215;0,551508;21006
84;1037,508826;18,830328;17,970886;0,560790;21017
85;967,650739;17,980383;18,273617;0,583604;21053
86;1002,440828;18,082566;18,120216;0,577511;21074
87;934,423385;17,477463;18,425367;0,581652;21099
88;939,135515;17,103646;18,403521;0,589388;21149
89;844,733425;15,724452;18,863607;0,614891;21176
90;824,006691;15,413627;18,971496;0,616829;21222
91;776,731370;14,797892;19,228095;0,636445;21256
92;740,642199;13,970771;19,434719;0,647523;21280
93;699,011078;13,297892;19,685963;0,665503;21303
94;788,047904;14,358839;19,165277;0,655013;21355
95;704,990418;13,256555;19,648971;0,675555;21395
96;693,341424;12,730268;19,721332;0,691024;21425
97;642,077874;12,125624;20,054927;0,706404;21445
98;678,449935;12,313791;19,815626;0,710669;21492
99;644,795997;11,889059;20,036580;0,720642;21534
100;626,752931;11,574858;20,159840;0,727766;21581
101;610,093762;11,379397;20,276838;0,736761;21608
102;621,200804;11,547035;20,198484;0,734545;21633
103;614,402158;11,682682;20,246276;0,739053;21688
104;644,201630;12,000783;20,040585;0,731465;21718
105;611,570614;11,411548;20,266338;0,745291;21752
106;663,298043;11,839473;19,913716;0,743536;21772
107;653,872707;11,773661;19,975872;0,742998;21808
108;653,782074;11,713820;19,976474;0,753838;21801
109;657,319327;11,894491;19,953040;0,744605;21799
110;637,076934;11,652675;20,088885;0,747872;21798
111;595,415338;11,050486;20,382603;0,757032;21828
112;620,811647;11,280194;20,201205;0,754218;21842
113;623,203443;11,429644;20,184505;0,750083;21839
114;628,815624;11,564215;20,145570;0,747229;21825
115;659,182081;11,788374;19,940750;0,749108;21831
116;678,081025;12,010437;19,817988;0,744743;21845
117;676,755330;11,982524;19,826487;0,747624;21858
118;643,756367;11,699666;20,043588;0,740466;21869
119;692,887395;12,245243;19,724177;0,743266;21864
120;749,128419;12,623617;19,385241;0,736164;21866
121;687,310234;12,042785;19,759275;0,748716;21877
122;719,264831;12,523853;19,561915;0,743435;21863
123;748,220956;12,696558;19,390505;0,744097;21846
124;719,677865;12,524167;19,559422;0,740588;21848
125;756,993861;13,012919;19,339880;0,738565;21829
126;792,553050;13,370503;19,140520;0,733019;21819
127;803,589901;13,293551;19,080459;0,734577;21785
