Slice;MSE;MAE;PSNR;SSIM;Weight
0;252,310560;8,157168;24,111449;0,733215;8475
1;149,314295;6,044349;26,389790;0,789488;18174
2;125,255749;5,587783;27,152827;0,800261;18221
3;115,755712;5,424347;27,495379;0,809546;18294
4;123,374297;5,587192;27,218557;0,810677;18488
5;118,307560;5,436284;27,400679;0,820627;18559
6;124,361488;5,526502;27,183945;0,816669;18659
7;96,594040;4,973398;28,281300;0,832268;18758
8;86,874973;4,771324;28,741857;0,846155;18852
9;88,871698;4,826821;28,643169;0,847494;19119
10;83,512019;4,852289;28,913314;0,842722;19220
11;99,521818;5,092486;28,151621;0,843800;19365
12;92,240766;4,995133;28,481575;0,850692;19521
13;119,813794;5,587152;27,345735;0,836129;19661
14;115,017297;5,367242;27,523172;0,843262;19946
15;152,424405;6,175774;26,300259;0,818993;20094
16;141,683429;5,811439;26,617613;0,833716;20264
17;144,658758;5,923250;26,527356;0,824474;20443
18;147,793418;5,964469;26,434253;0,817085;20602
19;136,336581;5,634957;26,784680;0,831263;20940
20;116,879476;5,143481;27,453421;0,846978;21083
21;122,402650;5,414302;27,252895;0,832067;21284
22;123,035877;5,360214;27,230486;0,832709;21490
23;105,986012;5,110943;27,878318;0,843110;21804
24;105,983129;5,154116;27,878436;0,847189;21990
25;119,389811;5,437461;27,361131;0,837209;22162
26;103,345920;5,074982;27,987870;0,850795;22352
27;125,178437;5,778960;27,155508;0,825911;22557
28;120,307218;5,648975;27,327887;0,838663;22873
29;107,042458;5,230989;27,835243;0,857769;23105
30;110,883992;5,330223;27,682115;0,854279;23257
31;98,313262;5,258166;28,204683;0,846672;23450
32;99,255340;5,344753;28,163265;0,847489;23643
33;95,446107;5,306683;28,333221;0,843068;23927
34;106,230804;5,622860;27,868299;0,838474;24068
35;103,881551;5,583981;27,965419;0,842943;24196
36;96,651276;5,358573;28,278728;0,852102;24366
37;92,680260;5,252572;28,460931;0,852140;24595
38;87,688039;5,071489;28,701400;0,859629;24689
39;73,666492;4,673386;29,458104;0,869822;24803
40;87,151142;5,008589;28,728073;0,853568;24917
41;89,949310;5,029382;28,590825;0,858476;25015
42;106,251050;5,422696;27,867471;0,847378;25238
43;116,114843;5,623663;27,481926;0,847783;25339
44;96,849729;5,298381;28,269820;0,848423;25454
45;100,861611;5,501057;28,093545;0,844252;25544
46;82,947383;5,032632;28,942777;0,859646;25619
47;82,119750;4,926513;28,986327;0,859437;25787
48;85,174659;5,024962;28,827700;0,857536;25879
49;78,474072;4,941701;29,183542;0,858425;25918
50;87,565852;5,191338;28,707456;0,851191;25975
51;90,262788;5,206032;28,575716;0,853833;26059
52;96,304005;5,410128;28,294360;0,850232;26243
53;99,590500;5,551164;28,148624;0,842849;26337
54;94,079020;5,420128;28,395876;0,845135;26411
55;118,022358;6,023114;27,411161;0,825911;26478
56;116,062809;6,110657;27,483873;0,824419;26668
57;112,499084;6,120824;27,619314;0,826434;26733
58;133,573143;6,547911;26,873612;0,811714;26831
59;104,660581;5,877863;27,932972;0,839151;26896
60;106,456197;5,999963;27,859094;0,831396;26973
61;106,643099;5,970267;27,851476;0,830375;27142
62;110,069197;5,885381;27,714146;0,841321;27212
63;111,516138;5,974904;27,657426;0,829604;27295
64;103,055850;5,714291;28,000077;0,836130;27395
65;117,294388;5,969771;27,438031;0,824640;27457
66;107,476703;5,696463;27,817660;0,835928;27621
67;97,657892;5,388293;28,233730;0,841362;27693
68;107,880919;5,453207;27,801357;0,841448;27771
69;81,234571;4,818019;29,033395;0,863521;27838
70;84,895724;4,842134;28,841945;0,859350;27878
71;79,766606;4,635433;29,112592;0,866979;28047
72;71,385026;4,375489;29,594732;0,877198;28102
73;73,704070;4,297210;29,455889;0,877394;28135
74;55,663683;3,737710;30,675084;0,895121;28152
75;52,872211;3,735476;30,898529;0,894825;28281
76;47,469432;3,516856;31,366663;0,899445;28298
77;47,725684;3,432868;31,343282;0,904625;28325
78;44,674526;3,413575;31,630204;0,900055;28331
79;40,573767;3,204897;32,048350;0,907493;28346
80;42,359247;3,354607;31,861321;0,901294;28454
81;40,078780;3,263432;32,101659;0,904277;28459
82;40,830167;3,277015;32,020992;0,905523;28475
83;50,245817;3,500789;31,119804;0,895275;28509
84;37,604446;3,149279;32,378412;0,911395;28517
85;44,969244;3,317787;31,601648;0,903316;28645
86;37,789599;3,209669;32,357081;0,901955;28669
87;35,074508;3,051067;32,680888;0,910479;28668
88;44,012619;3,342559;31,695031;0,897898;28687
89;37,029904;3,113816;32,445278;0,906003;28792
90;36,251285;3,100222;32,537570;0,908417;28796
91;34,712852;2,996608;32,725901;0,912412;28891
92;35,309870;3,042351;32,651842;0,911567;28925
93;40,875840;3,142493;32,016137;0,910010;29019
94;43,560849;3,254869;31,739840;0,906981;29113
95;40,108291;3,144193;32,098462;0,908761;29190
96;38,577129;3,055929;32,267505;0,912074;29269
97;35,117833;3,041202;32,675527;0,911364;29440
98;37,492054;3,082498;32,391411;0,911926;29637
99;41,366811;3,246082;31,964283;0,904592;30498
100;41,533414;3,278549;31,946827;0,906196;30526
101;43,699015;3,354386;31,726087;0,904562;30543
102;37,730878;3,261198;32,363835;0,909706;30540
103;42,219929;3,344015;31,875629;0,909344;30519
104;46,204173;3,439253;31,483992;0,907150;30479
105;46,755188;3,379778;31,432505;0,909316;30452
106;44,598876;3,360502;31,637564;0,911770;30427
107;38,941647;3,201507;32,226660;0,914349;30401
108;39,369514;3,258004;32,179203;0,915808;30329
109;42,176818;3,326187;31,880065;0,913911;30274
