Slice;MSE;MAE;PSNR;SSIM;Weight
0;6162,812500;64,580357;10,233014;0,100491;224
1;596,765743;15,841310;20,372765;0,398217;794
2;791,928987;20,949942;19,143941;0,360478;1718
3;464,083575;14,359262;21,464842;0,453005;2764
4;275,125623;10,518642;23,735493;0,544114;4211
5;248,625750;9,241672;24,175343;0,639463;6004
6;292,537955;9,013180;23,468981;0,652198;8194
7;201,571902;7,386226;25,086504;0,712952;10556
8;170,398160;7,038185;25,816155;0,745840;12937
9;145,648990;6,225898;26,497729;0,782327;15538
10;137,562641;5,828006;26,745799;0,814004;18646
11;120,324581;5,803352;27,327260;0,813485;21480
12;114,200974;5,635031;27,554106;0,825018;24013
13;122,593496;5,660322;27,246129;0,815389;26846
14;117,648529;5,295251;27,424939;0,823355;29331
15;108,240966;5,003565;27,786887;0,825372;31133
16;109,666111;5,044992;27,730079;0,818197;32406
17;101,946214;4,744812;28,047093;0,837514;32815
18;103,145243;4,832145;27,996312;0,836237;32814
19;112,517124;5,046496;27,618617;0,831874;32820
20;122,923204;5,243128;27,234465;0,825722;32814
21;106,166859;4,838986;27,870914;0,841256;32848
22;101,946717;4,732548;28,047071;0,845822;32862
23;115,721072;5,119632;27,496679;0,830874;32901
24;101,789288;4,657229;28,053783;0,847467;32917
25;95,300595;4,565477;28,339848;0,846601;32958
26;88,618085;4,353862;28,655580;0,854511;33010
27;85,643162;4,234686;28,803877;0,867308;33057
28;98,381818;4,608698;28,201655;0,845490;33110
29;90,758377;4,390409;28,551936;0,854573;33155
30;93,168282;4,350346;28,438123;0,851315;33230
31;92,001141;4,415618;28,492871;0,848191;33295
32;96,773860;4,409412;28,273223;0,849407;33382
33;100,974319;4,566295;28,088694;0,844079;33449
34;105,681146;4,766893;27,890828;0,835870;33564
35;99,299991;4,627538;28,161312;0,841773;33641
36;102,094657;4,721572;28,040773;0,837415;33743
37;114,809885;5,048865;27,531011;0,826232;33869
38;105,028544;4,862108;27,917730;0,832908;33983
