Slice;MSE;MAE;PSNR;SSIM;Weight
0;12,500000;2,553498;37,161703;0,947849;486
1;40,732171;4,145166;32,031428;0,921527;3155
2;74,087373;4,849492;29,433362;0,861468;8458
3;48,478424;4,697621;31,275319;0,897288;16013
4;102,575476;6,006765;28,020368;0,862265;25869
5;102,494617;5,957475;28,023793;0,845359;37249
6;114,026929;6,048593;27,560729;0,825249;49390
7;110,688236;5,943032;27,689789;0,824648;59946
8;113,117974;5,928528;27,595487;0,835285;68600
9;184,681183;6,882134;25,466577;0,823299;75730
10;195,987199;7,062823;25,208527;0,816838;79446
11;185,766891;6,871424;25,441120;0,809814;83686
12;136,977324;6,323204;26,764317;0,797240;88421
13;167,664375;6,621966;25,886396;0,792192;90759
14;170,923739;6,839463;25,802780;0,780398;91082
15;159,718800;6,613886;26,097243;0,795167;91113
16;163,700466;6,690643;25,990304;0,797672;91008
17;128,725681;6,118651;27,034152;0,808168;90905
18;142,565835;6,361101;26,590649;0,804053;90742
19;122,611050;6,057801;27,245507;0,804756;90621
20;167,993233;6,825651;25,877886;0,791585;90445
21;181,548789;6,768548;25,540870;0,797303;90308
22;168,724906;6,629466;25,859012;0,798433;90151
23;172,189769;6,809987;25,770730;0,789123;90020
24;214,301147;7,358013;24,820559;0,783685;89737
25;230,820898;7,607429;24,498052;0,776482;89273
26;213,113411;7,395118;24,844696;0,774030;89057
27;194,294916;7,048175;25,246189;0,779675;88822
28;186,194452;6,772938;25,431136;0,791642;88531
29;204,485378;7,067330;25,024181;0,788234;88430
30;215,893453;7,180664;24,788409;0,792699;88374
31;211,493617;7,248806;24,877831;0,790383;88354
32;207,537726;7,171006;24,959833;0,789095;88307
33;205,430122;7,093824;25,004162;0,795331;88368
34;187,791912;6,801403;25,394035;0,793312;88405
35;218,899796;7,562026;24,728350;0,781140;88350
36;199,081184;7,318735;25,140501;0,784175;88318
37;193,857533;7,166810;25,255977;0,788914;88322
38;178,705303;7,032289;25,609429;0,784925;88389
39;157,840040;6,720341;26,148632;0,791780;88497
40;192,160453;7,334891;25,294163;0,781298;88599
41;180,570288;7,135369;25,564341;0,786278;88536
42;166,715291;6,911543;25,911049;0,784424;88427
43;164,392141;6,774141;25,971993;0,779615;88356
44;166,587253;6,886835;25,914386;0,771756;88243
45;181,395821;6,972229;25,544531;0,776412;88151
46;162,893450;6,822288;26,011767;0,775764;88109
47;135,745792;6,335392;26,803540;0,782976;88097
48;134,765028;6,229782;26,835032;0,784642;88053
49;127,995478;6,033787;27,058857;0,785934;88022
50;137,909246;6,190858;26,734870;0,780331;88029
51;146,801284;6,341051;26,463505;0,784335;88025
52;141,875212;6,332724;26,611738;0,781069;88037
53;155,495169;6,552408;26,213635;0,779135;88069
54;165,905600;6,850553;25,932193;0,764932;88125
55;184,200213;7,079749;25,477902;0,760382;88126
56;194,468885;7,191626;25,242302;0,759028;88156
57;196,776006;7,290221;25,191082;0,756937;88212
58;193,934713;7,163417;25,254248;0,761643;88210
59;186,160333;7,021465;25,431932;0,772423;88235
60;206,859066;7,372258;24,974058;0,768189;88197
61;219,110145;7,536310;24,724179;0,771253;88102
62;238,554390;7,793257;24,354929;0,760430;88003
63;265,388022;8,230495;23,891990;0,768081;87941
64;278,348360;8,526408;23,684917;0,759951;87909
65;273,586618;8,457200;23,759855;0,764401;87863
66;288,167766;8,951556;23,534350;0,756780;87771
67;282,150718;8,663431;23,625992;0,759993;87667
68;302,952458;9,049893;23,317059;0,755120;87627
69;294,525358;8,955520;23,439577;0,763679;87567
70;310,365701;9,087312;23,212066;0,763846;87640
71;301,236058;8,903059;23,341734;0,768007;87754
72;300,595770;9,009984;23,350975;0,757507;87940
73;298,012068;8,918622;23,388465;0,759511;88169
74;285,936705;8,709021;23,568105;0,768991;88412
75;266,003913;8,625815;23,881923;0,766458;88670
76;256,242080;8,440624;24,044299;0,774864;88917
77;227,106025;7,730511;24,568517;0,785511;89139
78;252,662247;7,935764;24,105400;0,780212;89373
79;269,726192;8,153634;23,821572;0,784088;89570
80;243,773446;7,691308;24,260940;0,787242;89727
81;226,732619;7,400577;24,575664;0,795530;89823
82;214,524282;7,075576;24,816039;0,804360;89963
83;195,661325;6,767538;25,215754;0,813180;90178
84;172,900665;6,445151;25,752837;0,817837;90311
85;182,139598;6,456714;25,526760;0,816239;90238
86;175,983497;6,581581;25,676084;0,812523;90285
87;168,011438;6,376191;25,877415;0,819696;90401
88;175,360059;6,361936;25,691497;0,816575;90538
89;169,609306;6,455377;25,836307;0,814317;90782
90;184,901495;6,693888;25,461399;0,811141;91153
91;174,107381;6,414064;25,722632;0,804709;93732
92;172,211118;6,331592;25,770192;0,808432;94743
93;220,352531;7,269391;24,699623;0,791291;92928
94;240,442645;7,470174;24,320689;0,797126;88850
95;237,185431;7,527343;24,379924;0,790862;83039
96;201,727491;6,746172;25,083153;0,810783;75425
97;177,504114;6,458562;25,638719;0,820355;66606
98;109,560490;5,491305;27,734264;0,840027;53769
99;136,924763;6,452499;26,765984;0,811087;41841
100;193,794741;7,826174;25,257384;0,784529;32895
101;147,178734;6,724917;26,452353;0,788281;24349
Total;197,124536;7,142774;25,663810;0,794263;8280761
