Slice;MSE;MAE;PSNR;SSIM;Weight
0;260,594361;7,097238;23,971153;0,794804;5214
1;73,318334;3,737644;29,478678;0,885870;40891
2;62,045172;3,768250;30,203724;0,886211;79098
3;77,530424;4,040761;29,236082;0,874993;98868
4;73,290444;3,860148;29,480330;0,878838;99069
5;74,315231;3,996765;29,420025;0,877477;99232
6;81,655744;4,060634;29,010936;0,870556;99400
7;82,082488;4,021448;28,988299;0,873232;99542
8;77,913071;3,893039;29,214700;0,877447;99644
9;77,567225;3,884305;29,234021;0,877070;99754
10;73,883518;3,900569;29,445328;0,872846;99818
11;68,892847;3,724356;29,749062;0,882190;99857
12;68,943408;3,819912;29,745876;0,881557;99890
13;65,766919;3,786761;29,950729;0,879900;99888
14;74,530742;4,020345;29,407449;0,870327;99879
15;81,976024;4,089917;28,993935;0,869994;99848
16;78,556794;4,056027;29,178966;0,870537;99791
17;76,949796;4,041548;29,268729;0,865691;99693
18;80,990042;4,218342;29,046487;0,857924;99619
19;74,692649;3,983020;29,398025;0,872199;99531
20;73,534760;3,929363;29,465877;0,875237;99381
21;74,833357;3,921782;29,389851;0,876222;99248
22;75,733726;3,990694;29,337910;0,870573;99071
23;72,358298;3,799699;29,535920;0,880168;98926
24;67,591574;3,710547;29,831878;0,881901;98762
25;66,756538;3,747888;29,885866;0,877763;98615
26;77,278809;4,055709;29,250199;0,868786;98476
27;73,923724;3,962731;29,442965;0,875414;98340
28;68,434091;3,751298;29,778079;0,884045;98226
29;76,311193;3,997992;29,304921;0,879426;98103
30;77,490641;4,074558;29,238311;0,872620;98031
31;71,353880;3,875567;29,596628;0,881409;97940
32;75,966720;3,993442;29,324570;0,882204;97897
33;77,451142;4,016009;29,240525;0,880218;97885
34;88,502539;4,249441;28,661246;0,869333;97875
35;86,232518;4,155675;28,774093;0,876760;97941
36;80,788305;4,037642;29,057319;0,881599;98028
37;83,581745;4,110206;28,909689;0,879877;98134
38;86,340061;4,269393;28,768680;0,872902;98347
39;84,018972;4,226513;28,887030;0,879319;98564
40;79,677333;4,134076;29,117456;0,882853;98817
41;81,785769;4,266499;29,004026;0,879271;99066
42;78,655753;4,238977;29,173499;0,875997;99382
43;80,517243;4,234752;29,071915;0,878291;99748
44;83,017769;4,300370;28,939093;0,874901;100120
45;94,893436;4,520998;28,358442;0,867675;100484
46;94,626821;4,643635;28,370661;0,858526;100863
47;83,426539;4,353098;28,917761;0,875473;101224
48;83,853536;4,288191;28,895590;0,879711;101561
49;79,306834;4,213841;29,137697;0,876577;101889
50;89,569910;4,449366;28,609182;0,865308;102195
51;90,928061;4,413205;28,543824;0,872416;102448
52;100,756186;4,625296;28,098086;0,866418;102697
53;102,356198;4,657357;28,029662;0,860428;102909
54;112,608237;4,930374;27,615102;0,850029;103093
55;112,454985;4,835032;27,621017;0,861661;103287
56;108,541330;4,774072;27,774852;0,865950;103471
57;118,119539;4,990641;27,407586;0,857479;103648
58;118,920730;5,042487;27,378228;0,851130;103797
59;110,722101;4,900209;27,688460;0,858941;103937
60;124,392536;5,254954;27,182860;0,856292;104105
61;119,717750;5,202954;27,349218;0,854079;104255
62;123,268218;5,280688;27,222292;0,849669;104415
63;123,792811;5,320653;27,203849;0,855238;104571
64;130,390124;5,365039;26,978357;0,848146;104723
65;145,175205;5,618882;26,511879;0,842810;104860
66;141,598095;5,541926;26,620230;0,836565;104970
67;130,870155;5,281709;26,962397;0,846988;105041
68;124,726964;5,216560;27,171200;0,846605;105107
69;133,595560;5,419355;26,872883;0,843560;105128
70;139,695219;5,549441;26,678988;0,832789;105187
71;165,850439;5,975392;25,933637;0,828567;105208
72;162,232541;5,793553;26,029424;0,832411;105233
73;145,047712;5,453808;26,515695;0,831839;105256
74;155,535869;5,822899;26,212498;0,822842;105313
75;148,977006;5,567178;26,399611;0,825125;105332
76;159,153580;5,831612;26,112639;0,826248;105411
77;166,423530;5,971272;25,918656;0,826389;105506
78;160,387744;5,898319;26,079092;0,820989;105634
79;131,535747;5,264363;26,940366;0,842032;105828
80;132,090229;5,420310;26,922097;0,839827;105986
81;119,883181;5,013678;27,343221;0,846821;106079
82;110,340364;4,877074;27,703459;0,847150;106292
83;114,080605;4,885213;27,558685;0,848177;106432
84;92,553934;4,438342;28,466855;0,861945;106547
85;85,358140;4,418618;28,818354;0,859599;95887
86;85,055401;4,631574;28,833785;0,853596;53772
Total;99,274216;4,558814;28,326419;0,862653;8603030
