Slice;MSE;MAE;PSNR;SSIM;Weight
0;1886,608317;34,953052;15,373986;0,247805;1491
1;218,733789;6,326769;24,731645;0,818771;49919
2;304,007328;7,863785;23,301963;0,782521;79015
3;311,135975;7,995904;23,201301;0,778704;79353
4;273,905601;7,458098;23,754794;0,786925;79651
5;271,517495;7,349534;23,792825;0,789828;79852
6;266,119873;7,294858;23,880031;0,793786;80035
7;244,993930;6,894688;24,239250;0,803910;80228
8;217,853647;6,414900;24,749155;0,817590;80388
9;200,396029;6,295992;25,111912;0,814979;80590
10;187,056327;6,041196;25,411080;0,819471;80760
11;156,536624;5,538934;26,184644;0,828949;80971
12;148,529776;5,267749;26,412668;0,831910;81274
13;117,555389;4,782527;27,428378;0,840314;81541
14;112,835708;4,626979;27,606338;0,845230;81781
15;109,288290;4,702230;27,745067;0,839271;82070
16;121,369180;4,858028;27,289719;0,837879;82277
17;97,189413;4,382583;28,254614;0,850583;82518
18;94,853399;4,328693;28,360275;0,852742;82755
19;94,094618;4,365443;28,395156;0,853173;83050
20;80,381159;4,139106;29,079261;0,858845;83296
21;97,521054;4,431644;28,239820;0,849837;83548
22;103,328139;4,626512;27,988618;0,843971;83751
23;86,491371;4,251388;28,761076;0,858700;83906
24;86,628362;4,178176;28,754203;0,862061;84063
25;87,305647;4,221281;28,720380;0,856945;84169
26;97,098193;4,404158;28,258692;0,854059;84232
27;79,922531;4,002172;29,104111;0,873573;84253
28;84,900746;4,097853;28,841689;0,870541;84228
29;86,889236;4,153765;28,741144;0,871690;84161
30;86,031386;4,229814;28,784234;0,865954;84081
31;84,513858;4,112652;28,861524;0,868734;83922
32;90,743845;4,195038;28,552632;0,870373;83789
33;93,189135;4,255183;28,437151;0,868093;83681
34;93,174295;4,324066;28,437842;0,859007;83594
35;89,745510;4,307114;28,600676;0,861470;83461
36;85,530930;4,222903;28,809572;0,865111;83350
37;85,006596;4,206355;28,836277;0,864704;83235
38;91,606395;4,390550;28,511546;0,862999;83129
39;101,273810;4,490905;28,075832;0,862275;83065
40;100,225607;4,494184;28,121017;0,868508;82963
41;110,062129;4,726087;27,714425;0,856646;82924
42;113,404233;4,914123;27,584511;0,846410;82863
43;120,635160;4,997125;27,316065;0,847958;82787
44;115,924922;4,948530;27,489035;0,849682;82727
45;124,122251;5,060896;27,192307;0,846686;82715
46;138,872458;5,420324;26,704642;0,827917;82710
47;137,851182;5,535281;26,736699;0,831286;82678
48;150,032121;5,623178;26,368961;0,830857;82657
49;136,980575;5,563788;26,764214;0,834734;82625
50;145,770684;5,689231;26,494102;0,825349;82624
51;124,392619;5,302425;27,182857;0,839636;82589
52;125,369207;5,236629;27,148895;0,841839;82623
53;112,797857;5,073443;27,607795;0,845719;82595
54;112,798878;5,088421;27,607756;0,837728;82537
55;100,629369;4,867059;28,103556;0,846681;82578
56;100,537442;4,914078;28,107525;0,848586;82621
57;99,416061;4,879104;28,156238;0,846848;82625
58;90,904982;4,791934;28,544927;0,844107;82690
59;98,951604;4,885481;28,176575;0,840696;82755
60;104,872963;4,950408;27,924168;0,844500;82897
61;96,712408;4,864087;28,275982;0,845352;83097
62;115,696558;5,305545;27,497599;0,824362;83235
63;114,778472;5,177081;27,532199;0,831548;83425
64;118,065650;5,247299;27,409568;0,832291;83595
65;123,759440;5,379004;27,205020;0,824321;83788
66;132,191251;5,517192;26,918776;0,816723;83963
67;131,984373;5,450353;26,925578;0,822682;84083
68;115,455026;5,136520;27,506675;0,834797;84193
69;119,109270;5,220711;27,371348;0,830962;84314
70;129,608183;5,389674;27,004479;0,825045;84445
71;134,765499;5,424382;26,835016;0,822847;84537
72;144,933777;5,677389;26,519107;0,819957;84684
73;143,831444;5,709111;26,552265;0,817504;84785
74;151,861902;5,884957;26,316315;0,813029;84925
75;132,152150;5,508353;26,920061;0,823768;85120
76;116,520785;5,194634;27,466770;0,830791;85206
77;132,913502;5,359137;26,895113;0,829617;85285
78;136,722088;5,533565;26,772417;0,822681;85358
79;113,839177;5,070403;27,567886;0,835880;85479
80;115,399794;5,119861;27,508753;0,831829;85599
81;122,691733;5,248137;27,242651;0,829054;85747
82;145,579849;5,712254;26,499791;0,813715;85843
83;111,429966;5,074875;27,660784;0,826036;86023
84;109,471054;4,893705;27,737811;0,832142;86194
85;106,827911;5,025809;27,843956;0,831047;77454
Total;127,841529;5,146710;27,147131;0,830856;7031593
