Slice;MSE;MAE;PSNR;SSIM;Weight
0;134,372939;5,370848;26,847685;0,833030;63619
1;124,776835;5,098597;27,169464;0,834901;74353
2;122,506553;5,236937;27,249210;0,823539;74695
3;120,029561;5,302735;27,337921;0,819730;74491
4;118,122054;5,347217;27,407494;0,815678;74475
5;127,146534;5,660977;27,087758;0,801011;74290
6;119,843504;5,643666;27,344659;0,793713;74200
7;117,103813;5,374138;27,445093;0,814769;74133
8;122,137860;5,523870;27,262301;0,808186;74278
9;128,707862;5,695248;27,034753;0,800370;74362
10;118,635400;5,429428;27,388661;0,808922;74413
11;116,038497;5,183980;27,484783;0,820654;74421
12;112,448414;5,110967;27,621270;0,827652;74536
13;99,803023;4,828141;28,139367;0,837155;74567
14;97,310458;4,773599;28,249208;0,842623;74664
15;111,834103;5,107625;27,645061;0,835143;74667
16;116,467374;5,298042;27,468761;0,818401;74788
17;108,376209;5,090294;27,781464;0,823226;74767
18;104,517435;5,068628;27,938916;0,824963;74736
19;100,106432;4,996495;28,126184;0,827369;74761
20;106,129055;5,124344;27,872461;0,827098;74728
21;91,842353;4,909339;28,500374;0,830829;74762
22;95,424214;4,953088;28,334218;0,829006;74842
23;87,335582;4,768068;28,718891;0,837963;75022
24;91,780007;4,950156;28,503323;0,827306;75175
25;96,183285;5,058540;28,299808;0,823309;75418
26;95,621935;5,055941;28,325228;0,821038;75651
27;98,667375;5,148459;28,189068;0,822564;75812
28;99,319042;5,109738;28,160478;0,820667;75899
29;96,445591;4,912812;28,287980;0,827288;76054
30;89,621583;4,757255;28,606678;0,835454;76228
31;100,433066;5,041819;28,112036;0,827108;76448
32;100,880229;4,972642;28,092743;0,836408;76613
33;94,873889;4,901315;28,359337;0,838432;76932
34;95,663684;4,917672;28,323333;0,825027;77106
35;95,374817;4,871572;28,336466;0,830727;77195
36;92,103660;4,748941;28,488035;0,835998;77185
37;96,139135;4,829622;28,301802;0,831895;77105
38;103,094446;4,963473;27,998451;0,827226;77039
39;103,936828;5,093338;27,963109;0,823201;77075
40;115,635879;5,236600;27,499878;0,820381;77164
41;102,877298;5,072790;28,007608;0,834419;77415
42;97,848027;5,021235;28,225283;0,835286;77606
43;85,307042;4,706044;28,820955;0,848887;77794
44;96,867642;4,979904;28,269016;0,834345;77925
45;84,674713;4,611743;28,853266;0,852153;77593
46;82,291967;4,654264;28,977229;0,853557;77108
47;80,350509;4,647610;29,080917;0,850743;76001
Total;103,880742;5,062426;27,990375;0,827486;3620111
