Slice;MSE;MAE;PSNR;SSIM;Weight
0;167,763002;5,830284;25,883842;0,823230;66199
1;152,573109;5,748247;26,296024;0,811593;69437
2;157,631876;5,818642;26,154363;0,808580;70259
3;136,989730;5,503751;26,763924;0,814686;70787
4;129,146030;5,338063;27,019993;0,825223;71040
5;123,263475;5,141240;27,222460;0,833081;71092
6;123,708679;5,386516;27,206802;0,812170;71138
7;104,049707;5,054809;27,958395;0,824866;71338
8;107,745156;5,166727;27,806826;0,816066;71428
9;98,410747;5,003215;28,200378;0,815743;71538
10;99,083451;4,843821;28,170792;0,823642;71719
11;102,739730;5,020901;28,013419;0,816554;72006
12;95,325292;4,839435;28,338722;0,824555;72083
13;116,516877;5,245890;27,466915;0,817078;72199
14;124,135392;5,421458;27,191847;0,815393;72242
15;136,530216;5,661550;26,778516;0,808167;72380
16;132,409699;5,720973;26,911606;0,796928;72502
17;141,171573;6,012764;26,633331;0,778552;72628
18;119,809821;5,604814;27,345879;0,795333;72700
19;122,735224;5,560690;27,241111;0,805514;72805
20;122,883754;5,689993;27,235859;0,796015;72837
21;114,580981;5,515648;27,539678;0,799070;72918
22;106,628423;5,394296;27,852074;0,805074;73067
23;103,736335;5,317890;27,971495;0,805685;73214
24;107,640449;5,402076;27,811049;0,802235;73322
25;119,849201;5,866809;27,344452;0,787102;73376
26;121,803047;6,057754;27,274222;0,771659;73449
27;114,910330;5,802494;27,527213;0,780249;73603
28;116,068014;5,907949;27,483678;0,779935;73720
29;116,139914;5,883569;27,480989;0,770077;73838
30;117,075424;5,787178;27,446146;0,784361;73902
31;104,784686;5,418290;27,927825;0,803166;73920
32;101,607588;5,167178;28,061542;0,810091;73963
33;117,995996;5,724401;27,412131;0,788223;73919
34;113,189083;5,471990;27,592758;0,808912;74010
35;122,752841;5,544562;27,240488;0,799715;73920
36;116,303990;5,593000;27,474857;0,798055;74032
37;115,683249;5,395499;27,498099;0,813971;73932
38;113,600723;5,429367;27,576993;0,813508;73846
39;118,214232;5,565968;27,404106;0,803528;73649
40;115,915687;5,509474;27,489381;0,808685;73464
41;125,209698;5,538139;27,154424;0,810070;73377
42;133,427918;5,660554;26,878337;0,813029;73187
43;120,139042;5,435273;27,333962;0,806194;72899
44;138,142448;5,745591;26,727532;0,804406;72686
45;123,325864;5,424212;27,220262;0,816001;72254
46;122,092241;5,406646;27,263923;0,817447;71920
47;131,366509;5,776425;26,945957;0,794574;71278
Total;120,391783;5,507963;27,349470;0,805375;3481022
