Slice;MSE;MAE;PSNR;SSIM;Weight
0;878,918101;21,218285;18,691320;0,471911;5983
1;1598,700347;24,971651;16,093133;0,514193;11817
2;1606,045152;25,657618;16,073226;0,504410;14440
3;1460,910561;24,247609;16,484567;0,535591;14535
4;1728,575041;27,125319;15,753921;0,517371;15305
5;1430,291875;25,150170;16,576557;0,530518;17367
6;1115,544900;22,666419;17,655933;0,585594;17528
7;1014,824100;21,684925;18,066896;0,564166;17618
8;1052,774917;22,267491;17,907448;0,523874;17709
9;1057,901658;22,326047;17,886351;0,548762;17795
10;1059,233838;22,397647;17,880885;0,544017;17850
11;1074,894951;22,425328;17,817143;0,543239;17925
12;1085,569205;22,636576;17,774228;0,554611;17990
13;965,004324;21,533208;18,285511;0,575288;18038
14;1051,581399;22,020833;17,912375;0,556368;18096
15;992,783766;21,217777;18,162257;0,587355;18147
16;957,082743;21,274930;18,321309;0,573259;18201
17;946,033675;20,868258;18,371738;0,557492;18263
18;1048,801070;21,887324;17,923872;0,571854;18318
19;1022,037295;21,588011;18,036136;0,576594;18367
20;1088,882713;22,344269;17,760993;0,559769;18442
21;1069,220859;22,147528;17,840129;0,576179;18505
22;1058,259211;21,774725;17,884883;0,595082;18564
23;1096,204004;21,842475;17,731890;0,604456;18632
24;1120,939431;22,295467;17,634982;0,598805;18706
25;1067,065967;21,868439;17,848891;0,588660;18767
26;1077,411034;21,793979;17,806989;0,595267;18833
27;1178,631986;22,878704;17,417021;0,590969;18896
28;1182,341906;22,848651;17,403373;0,570467;18976
29;1208,691920;22,952046;17,307647;0,589333;19060
30;1287,224255;23,446210;17,034261;0,586370;19130
31;1439,266323;24,479079;16,549392;0,557358;19191
32;1465,982970;24,853894;16,469514;0,569211;19260
33;1385,998862;24,204510;16,713175;0,558826;19334
34;1413,322609;24,723382;16,628391;0,559656;19395
35;1430,169869;24,707327;16,576927;0,557435;19462
36;1471,719467;25,124180;16,452553;0,551354;19520
37;1416,054672;24,738250;16,620003;0,562631;19553
38;1209,984353;23,256116;17,303006;0,565280;19620
39;1217,510852;23,429624;17,276075;0,548980;19673
40;1249,533509;23,332708;17,163325;0,566915;19711
41;1263,956722;23,610698;17,113482;0,562524;19779
42;1233,641765;23,277276;17,218913;0,562126;19825
43;1179,997080;23,002920;17,411994;0,571039;19860
44;1095,610272;22,497063;17,734243;0,558952;19919
45;1034,357293;21,807388;17,984098;0,546883;19978
46;1119,001598;22,773152;17,642497;0,541331;20031
47;1096,413130;22,566149;17,731061;0,551811;20076
48;1168,332340;23,174513;17,455140;0,542989;20136
49;1167,452316;22,941243;17,458412;0,548509;20185
50;1232,391899;23,564534;17,223315;0,539198;20245
51;1221,923395;23,457168;17,260364;0,541869;20312
52;1157,459181;22,783771;17,495747;0,554258;20358
53;1286,643207;23,848222;17,036222;0,552448;20418
54;1220,372546;23,352134;17,265879;0,556600;20478
55;1145,722628;22,860462;17,540009;0,561674;20532
56;1243,487907;23,503157;17,184388;0,576047;20590
57;1178,700450;22,906348;17,416769;0,561221;20651
58;1110,457251;22,511931;17,675785;0,567888;20702
59;1154,901608;23,088091;17,505354;0,553980;20774
60;1112,864774;23,010645;17,666380;0,565197;20854
61;1057,214617;22,486144;17,889172;0,572622;20893
62;1046,740363;22,516889;17,932414;0,567848;20960
63;1147,928405;23,186100;17,531656;0,546465;21021
64;1351,250391;24,981827;16,823445;0,546928;21075
65;1533,475445;26,166777;16,274035;0,535493;21136
66;1603,856199;27,057841;16,079149;0,558202;21196
67;1836,228121;28,677669;15,491537;0,530287;21208
