Slice;MSE;MAE;PSNR;SSIM;Weight
0;4455,183036;65,245536;11,642148;-0,003925;224
1;2687,748111;38,594458;13,836918;0,118994;794
2;1935,540745;29,082072;15,262780;0,383197;1718
3;1742,667873;29,126628;15,718657;0,400243;2764
4;2494,755165;35,897412;14,160524;0,433571;4211
5;2299,516822;33,227015;14,514438;0,465940;6004
6;2747,479375;36,034660;13,741459;0,443455;8194
7;1743,889352;28,352406;15,715614;0,494128;10556
8;1265,592641;25,489835;17,107864;0,496597;12937
9;993,527803;23,223774;18,159003;0,534804;15538
10;1035,731042;23,066127;17,978334;0,550021;18646
11;1205,260382;24,499581;17,319995;0,545920;21480
12;1081,598967;22,962895;17,790141;0,545831;24013
13;1118,048126;22,714520;17,646199;0,522964;26846
14;1042,755276;21,608708;17,948980;0,533862;29331
15;1071,221598;20,945877;17,832010;0,520195;31133
16;1068,236561;20,675184;17,844129;0,517790;32406
17;1067,491208;20,436995;17,847161;0,524351;32815
18;1016,732949;20,055982;18,058735;0,529374;32814
19;1191,631018;21,373187;17,369386;0,517944;32820
20;1107,088072;20,945389;17,688982;0,522994;32814
21;1031,797400;20,392688;17,994859;0,525956;32848
22;1145,760148;21,163958;17,539866;0,517875;32862
23;1105,125832;21,107535;17,696686;0,528805;32901
24;1093,150226;20,823404;17,744005;0,525409;32917
25;1071,091662;20,794557;17,832537;0,535846;32958
26;1059,889306;20,787761;17,878199;0,523621;33010
27;929,314185;19,791542;18,449178;0,517514;33057
28;904,329266;19,654666;18,567538;0,523451;33110
29;868,349811;19,388569;18,743856;0,517005;33155
30;884,919380;19,877791;18,661767;0,514017;33230
31;909,524313;19,893678;18,542660;0,514515;33295
32;867,676682;19,533731;18,747224;0,528596;33382
33;909,479685;20,062603;18,542874;0,528259;33449
34;982,821684;20,488827;18,206056;0,520038;33564
35;994,203056;20,905591;18,156053;0,519150;33641
36;1018,602821;20,995377;18,050755;0,523820;33743
37;1049,326464;21,174703;17,921697;0,516895;33869
38;1014,256923;20,914722;18,069324;0,513004;33983
39;951,306842;20,559555;18,347597;0,504344;34086
40;950,997516;20,339091;18,349010;0,510334;34215
41;841,023413;19,539143;18,882723;0,512669;34297
42;882,827778;19,912261;18,672044;0,514347;34409
43;820,720930;19,448704;18,988849;0,517459;34486
44;775,319186;18,826182;19,235998;0,534321;34588
45;871,277904;19,568820;18,729237;0,523688;34663
46;942,186069;20,520630;18,389437;0,494957;34756
47;1148,608895;22,844075;17,529082;0,492999;34850
48;1250,069244;23,315174;17,161463;0,493161;34949
49;1464,619985;24,761658;16,473554;0,491867;34996
50;1408,458409;24,731214;16,643363;0,477616;35080
51;1644,691309;26,692448;15,969960;0,488231;35116
52;1626,118411;26,791238;16,019282;0,486714;35174
53;1590,843687;26,273598;16,114529;0,478415;35205
54;1685,105047;27,503730;15,864534;0,486029;35251
55;1835,823356;28,263039;15,492495;0,475091;35280
56;1754,019373;27,923981;15,690460;0,488783;35307
57;1801,205712;27,998810;15,575170;0,497569;35292
58;1811,996911;28,296356;15,549229;0,492737;35292
59;1870,886607;28,687808;15,410329;0,491654;35302
60;1827,898063;28,631782;15,511284;0,510227;35316
61;1964,613790;29,474307;15,198032;0,503543;35302
62;1998,624093;30,026065;15,123492;0,505544;35296
63;1995,671314;29,879179;15,129913;0,501558;35292
64;1856,191574;29,147010;15,444576;0,511785;35297
65;1911,676523;29,513213;15,316660;0,520260;35307
66;1825,869734;28,955634;15,516106;0,517257;35320
67;1915,137742;29,555892;15,308803;0,516015;35327
68;1877,323610;29,335323;15,395412;0,525211;35345
69;1948,436694;29,757637;15,233941;0,516703;35352
70;1842,167534;29,038100;15,477512;0,519821;35354
71;1950,710033;29,886424;15,228876;0,514844;35342
72;2025,712058;30,436625;15,065026;0,521448;35337
73;2034,806981;30,194406;15,045571;0,520307;35323
74;1997,356036;30,116139;15,126249;0,524259;35311
75;2110,860381;30,746714;14,886209;0,523068;35296
76;2102,888177;30,731847;14,902642;0,519067;35297
77;2269,560126;32,166204;14,571387;0,521794;35276
78;2066,685356;31,018709;14,978060;0,534177;35278
79;2224,265818;32,194237;14,658937;0,531561;35261
80;2206,306550;32,135523;14,694145;0,537879;35234
81;2140,722464;31,742993;14,825200;0,542123;35217
82;2347,449077;33,257256;14,424842;0,536036;35210
83;2426,659825;33,462805;14,280715;0,532503;35179
84;2355,207183;33,424830;14,410512;0,529371;35167
85;2280,016222;32,769275;14,551424;0,526956;35137
86;2108,251224;31,187165;14,891580;0,538562;35124
87;2225,176288;31,558098;14,657159;0,537020;35096
88;2004,118568;30,050717;15,111569;0,552434;35077
89;1961,994665;29,324232;15,203825;0,561100;35049
90;1713,928565;27,675805;15,790876;0,563265;35053
91;1744,220978;27,586601;15,714789;0,580930;35017
92;1670,939584;26,957980;15,901196;0,592457;35007
93;1603,929251;26,254936;16,078952;0,598448;34997
94;1518,833814;25,853337;16,315701;0,606136;34985
95;1548,375705;25,927171;16,232040;0,615975;34945
96;1518,466321;25,748847;16,316752;0,605653;34903
97;1457,568825;25,323431;16,494513;0,615750;34842
98;1387,412706;24,842959;16,708747;0,632037;34819
99;1369,725807;24,624834;16,764467;0,634164;34742
100;1390,337080;24,835509;16,699603;0,627486;34701
101;1379,683275;24,920985;16,733010;0,616377;34601
102;1361,695407;24,615761;16,790004;0,630222;34528
103;1412,007032;24,840273;16,632435;0,636346;34415
104;1345,051269;24,306099;16,843415;0,639111;34368
105;1356,615737;24,552005;16,806235;0,638527;34237
106;1402,281148;24,844672;16,662453;0,644579;34160
107;1312,666892;24,207825;16,949258;0,640905;34043
108;1430,955522;25,129607;16,574542;0,638255;33972
109;1494,535462;25,574570;16,385741;0,638229;33881
110;1451,717186;25,200325;16,511983;0,658738;33835
111;1425,634443;24,930771;16,590722;0,666457;33743
112;1436,914724;25,023279;16,556494;0,659217;33679
113;1421,126652;24,697119;16,604476;0,667954;33604
114;1458,410557;25,088504;16,492006;0,669458;33569
115;1469,633169;25,138468;16,458714;0,672402;33495
116;1491,509552;25,434452;16,394543;0,664663;33449
117;1528,890615;25,675202;16,287039;0,677016;33350
118;1642,295597;26,919174;15,976290;0,638479;39591
119;1629,221378;26,772445;16,011003;0,655447;39507
120;1598,811470;26,744435;16,092831;0,640599;39442
121;1688,368707;27,040730;15,856131;0,651282;39332
122;1607,742558;26,690194;16,068639;0,662038;39302
123;1670,663703;27,001962;15,901913;0,658818;39248
124;1664,174100;27,169587;15,918816;0,652176;39213
125;1754,817025;27,669613;15,688485;0,656543;39142
126;1770,951843;28,070037;15,648736;0,662399;39122
127;1723,759343;27,715266;15,766037;0,653285;39068
128;1713,293914;27,502128;15,792485;0,669798;39008
129;1776,248246;27,712226;15,635767;0,664098;38909
130;1619,697770;26,730254;16,036464;0,668135;38881
131;1652,771613;26,880886;15,948675;0,670978;38820
132;1669,030712;26,901519;15,906160;0,671796;38779
133;1568,003542;26,274676;16,177333;0,675797;38682
134;1590,695928;26,263092;16,114932;0,675812;38629
135;1667,824061;27,053820;15,909301;0,668701;38536
136;1600,102424;26,333827;16,089326;0,679936;38487
137;1623,081045;26,596337;16,027402;0,686551;38386
138;1650,317105;26,585681;15,955130;0,673630;38328
139;1613,685894;26,456320;16,052614;0,682767;38210
140;1636,733374;26,463992;15,991024;0,681178;38117
141;1636,047957;26,379238;15,992843;0,683955;37992
142;1634,196514;26,480963;15,997761;0,690574;37926
143;1652,948595;26,480052;15,948210;0,687644;37798
144;1611,117597;26,096761;16,059531;0,689017;37722
145;1640,200894;26,454865;15,981833;0,682221;37587
146;1608,754272;26,272735;16,065906;0,673941;37509
147;1576,765795;25,986038;16,153132;0,684797;37386
148;1584,977438;26,033522;16,130573;0,678696;37319
149;1635,660634;26,380886;15,993872;0,687457;37187
150;1438,645566;23,133229;16,551265;0,764875;37124
151;1453,490053;23,630609;16,506683;0,757762;36996
152;1397,578910;23,032333;16,677040;0,762764;36928
153;1448,561693;23,237007;16,521434;0,772816;36771
154;1396,002073;22,854563;16,681943;0,766462;36655
155;1496,920789;23,549541;16,378815;0,773879;36485
156;1469,669023;23,477064;16,458608;0,768249;36362
157;1437,975131;23,542734;16,553290;0,768260;36189
158;1494,762671;23,630449;16,385081;0,762910;36106
159;1529,255132;23,556962;16,286004;0,770439;35954
160;1526,173038;23,870124;16,294766;0,757690;35865
161;1506,931314;23,567398;16,349869;0,769483;35728
162;1580,726018;23,894011;16,142238;0,763001;35579
163;1577,008553;24,028001;16,152463;0,760743;35427
164;1685,911008;24,713354;15,862457;0,756686;35284
165;1584,346338;23,800422;16,132302;0,765390;35064
166;1578,016403;23,952799;16,149688;0,760722;34872
167;1632,833560;24,202224;16,001384;0,762164;34625
168;1647,264093;24,193730;15,963171;0,760878;34450
169;1849,074797;25,582022;15,461259;0,751455;34186
170;1617,416703;23,955859;16,042584;0,753694;34005
171;1785,308312;25,240291;15,613671;0,749025;33784
172;1958,580583;26,103545;15,211389;0,735449;33599
173;2091,749550;26,829214;14,925707;0,736101;33340
174;1911,005760;25,994391;15,318184;0,729621;33161
175;2012,296292;26,191829;15,093884;0,738476;32873
176;1971,246594;26,101252;15,183394;0,726967;32661
177;1950,194066;25,728196;15,230025;0,738671;32391
178;2006,705410;26,382727;15,105967;0,725736;32143
179;2126,510855;26,702422;14,854128;0,730252;31874
180;2120,956494;26,761983;14,865486;0,721535;31628
181;2128,112012;26,810132;14,850859;0,721716;31327
182;2296,360956;28,054312;14,520402;0,695384;31098
183;2134,788721;26,750690;14,837255;0,706932;30817
184;2247,508089;28,024004;14,613791;0,683973;30536
185;2432,911352;28,665983;14,269541;0,678328;30232
186;2396,423832;28,970635;14,335167;0,660553;29934
187;2378,146362;28,219661;14,368418;0,679362;29632
188;2317,089674;28,348177;14,481375;0,650024;29373
189;2542,888740;29,353591;14,077530;0,647640;29076
190;2481,576279;29,112142;14,183527;0,628118;28776
191;2537,912824;28,941590;14,086037;0,639620;28471
192;2344,517940;27,737478;14,430268;0,624732;28150
193;2423,466845;28,269357;14,286433;0,621170;27703
194;2449,207434;28,279576;14,240548;0,624264;27252
195;2555,152006;28,727357;14,056636;0,611576;26874
196;2351,158634;27,380789;14,417984;0,602810;26558
197;2258,032132;26,053936;14,593502;0,607476;26142
198;1774,090719;22,947462;15,641045;0,606438;25772
199;1824,699143;22,587265;15,518891;0,600332;25331
200;1387,011375;19,576441;16,710003;0,604269;24967
201;1243,976851;17,974233;17,182681;0,600427;24450
202;1007,697847;15,885431;18,097500;0,598690;24064
203;963,529474;14,709561;18,292154;0,566036;23461
204;1032,192381;14,287918;17,993197;0,565512;22944
205;777,065583;12,531167;19,226227;0,571699;22155
206;211,744129;8,301107;24,872690;0,574108;20780
207;136,802136;7,441789;26,769875;0,550271;20039
208;146,789730;7,308114;26,463847;0,538541;19337
209;157,641248;8,625867;26,154105;0,466217;18464
210;203,908486;9,267772;25,036451;0,440881;17134
211;170,515230;9,028469;25,813172;0,426277;15069
212;231,807183;9,693611;24,479535;0,402320;13225
213;216,024996;10,219869;24,785764;0,390261;12562
214;343,652916;12,375773;22,769603;0,376367;10666
215;371,330657;12,910419;22,433196;0,351312;10337
216;433,504894;13,009489;21,760864;0,365419;10012
217;379,983309;12,667014;22,333158;0,351385;9586
218;312,581145;11,526088;23,181176;0,361591;9027
219;189,772320;9,362589;25,348475;0,389459;8591
220;221,970613;8,184156;24,667849;0,484095;8167
221;184,103052;8,552048;25,480194;0,416033;7666
222;276,518496;9,995823;23,713562;0,419244;6704
223;273,855244;12,413131;23,755593;0,305987;6245
224;904,917742;22,319758;18,564713;0,208866;4960
225;988,551784;22,088216;18,180809;0,262015;4625
226;1112,193137;21,792024;17,669002;0,334230;4313
227;940,811362;19,896577;18,395778;0,356476;4119
228;851,869291;18,579864;18,827074;0,372421;3963
229;280,153780;11,097575;23,656839;0,406002;3505
230;81,721836;4,396384;29,007422;0,629111;1438
231;30,915846;2,636526;33,228992;0,746394;1117
232;24,427438;1,971655;34,252024;0,820694;882
233;4,360465;1,215116;41,735475;0,896906;688
234;5,761553;1,022181;40,525408;0,898011;541
235;3,360976;0,960976;42,866150;0,901161;410
