Slice;MSE;MAE;PSNR;SSIM;Weight
0;827,516983;18,017773;18,953034;0,515983;2532
1;1645,538354;27,872031;15,967724;0,526128;13558
2;1277,120566;23,994162;17,068485;0,527965;20213
3;1220,324769;23,614873;17,266049;0,530315;20279
4;1172,258894;23,432483;17,440568;0,536532;20491
5;1146,288800;23,121656;17,537863;0,534011;20599
6;1194,716962;23,486988;17,358153;0,529687;20711
7;1201,368772;23,362532;17,334040;0,528336;20834
8;1175,431450;22,655305;17,428831;0,538166;21094
9;1363,321762;24,417004;16,784820;0,512883;21230
10;1428,125803;24,713194;16,583139;0,518092;21335
11;1464,438148;24,987222;16,474093;0,517040;21600
12;1427,222570;24,913420;16,585887;0,511878;21737
13;1343,904988;24,239265;16,847118;0,516837;21892
14;1295,534225;23,947105;17,006315;0,523897;21987
15;1344,262368;24,514896;16,845963;0,518996;22255
16;1289,319877;24,118166;17,027197;0,514927;22443
17;1166,006770;22,935572;17,463793;0,530766;22599
18;1120,564178;22,566014;17,636436;0,518037;22874
19;1169,500390;23,130554;17,450800;0,521219;23048
20;1232,575340;24,145600;17,222669;0,517727;23228
21;1337,345353;24,861212;16,868368;0,504516;23489
22;1634,198098;27,533263;15,997757;0,503697;23660
23;1611,659611;27,107345;16,058070;0,512393;23811
24;1872,655017;29,723955;15,406226;0,507519;23949
25;2036,188013;30,996494;15,042625;0,535436;24243
26;2092,024242;31,348415;14,925136;0,533005;24379
27;2027,936360;31,083588;15,060260;0,554473;24513
28;2015,490119;30,947302;15,086997;0,554949;24745
29;1928,732735;30,330852;15,278083;0,567017;24848
30;1932,109113;30,390927;15,270487;0,572655;24974
31;1933,554235;30,562610;15,267240;0,569972;25076
32;1861,325755;29,979242;15,432580;0,590032;25292
33;1977,526249;30,795833;15,169581;0,581177;25391
34;1921,318296;30,459674;15,294810;0,593058;25492
35;1958,116720;30,946953;15,212418;0,578489;25694
36;1965,805931;31,104642;15,195397;0,580556;25764
37;1993,647530;31,640566;15,134320;0,578511;25849
38;1997,463425;31,630175;15,126015;0,591445;26015
39;2174,387223;33,174783;14,757435;0,590258;26078
40;2250,817038;33,782893;14,607402;0,578674;26153
41;2389,320049;34,785744;14,348060;0,576197;26221
42;2361,299492;34,819532;14,399293;0,585736;26398
43;2498,776540;35,887760;14,153529;0,577512;26479
44;2464,278731;35,556180;14,213905;0,573457;26531
45;2354,527549;34,887444;14,411766;0,582559;26680
46;2242,258335;34,145836;14,623947;0,591604;26756
47;2120,094466;33,219489;14,867251;0,598060;26835
48;2014,583488;32,069332;15,088951;0,597724;26914
49;2003,401713;32,035402;15,113123;0,599160;27089
50;1923,760494;31,153968;15,289294;0,604884;27181
51;1810,174402;30,209158;15,553599;0,605115;27276
52;1783,421129;29,954759;15,618265;0,604372;27431
53;1710,336505;29,468209;15,799988;0,615924;27539
54;1664,502156;28,932833;15,917960;0,615436;27603
55;1593,233225;28,327178;16,108010;0,619923;27780
56;1549,524877;27,840931;16,228818;0,622059;27837
57;1490,745014;27,484971;16,396770;0,631163;27880
58;1376,973180;26,555591;16,741549;0,650750;27927
59;1353,881810;26,325566;16,814996;0,651708;28065
60;1363,012707;26,471382;16,785805;0,652077;28094
61;1346,020299;26,212485;16,840288;0,656813;28129
62;1284,867451;25,582197;17,042220;0,659413;28231
63;1308,778663;25,828093;16,962142;0,655574;28242
64;1299,959989;25,748035;16,991504;0,665586;28242
65;1284,211341;25,514177;17,044439;0,674067;28286
66;1261,782371;25,206747;17,120959;0,670454;28397
67;1261,790501;25,343993;17,120931;0,676497;28425
68;1303,925683;25,709512;16,978275;0,673962;28459
69;1272,095211;25,284444;17,085607;0,684215;28568
70;1299,273122;25,645935;16,993799;0,676113;28588
71;1275,046960;25,369252;17,075542;0,679002;28620
72;1271,869087;25,436144;17,086379;0,684850;28752
73;1242,189446;25,182399;17,188925;0,695165;28805
74;1228,917589;25,001280;17,235576;0,694998;28916
75;1258,112373;25,365567;17,133609;0,696626;28966
76;1266,353142;25,366492;17,105255;0,691447;29062
77;1236,076063;25,141558;17,210352;0,703835;29147
78;1216,865981;25,009263;17,278376;0,706179;29257
79;1242,745864;25,198781;17,186980;0,709501;29374
80;1311,357148;25,766583;16,953594;0,698553;29548
81;1326,266277;25,909180;16,904496;0,710077;29751
82;1353,294135;26,409267;16,816882;0,691103;30452
83;1332,712019;26,240247;16,883440;0,700393;30502
84;1372,820766;26,582509;16,754665;0,701729;30530
85;1371,862444;26,484590;16,757698;0,699379;30533
86;1365,150750;26,435482;16,778997;0,703925;30534
87;1348,356970;26,388842;16,832755;0,698430;30560
88;1341,742590;26,484264;16,854112;0,704060;30566
89;1371,659790;26,804912;16,758340;0,692425;30540
90;1389,604371;27,032737;16,701892;0,691150;30516
91;1406,286159;27,168613;16,650067;0,693946;30490
92;1448,651684;27,611760;16,521164;0,695294;30458
93;1464,841730;27,724531;16,472897;0,690811;30410
94;1452,167929;27,714718;16,510635;0,698937;30370
95;1414,259353;27,517420;16,625513;0,704775;30310
96;1393,687000;27,231469;16,689151;0,708333;30246
97;1397,586918;27,384832;16,677015;0,696213;30195
98;1412,528536;27,508274;16,630831;0,699035;30155
99;1424,544599;27,885934;16,594043;0,708142;30079
100;1406,766015;27,528593;16,648585;0,695065;29972
101;1434,893432;27,846244;16,562607;0,687808;29859
102;1435,086965;27,938122;16,562021;0,698396;29736
103;1422,908796;27,838378;16,599033;0,699007;29637
104;1452,561372;28,094572;16,509459;0,692286;29533
105;1475,952527;28,462466;16,440080;0,683771;29427
106;1487,188046;28,556499;16,407145;0,700253;29328
107;1520,011724;28,722062;16,312334;0,683134;29172
108;1506,296850;28,617662;16,351698;0,696115;29045
109;1548,409758;29,113218;16,231945;0,695137;28900
110;1607,841655;29,366829;16,068371;0,681945;28760
111;1606,841710;29,495128;16,071073;0,690200;28631
112;1636,210434;29,773206;15,992412;0,692929;28484
113;1673,653865;29,866236;15,894147;0,682369;28356
114;1714,980065;30,464723;15,788213;0,688687;28191
