Slice;MSE;MAE;PSNR;SSIM;Weight
0;3580,167729;45,189534;12,591770;0,385384;2981
1;2883,729629;39,216255;13,531258;0,457521;4823
2;2238,099034;33,838979;14,632011;0,515305;6937
3;2149,174131;32,922691;14,808088;0,513136;9378
4;1875,213804;30,619392;15,400296;0,528581;12170
5;1782,862358;29,133021;15,619625;0,500140;15148
6;1555,567453;27,177393;16,211915;0,498565;17464
7;1521,966640;25,858861;16,306752;0,523345;18705
8;1494,387671;25,193455;16,386171;0,551593;19710
9;1456,631442;24,725515;16,497307;0,546464;20686
10;1480,039508;24,931611;16,428071;0,537493;21363
11;1448,968109;24,506465;16,520215;0,538114;21887
12;1425,268327;24,303801;16,591837;0,547436;22044
13;1455,311455;24,613273;16,501244;0,530254;22000
14;1422,299584;24,281408;16,600893;0,536043;21897
15;1414,444751;24,672086;16,624944;0,525539;21774
16;1328,845113;23,931535;16,896060;0,529871;21719
17;1250,563205;23,531695;17,159747;0,537182;21644
18;1323,379278;24,448474;16,913960;0,535902;21562
19;1219,509418;23,358541;17,268952;0,543976;21501
20;1276,342391;23,656117;17,071132;0,540487;21455
21;1326,842555;23,886866;16,902610;0,564241;21417
22;1409,537318;24,432099;16,640038;0,552585;21384
23;1356,543032;23,538256;16,806468;0,551464;21356
24;1377,979752;23,631029;16,738375;0,549335;21335
25;1415,941130;23,589689;16,620352;0,566489;21318
26;1415,872401;23,655873;16,620562;0,557501;21309
27;1398,799493;23,753908;16,673249;0,564338;21301
28;1417,482417;23,900934;16,615627;0,545742;21299
29;1429,388660;24,108104;16,579300;0,534484;21322
30;1434,732246;24,023953;16,563095;0,536766;21333
31;1446,010536;24,161313;16,529089;0,547201;21356
32;1365,004683;23,401424;16,779462;0,567156;21354
33;1331,615003;23,167439;16,887017;0,560253;21369
34;1328,114080;22,984210;16,898450;0,558588;21406
35;1391,454312;23,553435;16,696114;0,559260;21428
36;1432,743137;24,079236;16,569120;0,550944;21455
37;1402,821226;24,032551;16,660780;0,554302;21474
38;1406,733219;23,951156;16,648686;0,557921;21497
39;1466,545611;24,380327;16,467848;0,554601;21563
40;1444,008981;24,148134;16,535105;0,559524;21602
41;1401,661168;23,842944;16,664373;0,561318;21642
42;1417,550131;23,980408;16,615419;0,562975;21693
43;1464,688069;24,301260;16,473352;0,575571;21742
44;1564,012621;25,164487;16,188401;0,576530;21789
45;1628,257369;25,536662;16,013573;0,579188;21848
46;1629,211762;25,932528;16,011028;0,571481;21935
47;1698,269947;26,450609;15,830736;0,568489;22008
48;1673,299257;26,199973;15,895067;0,573541;22078
49;1667,108008;26,180781;15,911166;0,581517;22165
50;1661,087420;26,332689;15,926879;0,575524;22249
51;1712,274632;26,839832;15,795069;0,577588;22339
52;1742,592217;26,873453;15,718846;0,562993;22458
53;1826,933233;27,406761;15,513577;0,557980;22571
54;1784,203682;27,122782;15,616359;0,567586;22707
55;1692,142863;26,647154;15,846433;0,568041;22840
56;1680,245380;26,556725;15,877077;0,567661;22997
57;1661,663715;26,454801;15,925372;0,570996;23153
58;1648,073821;26,219405;15,961037;0,581781;23313
59;1648,006694;26,034664;15,961214;0,596325;23454
60;1686,103259;26,678791;15,861962;0,571398;23533
61;1701,603014;26,718029;15,822221;0,575082;23623
62;1703,766938;26,685189;15,816702;0,573263;23719
63;1745,789086;26,869362;15,710886;0,575483;23768
64;1728,751466;26,697269;15,753478;0,569993;23876
65;1696,698966;26,631671;15,834756;0,566235;23984
66;1617,094910;25,866320;16,043449;0,578472;24065
67;1459,052741;24,458827;16,490094;0,596718;24118
68;1377,131594;24,104639;16,741049;0,595165;24188
69;1371,192442;24,320559;16,759819;0,595776;24267
70;1448,023278;24,825314;16,523048;0,598192;24358
71;1461,103815;24,790285;16,483993;0,607582;24457
72;1406,078167;24,215682;16,650709;0,601409;24550
73;1349,634638;23,824295;16,828641;0,614440;24655
74;1375,661305;24,044009;16,745688;0,608425;24745
75;1320,754864;23,605483;16,922581;0,605639;24876
76;1340,745230;23,736789;16,857341;0,601999;24999
77;1307,226913;23,719413;16,967294;0,606178;25133
78;1394,680478;24,414777;16,686056;0,596225;25269
79;1460,562231;24,811078;16,485603;0,593227;25365
80;1447,245078;24,597655;16,525383;0,589887;25498
81;1560,559703;25,687153;16,198000;0,580855;25610
82;1734,732647;26,828410;15,738478;0,579147;25730
83;1719,492878;26,776900;15,776800;0,587918;25836
84;1709,358204;26,854008;15,802473;0,581080;25974
85;1687,007390;27,183221;15,859634;0,569538;26116
86;1620,786740;26,664724;16,033545;0,575798;26259
87;1545,869878;26,096948;16,239074;0,574916;26406
88;1512,372508;25,757941;16,334216;0,588546;26539
89;1363,840135;24,015575;16,783169;0,594655;26710
90;1331,709803;23,665066;16,886708;0,599527;26868
91;1311,200185;23,447512;16,954114;0,594778;27025
92;1258,515293;23,116861;17,132219;0,590877;27169
93;1280,256681;23,119036;17,057833;0,605003;27353
94;1269,321801;22,867754;17,095086;0,596738;27517
95;1224,660953;22,357272;17,250645;0,603867;27654
96;1201,765175;22,285930;17,332607;0,606464;27825
97;1310,072386;23,223128;16,957851;0,591268;27975
98;1365,601735;23,861510;16,777563;0,592193;28132
99;1272,920061;23,519057;17,082792;0,597709;28284
100;1256,266571;23,613313;17,139986;0,595449;28439
101;1298,750289;23,874252;16,995547;0,593693;28581
102;1392,024651;24,666133;16,694334;0,597994;28721
103;1646,703269;26,282971;15,964650;0,580121;28851
104;1740,264848;27,100400;15,724650;0,578142;28994
105;1766,480444;27,627314;15,659715;0,577150;29121
106;1913,443700;28,268847;15,312647;0,578808;29236
107;1864,950942;27,811365;15,424129;0,590724;29353
108;1827,828566;27,827276;15,511449;0,589688;29469
109;1823,387985;27,596895;15,522013;0,590114;29563
110;1789,034100;27,697712;15,604617;0,579651;29677
111;1829,558225;28,107076;15,507341;0,588189;29764
112;1868,797150;28,236530;15,415182;0,582297;29899
113;1810,825552;27,858167;15,552037;0,591195;29986
114;1793,321449;27,763582;15,594222;0,591688;30095
115;1828,031431;27,574769;15,510967;0,594779;30193
116;1930,078165;28,308269;15,275055;0,602110;30282
117;2026,921598;29,250815;15,062434;0,600545;30369
118;2240,421134;30,721170;14,627507;0,602416;30463
119;2370,874713;31,679772;14,381718;0,597443;30522
120;2412,219593;32,338023;14,306635;0,599622;30634
121;2549,466250;33,154071;14,066311;0,595138;30726
122;2637,369116;34,007174;13,919094;0,587896;30806
123;2469,318120;32,959733;14,205033;0,591921;30894
124;2405,797108;32,353843;14,318214;0,590098;30977
125;2271,428010;31,493734;14,567814;0,597192;31039
126;2313,893591;31,607840;14,487370;0,603592;31097
127;2210,169633;30,781405;14,686548;0,608507;31126
128;2219,342055;30,870996;14,668561;0,606494;31185
129;2187,770042;30,832522;14,730787;0,613035;31210
130;2200,620456;30,955453;14,705352;0,608221;31248
131;2113,488520;30,058295;14,880805;0,625239;31272
132;2107,783197;30,190756;14,892544;0,619382;31328
133;2109,473904;30,061502;14,889062;0,627918;31365
134;1992,883491;29,306366;15,135985;0,627353;31371
135;1771,514472;27,716768;15,647357;0,634385;31370
136;1671,205149;26,654260;15,900506;0,636680;31382
137;1494,830039;25,211537;16,384885;0,651183;31413
138;1432,301651;24,848332;16,570459;0,662335;31437
139;1374,986702;24,369854;16,747819;0,670279;31434
140;1329,523074;24,037906;16,893845;0,675682;31420
141;1297,143485;23,849221;17,000923;0,679288;31397
142;1288,693622;23,790306;17,029307;0,678406;31360
143;1290,689043;23,835468;17,022587;0,678448;31313
144;1309,227328;24,126023;16,960653;0,673410;31272
145;1506,307961;25,833387;16,351666;0,663097;31228
146;1528,835238;25,770784;16,287197;0,674292;31154
147;1361,484050;24,635636;16,790678;0,684369;31098
148;1327,680861;24,037781;16,899867;0,689576;31021
149;1250,417751;23,193459;17,160252;0,703700;30973
150;1247,676240;22,987081;17,169785;0,707053;30884
151;1243,657006;22,939470;17,183797;0,706881;30811
152;1230,861609;22,777271;17,228711;0,706959;30710
153;1204,387624;22,610514;17,323141;0,704521;30625
154;1137,464655;21,993023;17,571425;0,711268;30528
155;1070,120428;21,081227;17,836477;0,726693;30458
156;1083,894479;21,260692;17,780934;0,718018;30373
157;1110,709755;21,449310;17,674798;0,719901;30302
158;1129,726237;21,728621;17,601071;0,715146;30205
159;1139,031732;21,859030;17,565445;0,710027;30127
160;1106,803061;21,653693;17,690100;0,710577;30060
161;1122,946872;21,891711;17,627212;0,712218;30003
162;1135,722954;21,958837;17,578080;0,717255;29930
163;1121,510795;21,857439;17,632769;0,719766;29875
164;1140,270240;21,946798;17,560726;0,719158;29792
165;1218,051595;22,613766;17,274147;0,717793;35740
166;1199,103720;22,541446;17,342236;0,719853;35673
167;1249,354314;22,962785;17,163947;0,709360;35604
168;1200,577396;22,745672;17,336902;0,711402;35525
169;1203,255283;22,700990;17,327226;0,710909;35447
170;1203,972044;22,558357;17,324640;0,715231;35377
171;1208,340714;22,788714;17,308910;0,711733;35317
172;1266,509907;23,255053;17,104718;0,704466;35228
173;1275,608405;23,162551;17,073630;0,707280;35146
174;1256,494271;23,195029;17,139198;0,706756;35082
175;1284,785886;23,470629;17,042496;0,701446;35000
176;1234,304678;23,067060;17,216580;0,708356;34909
177;1233,704271;23,072913;17,218693;0,707816;34836
178;1213,102669;22,789773;17,291828;0,715448;34772
179;1209,468132;22,675203;17,304859;0,719730;34674
180;1194,212665;22,674586;17,359987;0,715832;34599
181;1170,578921;22,332899;17,446797;0,722305;34509
182;1147,799349;22,346636;17,532144;0,714478;34428
183;1111,586892;22,082493;17,671369;0,717140;34330
184;1112,692076;22,163089;17,667054;0,715583;34239
185;1137,077773;22,147243;17,572902;0,719818;34202
186;1095,106934;21,852188;17,736238;0,720381;34077
187;1146,271840;22,416331;17,537927;0,711248;34009
188;1140,081888;22,468083;17,561443;0,711201;33900
189;1181,358107;22,739314;17,406988;0,702764;33853
190;1160,754394;22,527225;17,483400;0,710614;33737
191;1217,811830;23,002530;17,275002;0,701461;33592
192;1180,536315;22,661352;17,410010;0,702681;33430
193;1234,750354;23,269445;17,215012;0,698972;33235
194;1268,681674;23,518139;17,097277;0,700187;33051
195;1285,399744;23,518607;17,040422;0,702547;32811
196;1314,900731;23,651298;16,941874;0,704179;32578
197;1298,037466;23,622281;16,997931;0,709656;32323
198;1336,112864;24,018274;16,872372;0,698532;32012
199;1385,611505;24,524931;16,714389;0,693816;31707
200;1377,794218;24,498965;16,738960;0,691074;31407
201;1463,087110;25,478849;16,478102;0,672813;31133
202;1430,030988;24,769907;16,577349;0,690260;30818
203;1479,276188;25,257726;16,430311;0,682749;30548
204;1513,956990;25,581044;16,329668;0,680082;30249
205;1553,678148;25,553319;16,217193;0,691201;29961
206;1611,116639;26,086393;16,059534;0,689349;29690
207;1570,829127;25,807768;16,169514;0,686979;29402
208;1651,831862;26,334421;15,951145;0,682161;29107
209;1667,509380;26,500000;15,910121;0,677096;28784
210;1701,782312;26,950548;15,821764;0,660916;28472
211;1784,698298;27,412904;15,615156;0,662678;28147
212;1860,549039;28,213801;15,434392;0,652943;27825
213;1823,441201;27,886292;15,521886;0,654069;27509
214;1907,589977;28,362669;15,325953;0,661002;27157
215;2007,992378;29,205724;15,103183;0,652571;26764
216;2022,127085;29,426352;15,072719;0,647786;26321
217;2049,910372;29,425221;15,013455;0,646914;25963
218;2137,511086;30,261487;14,831720;0,638641;25573
219;2131,346296;30,453903;14,844263;0,639208;25175
220;2220,799435;31,159508;14,665710;0,627504;24795
221;2397,330458;32,324133;14,333525;0,611886;24348
222;2388,874347;32,653555;14,348871;0,602310;23923
223;2534,418121;33,411455;14,092021;0,587642;23553
224;2664,255446;34,156753;13,875045;0,584697;23183
225;2556,059298;33,478421;14,055094;0,591565;22800
226;2745,342415;34,623963;13,744838;0,566919;22426
227;2774,226813;34,450093;13,699384;0,577200;22071
228;2745,862665;34,456325;13,744015;0,585510;21706
229;2903,787669;35,258433;13,501155;0,553150;21344
230;2959,298578;35,579070;13,418916;0,556484;20956
231;2969,619924;35,716233;13,403795;0,560974;20538
232;3270,219270;37,591209;12,985035;0,540114;20135
233;3247,429565;37,414026;13,015406;0,539069;19692
234;3226,154552;37,337710;13,043952;0,551404;19191
235;3258,108890;36,679706;13,001148;0,542338;18661
236;3245,266458;36,461746;13,018300;0,535322;18168
237;3044,737616;35,239207;13,295305;0,561082;17604
238;2791,620949;32,744045;13,672239;0,548141;17003
239;2634,863755;30,960457;13,923222;0,531249;16463
240;2371,740627;28,862041;14,380132;0,558017;15896
241;1968,620042;25,409055;15,189185;0,544615;15328
242;1608,893414;22,064033;16,065531;0,537833;14758
243;1290,958581;19,198756;17,021681;0,585007;14148
244;1087,365297;16,953896;17,767049;0,577478;13578
245;798,084288;14,382681;19,110316;0,593694;13003
246;707,844376;15,177440;19,631426;0,573317;12376
247;389,481282;12,248522;22,225938;0,570262;11673
248;241,594913;9,551286;24,299926;0,597386;10773
249;240,820651;9,011902;24,313866;0,616585;9830
250;198,882456;8,500992;25,144839;0,593758;8567
251;135,172607;7,161985;26,821917;0,633799;7155
252;63,059207;4,894626;30,133319;0,691989;5675
253;43,343508;4,838129;31,761563;0,669575;3997
254;49,385730;5,329936;31,194789;0,657098;1864
Total;1587,597442;25,646142;16,492197;0,614685;6571684
