Slice;MSE;MAE;PSNR;SSIM;Weight
0;1184,276866;23,166418;17,396271;0,396315;1340
1;2197,675655;31,532256;14,711168;0,528422;17392
2;1782,303675;28,906222;15,620987;0,518916;23321
3;1922,491083;30,045286;15,292160;0,499327;23495
4;2154,546332;32,128967;14,797245;0,491280;23634
5;2091,503427;32,101271;14,926218;0,498806;23926
6;2195,209742;32,966739;14,716043;0,490899;24082
7;2434,319967;35,119307;14,267027;0,515569;24240
8;2464,914422;35,288719;14,212785;0,506378;24387
9;2365,857096;34,870533;14,390919;0,528288;24485
10;2470,328562;36,006425;14,203256;0,527313;24592
11;2364,247194;35,091893;14,393875;0,534912;24681
12;2288,885225;34,751778;14,534563;0,555912;24744
13;2332,750852;35,000762;14,452120;0,551106;24929
14;2180,886276;33,769914;14,744473;0,559963;25008
15;2188,167099;33,955334;14,729999;0,571006;25075
16;2168,197190;33,737225;14,769816;0,563708;25128
17;2157,054173;33,826884;14,792193;0,564126;25197
18;2210,836676;34,259404;14,685237;0,565839;25281
19;2157,424513;33,904980;14,791448;0,567750;25342
20;2202,543782;34,245834;14,701558;0,565857;25387
21;2249,969175;34,632608;14,609038;0,564455;25564
22;2245,695673;34,744722;14,617295;0,579150;25627
23;2419,320000;36,104343;14,293870;0,567643;25675
24;2460,951848;36,456865;14,219772;0,561545;25710
25;2489,611161;36,786960;14,169488;0,572919;25751
26;2576,183753;37,414463;14,021035;0,565924;25790
27;2692,362073;38,250600;13,829469;0,561428;25818
28;2645,192020;38,023030;13,906232;0,574385;25966
29;2632,394324;38,005538;13,927294;0,572224;26004
30;2737,669146;38,975617;13,756994;0,563600;26084
31;2713,446434;38,834864;13,795591;0,575011;26136
32;2639,788745;38,358756;13,915112;0,574223;26210
33;2651,159575;38,518458;13,896445;0,563744;26276
34;2622,368613;38,301516;13,943866;0,575500;26380
35;2608,362114;38,276906;13,967125;0,571398;26453
36;2740,668068;39,213283;13,752239;0,561836;26650
37;2735,015836;39,406671;13,761205;0,562763;26712
38;2849,323349;40,218853;13,583386;0,556676;26776
39;2749,866254;39,617177;13,737688;0,558529;26827
40;2654,383337;38,767083;13,891167;0,564755;26898
41;2570,081971;37,933041;14,031334;0,568691;26912
42;2321,164540;36,100890;14,473744;0,580199;26960
43;2283,552851;35,780581;14,544693;0,578146;26953
44;2208,489964;34,847650;14,689849;0,590382;27102
45;2116,153934;34,046059;14,875331;0,599350;27161
46;2049,908345;33,209839;15,013459;0,604246;27178
47;1863,833327;31,870251;15,426733;0,619409;27191
48;1786,280191;31,038221;15,611308;0,621965;27210
49;1653,905928;29,982712;15,945696;0,645893;27245
50;1628,312257;29,703944;16,013427;0,645612;27282
51;1577,580038;29,159564;16,150890;0,643148;27312
52;1511,767109;28,444100;16,335955;0,658187;27442
53;1536,339635;28,452337;16,265931;0,661369;27453
54;1499,238279;28,133736;16,372097;0,660683;27472
55;1475,653055;27,917203;16,440961;0,663750;27477
56;1457,242691;27,658036;16,495485;0,662455;27500
57;1389,549317;26,878144;16,702064;0,667428;27516
58;1415,068616;27,189648;16,623029;0,660731;27530
59;1413,654826;27,196690;16,627370;0,655941;27673
60;1376,886898;26,809594;16,741821;0,660447;27683
61;1391,151740;26,660717;16,697059;0,668266;27791
62;1399,943491;26,717348;16,669699;0,661701;27801
63;1369,279331;26,375081;16,765883;0,671092;27906
64;1369,828432;26,325683;16,764142;0,671660;28018
65;1386,005832;26,509476;16,713153;0,682687;28123
66;1430,872995;26,866619;16,574793;0,680339;28235
67;1449,011146;27,012834;16,520086;0,680327;28440
68;1447,057670;26,958309;16,525945;0,675067;28663
69;1542,729567;28,167193;16,247906;0,656670;29756
70;1551,782594;28,288319;16,222495;0,660964;29783
71;1567,224221;28,299352;16,179492;0,676199;29801
72;1555,324561;28,293646;16,212593;0,669956;29791
73;1643,526404;28,959487;15,973037;0,660455;29768
74;1642,590934;29,157773;15,975509;0,663428;29758
75;1637,952341;29,203182;15,987791;0,664456;29732
76;1657,564229;29,358412;15,936100;0,670212;29706
77;1665,898487;29,392035;15,914318;0,662802;29681
78;1704,027789;29,791380;15,816037;0,653361;29652
79;1636,301371;29,280505;15,992171;0,672089;29618
80;1607,270457;28,735973;16,069914;0,666295;29550
81;1608,493249;28,767691;16,066611;0,667398;29478
82;1573,713436;28,628320;16,161547;0,680429;29407
83;1596,922101;28,781719;16,097966;0,674635;29320
84;1546,905680;28,418009;16,236165;0,677939;29241
85;1545,279758;28,527509;16,240732;0,677551;29118
86;1553,085710;28,688232;16,218849;0,681074;29028
87;1554,529320;28,718076;16,214814;0,683554;28905
88;1555,146901;28,752596;16,213089;0,686446;28795
89;1499,375039;28,385320;16,371701;0,685044;28693
90;1513,378576;28,528887;16,331328;0,689480;28594
91;1479,929377;28,146198;16,428394;0,688217;28475
